Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第1節,ＦＣ町田ゼルビア,モンテディオ山形,1,1,1,1,2021.2.28 14:00 Kick Off,晴,全面良芝,"2,618人",12.3℃,41.5%,39.0%,49.9%,47.9%,50.0%,54.6%,11.92,10.66,0.59,0.67,4.94,2.66,121.45,14.12,0.17,0.536,8,(12.5%),1,0,388,(65.7%),14,(7.1%),14,0,5,31,(87.1%),9,(33.3%),24,(62.5%),24,0,3,0,0,36,9,146,5.5%,47.5%
第2節,ジュビロ磐田,ＦＣ町田ゼルビア,1,3,0,3,2021.3.6 14:00 Kick Off,晴,全面良芝,"6,791人",21.6℃,43.4%,36.1%,39.8%,28.8%,50.5%,36.4%,7.18,5.11,1.61,0.46,6.56,9.11,76.78,21.14,0.53,1.041,9,(33.3%),4,0,289,(66.8%),7,(42.9%),12,0,1,11,(72.7%),7,(57.1%),15,(60.0%),31,6,2,3,0,18,7,118,7.6%,38.4%
第3節,ＦＣ町田ゼルビア,東京ヴェルディ,2,2,1,1,2021.3.14 14:00 Kick Off,晴,全面良芝,"2,598人",16.5℃,55.0%,31.6%,24.6%,31.3%,34.8%,46.5%,12.31,9.39,1.55,1.36,6.20,7.75,111.92,13.97,0.85,1.236,11,(18.2%),3,0,382,(71.7%),22,(13.6%),8,2,5,17,(88.2%),9,(66.7%),18,(72.2%),18,0,0,1,0,35,13,112,9.8%,38%
第4節,水戸ホーリーホック,ＦＣ町田ゼルビア,3,0,0,0,2021.3.21 16:00 Kick Off,雨,全面良芝,"1,400人",17.8℃,30.9%,57.5%,51.2%,67.1%,49.8%,56.2%,10.38,9.91,0.47,0.00,4.89,0.00,125.43,8.36,0.49,0.719,13,(0.0%),1,0,475,(73.9%),10,(10.0%),10,0,5,21,(95.2%),1,(0.0%),28,(60.7%),9,0,3,0,0,28,8,139,9.4%,52.6%
第5節,ヴァンフォーレ甲府,ＦＣ町田ゼルビア,0,1,0,3,2021.3.27 14:00 Kick Off,晴,全面良芝,"5,008人",20.7℃,55.3%,35.8%,42.7%,32.8%,37.2%,42.0%,12.14,10.08,1.16,0.90,9.15,3.47,94.05,18.19,0.42,0.685,12,(8.3%),2,0,385,(72.7%),11,(18.2%),12,0,4,20,(95.0%),14,(35.7%),19,(57.9%),35,1,3,0,0,31,14,115,10.4%,41.4%
第6節,ＦＣ町田ゼルビア,ツエーゲン金沢,0,1,1,0,2021.4.4 14:00 Kick Off,曇,全面良芝,"1,818人",21.2℃,56.7%,58.7%,42.7%,52.3%,64.3%,55.9%,20.28,15.45,2.15,2.68,5.52,0.00,68.00,12.33,0.00,0.896,12,(0.0%),3,0,564,(77.7%),21,(19.0%),16,0,2,30,(90.0%),12,(66.7%),12,(91.7%),7,0,0,0,0,45,16,127,9.4%,54.6%
第7節,ＦＣ町田ゼルビア,京都サンガF.C.,0,1,1,0,2021.4.11 14:00 Kick Off,晴,全面良芝,"2,160人",16.5℃,39.7%,44.3%,47.1%,59.4%,61.0%,48.5%,12.85,11.32,0.00,1.53,3.53,0.00,69.03,15.95,1.32,0.211,8,(0.0%),3,0,467,(73.0%),13,(0.0%),11,1,6,27,(85.2%),17,(35.3%),15,(40.0%),15,2,4,0,0,41,10,129,6.2%,49.9%
第8節,Ｖ・ファーレン長崎,ＦＣ町田ゼルビア,0,3,0,3,2021.4.17 14:00 Kick Off,曇,全面良芝,"4,056人",20.8℃,51.4%,47.7%,38.1%,40.5%,32.8%,36.1%,11.65,11.28,0.00,0.37,7.47,9.89,84.69,17.95,1.11,0.993,12,(25.0%),5,0,393,(75.1%),2,(0.0%),4,1,1,9,(100.0%),6,(50.0%),16,(56.3%),26,1,1,1,0,37,12,99,12.1%,40.6%
第9節,ＦＣ町田ゼルビア,ＦＣ琉球,3,0,1,3,2021.4.21 19:00 Kick Off,晴,全面良芝,"1,432人",15℃,53.3%,47.1%,42.9%,40.1%,51.8%,35.5%,16.80,12.22,2.82,1.76,11.12,7.93,76.23,20.73,0.46,2.57,16,(18.8%),6,0,469,(79.3%),12,(41.7%),13,1,3,15,(100.0%),10,(50.0%),10,(70.0%),27,2,0,1,0,41,9,110,14.5%,44.9%
第10節,大宮アルディージャ,ＦＣ町田ゼルビア,0,1,0,3,2021.4.25 14:00 Kick Off,曇,全面良芝,"3,828人",23℃,34.7%,28.0%,46.5%,30.9%,32.0%,28.1%,10.95,9.31,0.00,1.64,11.69,2.96,69.42,10.99,0.16,1.663,19,(5.3%),7,0,339,(75.2%),2,(0.0%),9,1,8,17,(94.1%),7,(42.9%),12,(75.0%),20,1,3,0,0,25,12,104,18.3%,33.6%
第11節,ＦＣ町田ゼルビア,レノファ山口ＦＣ,0,2,1,0,2021.5.2 15:00 Kick Off,晴のち曇時々雨,全面良芝,0人,21.2℃,40.1%,37.9%,48.9%,36.0%,33.9%,58.1%,16.47,11.63,3.77,1.06,4.82,0.00,58.35,15.63,1.21,1.113,13,(0.0%),2,0,458,(74.5%),22,(31.8%),5,3,4,15,(80.0%),6,(66.7%),9,(55.6%),9,0,2,1,0,43,15,100,13.0%,43.7%
第12節,ファジアーノ岡山,ＦＣ町田ゼルビア,1,2,0,3,2021.5.5 14:00 Kick Off,雨,全面良芝,"3,586人",18.6℃,55.1%,50.9%,30.3%,43.0%,60.5%,47.6%,16.42,11.85,3.26,1.30,14.57,3.92,83.50,12.55,0.61,2.391,21,(9.5%),5,0,484,(77.9%),14,(42.9%),8,2,6,20,(90.0%),9,(55.6%),16,(43.8%),24,2,0,0,0,34,15,110,19.1%,47%
第13節,ＳＣ相模原,ＦＣ町田ゼルビア,1,1,0,1,2021.5.9 13:00 Kick Off,晴,全面良芝,"2,482人",29.8℃,74.8%,64.1%,58.0%,72.8%,73.3%,69.6%,22.32,19.88,1.24,1.21,9.81,0.00,67.88,12.88,0.10,2.265,22,(0.0%),4,0,682,(84.5%),21,(9.5%),8,0,8,21,(90.5%),8,(62.5%),12,(75.0%),26,1,2,1,0,51,17,108,20.4%,69%
第14節,ＦＣ町田ゼルビア,アルビレックス新潟,2,1,1,3,2021.5.16 15:00 Kick Off,曇,全面良芝,"3,430人",22.2℃,41.9%,30.1%,32.6%,26.6%,25.2%,22.6%,9.02,6.86,1.08,1.08,4.62,7.48,53.33,20.00,0.77,0.527,7,(28.6%),2,0,239,(72.8%),7,(28.6%),14,0,3,17,(76.5%),8,(62.5%),9,(55.6%),35,1,1,3,0,21,8,96,7.3%,29.7%
第15節,ジェフユナイテッド千葉,ＦＣ町田ゼルビア,1,1,0,1,2021.5.23 14:00 Kick Off,晴,全面良芝,"3,679人",25.5℃,43.6%,36.4%,31.9%,42.4%,40.9%,47.2%,8.96,8.23,0.55,0.18,4.57,2.96,58.04,15.12,0.25,1.084,9,(11.1%),4,0,303,(66.7%),13,(7.7%),14,2,7,28,(78.6%),3,(33.3%),23,(56.5%),22,1,0,2,0,24,9,112,8.0%,40.7%
第16節,ＦＣ町田ゼルビア,ギラヴァンツ北九州,0,1,1,0,2021.5.30 15:00 Kick Off,曇のち雨,全面良芝,"2,005人",23℃,57.5%,56.8%,58.2%,63.9%,59.0%,56.3%,22.05,18.76,2.64,0.66,10.58,0.00,123.36,10.62,0.11,2.431,18,(0.0%),4,0,592,(78.7%),21,(23.8%),8,3,4,26,(88.5%),8,(50.0%),17,(82.4%),11,1,3,3,0,55,14,126,14.3%,58.5%
第17節,松本山雅ＦＣ,ＦＣ町田ゼルビア,1,5,0,3,2021.6.5 14:00 Kick Off,晴,全面良芝,"5,977人",26.7℃,69.6%,70.2%,84.0%,66.4%,73.1%,55.1%,23.35,20.04,2.85,0.46,12.18,18.86,73.15,10.82,0.19,1.163,17,(29.4%),9,0,729,(86.1%),14,(35.7%),12,0,4,23,(87.0%),6,(33.3%),17,(70.6%),15,1,2,0,0,49,17,106,16.0%,69.5%
第18節,ＦＣ町田ゼルビア,ブラウブリッツ秋田,0,2,1,0,2021.6.13 15:00 Kick Off,雨のち曇,全面良芝,"2,164人",23.9℃,62.7%,60.4%,67.0%,70.0%,65.2%,68.2%,19.92,18.21,1.05,0.67,5.40,0.00,76.68,14.48,0.29,0.439,7,(0.0%),3,0,628,(79.8%),9,(22.2%),12,2,3,30,(70.0%),6,(50.0%),12,(58.3%),22,0,3,1,0,42,12,138,5.1%,66.1%
第19節,ザスパクサツ群馬,ＦＣ町田ゼルビア,0,1,0,3,2021.6.20 19:00 Kick Off,晴,全面良芝,"1,632人",23.8℃,41.7%,59.1%,68.5%,38.5%,49.5%,32.8%,9.69,9.69,0.00,0.00,1.84,1.23,73.50,18.53,0.05,1.058,8,(12.5%),2,0,398,(76.1%),4,(0.0%),5,3,6,24,(75.0%),2,(0.0%),18,(55.6%),30,2,1,0,0,35,6,107,7.5%,47.1%
