Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第10節,Ｖ・ファーレン長崎,東京ヴェルディ,1,1,1,1,2021.4.25 14:00 Kick Off,晴,全面良芝,"4,468人",25.2℃,53.2%,38.7%,50.1%,25.9%,46.8%,44.2%,17.97,15.25,1.20,1.53,8.06,3.35,105.29,14.41,0.08,0.805,12,(8.3%),3,0,468,(82.5%),16,(12.5%),11,0,2,24,(91.7%),14,(50.0%),14,(78.6%),15,2,1,0,0,47,17,116,10.3%,43.9%
第11節,水戸ホーリーホック,Ｖ・ファーレン長崎,1,0,0,0,2021.5.2 14:00 Kick Off,曇のち雷雨のち曇,全面良芝,"2,799人",10℃,39.7%,34.0%,51.3%,71.8%,67.2%,67.8%,22.52,16.95,2.13,3.44,9.24,0.00,103.26,11.27,0.16,1.98,20,(0.0%),5,0,581,(74.5%),23,(17.4%),8,0,5,27,(96.3%),19,(57.9%),15,(73.3%),17,3,1,0,0,72,16,135,14.8%,55.9%
第12節,Ｖ・ファーレン長崎,ブラウブリッツ秋田,1,2,1,0,2021.5.5 14:00 Kick Off,晴,全面良芝,"4,430人",24.3℃,60.7%,63.4%,69.6%,58.2%,45.8%,67.1%,17.49,13.13,2.80,1.56,4.97,2.62,60.82,17.88,0.03,1.549,11,(9.1%),2,0,490,(80.4%),11,(45.5%),10,1,6,19,(89.5%),16,(50.0%),16,(62.5%),27,0,0,2,0,31,11,112,9.8%,62.4%
第13節,ギラヴァンツ北九州,Ｖ・ファーレン長崎,0,1,0,3,2021.5.9 16:00 Kick Off,晴,全面良芝,"2,926人",22.9℃,40.9%,48.8%,60.5%,48.7%,39.7%,45.5%,15.13,9.94,3.31,1.87,6.43,3.15,94.94,11.51,0.00,1.57,16,(6.3%),3,0,402,(72.9%),18,(33.3%),8,2,4,39,(84.6%),19,(42.1%),17,(76.5%),15,1,2,0,0,33,15,139,11.5%,47.6%
第14節,Ｖ・ファーレン長崎,ジェフユナイテッド千葉,2,2,1,1,2021.5.15 14:00 Kick Off,雨,全面良芝,"2,916人",23.7℃,72.0%,55.4%,49.4%,61.0%,43.9%,39.2%,16.56,12.81,2.16,1.59,10.86,5.28,64.42,11.73,0.00,1.693,13,(15.4%),5,0,490,(79.4%),16,(25.0%),12,0,11,24,(91.7%),13,(30.8%),18,(61.1%),18,2,0,1,0,36,10,112,11.6%,53.6%
第15節,ファジアーノ岡山,Ｖ・ファーレン長崎,0,1,0,3,2021.5.23 14:00 Kick Off,晴,全面良芝,0人,28.8℃,44.3%,56.8%,46.3%,36.7%,31.9%,32.8%,11.18,8.70,0.52,1.96,8.45,2.63,75.47,17.95,0.29,1.438,11,(9.1%),3,0,401,(72.8%),5,(20.0%),11,0,5,26,(84.6%),10,(50.0%),20,(60.0%),32,2,0,0,0,28,6,114,9.6%,41%
第16節,Ｖ・ファーレン長崎,レノファ山口ＦＣ,3,0,1,3,2021.5.29 14:00 Kick Off,晴,全面良芝,"3,982人",26.5℃,45.3%,60.4%,59.0%,54.5%,44.5%,41.6%,15.06,12.94,0.00,2.12,6.58,7.55,83.01,12.30,0.00,1.466,13,(23.1%),4,0,449,(80.8%),8,(0.0%),14,1,4,26,(92.3%),16,(43.8%),11,(81.8%),18,1,1,0,0,37,15,110,11.8%,50.2%
第17節,ＳＣ相模原,Ｖ・ファーレン長崎,0,1,0,3,2021.6.5 15:00 Kick Off,曇,全面良芝,"1,715人",23.4℃,61.9%,64.2%,50.0%,33.5%,54.0%,43.1%,11.88,9.86,1.59,0.44,1.94,1.23,75.11,16.10,0.38,0.856,5,(20.0%),2,0,423,(80.6%),9,(33.3%),13,0,2,19,(84.2%),10,(30.0%),12,(50.0%),28,2,1,0,0,29,4,104,4.8%,52.1%
第18節,Ｖ・ファーレン長崎,松本山雅ＦＣ,1,0,1,3,2021.6.13 14:00 Kick Off,曇,全面良芝,"4,832人",27.1℃,65.5%,50.7%,65.1%,81.5%,54.0%,36.5%,19.37,15.34,2.27,1.77,4.09,1.23,56.19,10.26,0.59,1.387,12,(8.3%),3,0,570,(86.8%),17,(23.5%),14,1,5,18,(50.0%),10,(70.0%),13,(69.2%),19,0,3,0,0,40,17,89,13.5%,59.7%
第19節,栃木ＳＣ,Ｖ・ファーレン長崎,0,2,0,3,2021.6.19 18:00 Kick Off,雨,全面良芝,"3,797人",19.6℃,60.3%,80.9%,59.0%,57.3%,46.6%,59.5%,11.12,9.39,1.06,0.67,6.04,2.62,76.09,20.51,0.09,0.879,9,(11.1%),4,0,492,(74.6%),8,(25.0%),6,1,4,41,(63.4%),6,(33.3%),18,(50.0%),39,3,0,0,0,21,8,134,6.7%,61.9%
第20節,Ｖ・ファーレン長崎,ジュビロ磐田,0,1,1,0,2021.6.26 14:00 Kick Off,晴のち曇,全面良芝,"7,347人",27.8℃,48.7%,48.1%,44.0%,33.3%,29.6%,48.4%,9.26,8.11,0.54,0.61,1.79,0.00,67.96,19.41,0.30,0.912,6,(0.0%),1,0,340,(79.4%),7,(14.3%),8,1,4,21,(66.7%),10,(20.0%),20,(50.0%),20,1,1,1,0,20,5,100,6.0%,42.9%
