Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第25節,ＦＣ町田ゼルビア,ファジアーノ岡山,1,1,0,1,2021.8.14 19:00 Kick Off,雨,全面良芝,"1,822人",20℃,42.9%,60.6%,53.2%,61.4%,53.2%,58.9%,14.14,12.17,1.08,0.88,7.31,3.28,112.49,14.32,0.49,1.698,17,(5.9%),5,0,419,(65.4%),19,(10.5%),12,1,4,27,(96.3%),10,(40.0%),22,(77.3%),23,0,1,0,0,36,10,141,12.1%,55.6%
第26節,ファジアーノ岡山,大宮アルディージャ,1,0,1,3,2021.8.21 19:00 Kick Off,曇,全面良芝,"2,996人",26.3℃,36.0%,37.1%,55.9%,45.2%,37.8%,35.7%,11.96,9.47,1.61,0.88,2.67,2.92,95.36,16.41,0.50,0.98,10,(10.0%),2,0,364,(75.5%),9,(33.3%),12,1,3,25,(84.0%),5,(60.0%),14,(57.1%),27,0,2,1,0,30,10,108,9.3%,41%
第27節,ギラヴァンツ北九州,ファジアーノ岡山,0,0,0,1,2021.8.28 19:00 Kick Off,晴,全面良芝,"3,930人",28.7℃,40.8%,38.2%,59.4%,66.7%,71.3%,47.9%,23.13,18.45,3.60,1.08,6.93,0.00,78.51,11.32,0.03,1.026,13,(0.0%),3,0,535,(80.4%),32,(21.9%),8,1,4,25,(92.0%),9,(77.8%),22,(59.1%),17,0,1,1,0,45,16,102,12.7%,52.9%
第28節,ファジアーノ岡山,愛媛ＦＣ,0,0,1,1,2021.9.5 18:00 Kick Off,晴,全面良芝,"3,601人",27.6℃,49.7%,46.4%,46.7%,52.3%,60.2%,68.9%,19.66,16.13,1.64,1.89,2.50,0.00,73.40,12.00,0.80,0.734,13,(0.0%),2,0,575,(84.3%),13,(23.1%),10,1,1,31,(90.3%),12,(58.3%),16,(81.3%),14,0,2,1,0,42,9,116,11.2%,54.2%
第29節,ファジアーノ岡山,栃木ＳＣ,0,1,1,0,2021.9.11 19:00 Kick Off,晴,全面良芝,"3,777人",26.1℃,59.2%,53.4%,74.3%,69.2%,60.8%,68.3%,16.93,13.27,2.05,1.61,4.65,0.00,51.97,10.44,0.00,0.554,7,(0.0%),2,0,540,(74.3%),26,(15.4%),9,1,6,32,(90.6%),19,(63.2%),15,(40.0%),16,2,1,1,0,48,12,111,6.3%,65.2%
第30節,ジュビロ磐田,ファジアーノ岡山,1,1,0,1,2021.9.18 19:00 Kick Off,曇,全面良芝,"4,248人",27.7℃,37.8%,43.4%,50.2%,36.0%,42.4%,47.5%,15.42,13.65,1.07,0.70,13.69,0.00,84.33,16.13,0.33,1.572,21,(0.0%),6,0,386,(81.6%),17,(11.8%),10,1,9,16,(81.3%),12,(33.3%),21,(76.2%),19,1,0,2,0,43,11,106,19.8%,43.3%
第31節,ファジアーノ岡山,ブラウブリッツ秋田,1,1,1,1,2021.9.26 13:00 Kick Off,曇,全面良芝,"4,835人",27.3℃,56.8%,64.0%,62.6%,77.3%,70.3%,63.5%,15.97,13.01,1.04,1.91,5.01,2.92,56.26,9.01,0.60,1.304,14,(7.1%),3,0,478,(75.1%),13,(15.4%),14,0,10,33,(84.8%),11,(63.6%),18,(72.2%),16,2,1,1,0,29,13,115,12.2%,66.4%
第32節,ＦＣ琉球,ファジアーノ岡山,1,1,0,1,2021.10.2 18:30 Kick Off,晴,全面良芝,"1,815人",28℃,56.4%,46.4%,41.0%,40.0%,43.6%,38.8%,14.36,9.42,4.30,0.64,9.53,2.92,82.91,14.05,0.08,1.671,17,(5.9%),6,0,357,(77.3%),17,(47.1%),12,1,5,18,(66.7%),8,(50.0%),21,(66.7%),25,0,2,1,0,33,13,114,14.9%,44.4%
第33節,東京ヴェルディ,ファジアーノ岡山,1,2,0,3,2021.10.9 15:00 Kick Off,曇,全面良芝,"3,204人",24.6℃,44.7%,55.8%,47.7%,32.5%,39.9%,31.7%,10.71,8.26,1.62,0.84,7.40,8.62,68.99,16.95,0.40,0.923,13,(15.4%),6,0,299,(70.9%),8,(37.5%),11,2,9,16,(68.8%),10,(30.0%),18,(66.7%),16,2,0,0,0,28,11,114,11.4%,40.8%
第34節,ファジアーノ岡山,松本山雅ＦＣ,3,0,1,3,2021.10.17 13:00 Kick Off,晴,全面良芝,"5,032人",20.2℃,35.5%,52.0%,34.8%,41.9%,30.0%,45.3%,11.38,9.07,1.55,0.75,7.65,14.02,89.72,15.39,0.65,0.824,12,(25.0%),5,0,358,(72.6%),11,(27.3%),13,0,2,21,(81.0%),10,(40.0%),21,(61.9%),25,1,1,1,0,26,10,113,10.6%,40.6%
第35節,水戸ホーリーホック,ファジアーノ岡山,1,1,0,1,2021.10.24 14:00 Kick Off,晴,全面良芝,"3,507人",21.9℃,45.6%,57.8%,43.6%,54.3%,39.1%,38.4%,9.21,8.33,0.49,0.38,4.56,4.26,94.88,20.32,0.63,0.362,6,(16.7%),2,0,365,(67.1%),7,(14.3%),16,0,2,17,(70.6%),4,(50.0%),26,(53.8%),26,2,2,3,1,19,6,121,5.0%,46.3%
第36節,ファジアーノ岡山,アルビレックス新潟,1,1,1,1,2021.10.31 13:00 Kick Off,晴,全面良芝,"5,578人",22℃,34.8%,30.1%,40.4%,24.9%,41.5%,37.2%,11.21,9.11,1.67,0.43,2.60,2.63,91.02,12.74,0.28,0.738,9,(11.1%),1,0,336,(71.7%),8,(37.5%),12,0,2,22,(72.7%),5,(40.0%),17,(76.5%),17,2,3,1,0,28,10,120,7.5%,35%
第37節,ヴァンフォーレ甲府,ファジアーノ岡山,1,2,0,3,2021.11.3 14:00 Kick Off,晴,全面良芝,"5,142人",21.1℃,49.7%,36.7%,27.8%,33.6%,36.3%,36.1%,8.52,6.00,1.48,1.04,3.72,5.97,102.36,20.81,0.29,0.548,6,(33.3%),3,0,301,(64.5%),10,(30.0%),10,2,2,19,(73.7%),7,(57.1%),21,(76.2%),38,2,1,1,0,17,9,119,5.0%,35.7%
第38節,ファジアーノ岡山,モンテディオ山形,1,0,1,3,2021.11.7 13:00 Kick Off,晴,全面良芝,"4,692人",21.6℃,38.5%,41.5%,31.9%,43.7%,52.0%,31.6%,14.10,10.62,1.49,1.99,5.50,1.30,88.55,18.71,0.11,1.166,13,(7.7%),2,0,323,(72.4%),21,(14.3%),9,0,6,29,(69.0%),11,(72.7%),24,(62.5%),21,2,2,1,0,38,10,122,10.7%,39.2%
第39節,ＳＣ相模原,ファジアーノ岡山,2,3,0,3,2021.11.14 13:00 Kick Off,晴,全面良芝,"2,402人",20.9℃,47.4%,50.7%,39.4%,57.3%,62.6%,44.6%,12.29,11.00,1.04,0.25,8.56,10.22,58.38,17.99,0.76,2.058,16,(18.8%),6,0,427,(74.7%),13,(15.4%),13,1,3,16,(68.8%),6,(33.3%),22,(36.4%),24,1,1,1,0,28,7,109,14.7%,49.1%
第40節,ファジアーノ岡山,京都サンガF.C.,0,0,1,1,2021.11.20 16:00 Kick Off,晴,全面良芝,"6,270人",17.7℃,66.1%,39.4%,53.7%,45.6%,49.9%,46.6%,12.74,10.02,1.96,0.76,8.17,0.00,79.05,15.78,0.20,0.998,15,(0.0%),2,0,409,(72.4%),18,(22.2%),14,1,7,25,(76.0%),6,(50.0%),12,(58.3%),15,3,0,0,0,31,6,121,12.4%,50%
第41節,Ｖ・ファーレン長崎,ファジアーノ岡山,0,1,0,3,2021.11.28 14:00 Kick Off,晴,全面良芝,"8,025人",16.8℃,51.1%,32.9%,28.1%,41.9%,33.4%,35.3%,10.37,8.26,1.71,0.40,5.74,4.07,84.20,12.67,0.23,1.069,11,(9.1%),2,0,324,(73.1%),11,(27.3%),12,0,4,16,(68.8%),7,(42.9%),29,(44.8%),13,0,0,1,0,23,7,104,10.6%,36.9%
第42節,ファジアーノ岡山,ジェフユナイテッド千葉,1,3,1,0,2021.12.5 13:00 Kick Off,曇,全面良芝,"6,813人",13℃,52.5%,39.9%,37.0%,39.6%,49.0%,40.9%,9.93,8.67,0.53,0.73,5.52,4.19,85.79,9.81,0.46,1.478,14,(7.1%),2,0,331,(71.6%),10,(10.0%),17,1,5,19,(78.9%),6,(66.7%),15,(46.7%),12,3,1,1,0,27,9,112,12.5%,42.6%
第1節,ファジアーノ岡山,ヴァンフォーレ甲府,4,1,1,3,2022.2.20 14:00 Kick Off,晴,全面良芝,"6,554人",5.6℃,52.8%,51.3%,43.7%,35.7%,27.0%,32.8%,10.15,8.44,1.12,0.59,7.53,12.93,95.95,19.86,0.09,1.052,9,(44.4%),6,0,385,(75.3%),8,(25.0%),7,1,4,14,(85.7%),12,(25.0%),18,(61.1%),23,6,1,1,0,19,6,113,8.0%,39.9%
第2節,ファジアーノ岡山,徳島ヴォルティス,1,1,1,1,2022.2.27 14:00 Kick Off,晴,全面良芝,"5,804人",13.7℃,26.2%,35.3%,33.7%,34.6%,35.9%,34.3%,10.05,7.60,1.16,1.28,5.89,3.32,71.91,16.55,0.64,1.783,13,(7.7%),4,1,297,(66.3%),11,(18.2%),17,1,2,17,(64.7%),16,(43.8%),16,(62.5%),21,1,1,1,0,23,6,116,11.2%,33.3%
第3節,栃木ＳＣ,ファジアーノ岡山,0,1,0,3,2022.3.5 14:00 Kick Off,晴,全面良芝,"2,922人",14.4℃,66.8%,52.3%,45.8%,67.2%,49.7%,32.9%,18.01,12.64,3.93,1.44,8.81,3.12,81.71,10.00,0.26,1.712,14,(7.1%),4,0,460,(80.7%),13,(53.8%),17,0,2,29,(72.4%),13,(46.2%),16,(56.3%),14,0,1,0,0,40,10,118,11.9%,51.8%
第4節,ＦＣ町田ゼルビア,ファジアーノ岡山,3,1,0,0,2022.3.13 14:00 Kick Off,晴,全面良芝,"2,847人",18.6℃,62.2%,59.5%,59.6%,45.1%,60.3%,45.6%,12.05,10.43,1.07,0.55,3.97,3.32,76.19,13.37,0.11,0.864,7,(14.3%),3,0,411,(70.3%),9,(22.2%),14,1,1,19,(78.9%),13,(38.5%),12,(66.7%),17,2,1,2,1,22,7,119,5.9%,54.4%
第5節,ファジアーノ岡山,横浜ＦＣ,1,1,1,1,2022.3.20 14:00 Kick Off,曇,全面良芝,"7,549人",13.6℃,42.1%,36.5%,28.2%,40.4%,35.4%,25.7%,8.67,6.35,1.63,0.69,3.74,0.31,86.45,19.57,1.48,1.333,8,(12.5%),2,1,262,(63.4%),11,(27.3%),10,1,3,22,(31.8%),7,(71.4%),13,(76.9%),31,3,1,1,0,29,10,109,7.3%,34.5%
第6節,大宮アルディージャ,ファジアーノ岡山,1,1,0,1,2022.3.26 13:00 Kick Off,曇,全面良芝,"3,841人",18.6℃,59.1%,53.1%,58.9%,56.3%,65.5%,63.2%,19.96,16.12,2.53,1.31,9.36,4.01,77.42,9.07,0.26,2.103,17,(5.9%),6,0,560,(70.9%),33,(15.2%),10,0,6,57,(82.5%),16,(43.8%),16,(56.3%),9,3,3,0,0,49,19,146,11.6%,59.5%
第7節,ファジアーノ岡山,いわてグルージャ盛岡,0,1,1,0,2022.3.30 19:00 Kick Off,曇,全面良芝,"4,253人",17.7℃,59.2%,61.9%,56.7%,56.1%,60.7%,56.1%,20.69,17.66,2.08,0.95,5.44,0.00,82.33,15.63,0.22,1.182,15,(0.0%),3,0,549,(73.6%),17,(23.5%),11,0,2,47,(93.6%),23,(26.1%),16,(50.0%),13,3,0,1,0,53,13,139,10.8%,58.4%
第9節,ＦＣ琉球,ファジアーノ岡山,3,3,0,1,2022.4.9 17:00 Kick Off,晴,全面良芝,"1,551人",23℃,38.6%,39.6%,55.6%,57.3%,48.9%,41.5%,17.35,11.49,5.39,0.47,8.98,6.62,107.79,12.70,0.60,1.907,17,(17.6%),4,0,386,(71.0%),26,(42.3%),11,2,10,18,(61.1%),8,(37.5%),20,(60.0%),19,2,0,0,0,40,18,125,13.6%,46.7%
第10節,ファジアーノ岡山,アルビレックス新潟,1,1,1,1,2022.4.17 14:00 Kick Off,晴,全面良芝,"5,471人",20.7℃,30.3%,32.8%,42.1%,39.9%,42.1%,42.5%,14.57,10.92,2.56,1.08,8.98,2.95,86.16,13.90,0.00,1.877,13,(7.7%),6,0,375,(76.5%),17,(29.4%),8,2,1,23,(78.3%),11,(54.5%),28,(57.1%),15,4,3,2,0,39,13,116,11.2%,38.3%
第11節,ロアッソ熊本,ファジアーノ岡山,1,1,0,1,2022.4.22 19:00 Kick Off,晴,全面良芝,"2,302人",19.2℃,45.1%,45.0%,52.4%,55.6%,31.8%,46.5%,13.45,12.10,1.11,0.25,9.54,2.66,88.88,16.42,0.50,0.903,13,(7.7%),6,0,432,(77.3%),12,(16.7%),9,2,8,17,(88.2%),6,(33.3%),15,(60.0%),23,1,3,0,0,37,8,118,11.0%,46.6%
第12節,ブラウブリッツ秋田,ファジアーノ岡山,0,1,0,3,2022.4.27 18:30 Kick Off,晴,全面良芝,954人,10℃,49.9%,63.6%,60.5%,58.7%,49.2%,49.7%,8.86,8.42,0.00,0.45,4.59,1.31,68.19,30.44,0.47,1.29,8,(12.5%),2,0,389,(63.5%),8,(0.0%),11,1,5,31,(71.0%),6,(33.3%),19,(78.9%),73,2,1,0,0,19,5,138,5.8%,55.1%
第13節,ファジアーノ岡山,東京ヴェルディ,2,1,1,3,2022.5.1 13:00 Kick Off,晴,全面良芝,"6,510人",22.5℃,43.8%,51.3%,56.3%,35.3%,37.8%,29.1%,14.76,9.69,4.16,0.91,9.60,3.88,86.70,16.77,0.04,1.994,13,(15.4%),4,0,403,(79.2%),18,(44.4%),11,1,4,25,(76.0%),27,(29.6%),30,(66.7%),30,3,1,0,0,41,10,121,10.7%,42.6%
第14節,ファジアーノ岡山,水戸ホーリーホック,2,1,1,3,2022.5.4 14:00 Kick Off,晴,全面良芝,"7,629人",23.2℃,46.5%,37.7%,50.4%,53.9%,53.6%,41.3%,9.83,7.63,1.68,0.51,3.46,7.31,100.87,17.32,0.63,1.148,12,(16.7%),3,0,348,(67.2%),12,(25.0%),11,2,1,19,(84.2%),16,(25.0%),27,(63.0%),31,4,2,2,0,28,12,126,9.5%,46.7%
第15節,ジェフユナイテッド千葉,ファジアーノ岡山,1,0,0,0,2022.5.8 15:00 Kick Off,曇,全面良芝,"5,572人",19.6℃,66.7%,54.9%,43.2%,46.6%,47.0%,26.0%,10.43,8.15,1.08,1.21,1.30,0.00,87.92,16.03,0.59,0.647,8,(0.0%),1,0,413,(73.4%),8,(25.0%),15,2,1,20,(70.0%),13,(38.5%),21,(71.4%),25,4,2,0,0,15,3,128,6.3%,47.5%
第16節,ファジアーノ岡山,ザスパクサツ群馬,0,1,1,0,2022.5.15 14:00 Kick Off,晴,全面良芝,"4,943人",24.3℃,56.3%,58.5%,69.0%,61.3%,45.3%,51.5%,15.52,11.56,3.11,0.84,5.04,0.00,64.31,15.34,0.11,1.774,15,(0.0%),2,0,496,(79.2%),16,(37.5%),8,1,4,23,(78.3%),9,(33.3%),20,(55.0%),21,2,1,3,0,34,16,111,13.5%,57.5%
第17節,ファジアーノ岡山,大分トリニータ,1,0,1,3,2022.5.21 18:00 Kick Off,曇,全面良芝,"5,363人",20.2℃,36.6%,36.6%,30.4%,35.6%,36.2%,31.5%,9.63,6.84,2.08,0.71,3.72,2.63,77.62,16.42,0.73,0.604,6,(16.7%),3,0,290,(67.6%),11,(36.4%),10,1,1,18,(88.9%),12,(33.3%),17,(58.8%),30,2,3,0,0,19,6,101,5.9%,34.2%
第18節,ベガルタ仙台,ファジアーノ岡山,0,0,0,1,2022.5.25 19:00 Kick Off,曇のち晴,全面良芝,"6,358人",19.2℃,34.8%,58.1%,35.9%,43.4%,42.0%,43.0%,11.74,8.57,2.03,1.15,9.71,0.00,80.38,13.78,0.42,0.654,13,(0.0%),5,0,339,(72.3%),8,(50.0%),12,1,5,22,(72.7%),13,(30.8%),18,(50.0%),33,0,1,1,0,29,11,118,11.0%,42.4%
第19節,Ｖ・ファーレン長崎,ファジアーノ岡山,0,0,0,1,2022.5.29 14:00 Kick Off,曇,全面良芝,"4,034人",26.4℃,30.4%,37.3%,46.4%,56.8%,56.2%,34.9%,9.42,8.13,1.09,0.19,2.47,0.00,74.18,16.44,0.51,0.334,5,(0.0%),1,0,331,(67.1%),11,(18.2%),10,0,4,16,(81.3%),6,(16.7%),16,(50.0%),32,1,0,2,0,24,4,108,4.6%,43.3%
第20節,ファジアーノ岡山,ツエーゲン金沢,5,1,1,3,2022.6.4 18:00 Kick Off,晴,全面良芝,"5,420人",24.9℃,64.1%,37.8%,37.9%,54.9%,46.4%,43.9%,16.08,11.43,2.74,1.91,6.46,12.26,113.46,14.99,0.24,3.567,19,(26.3%),5,2,413,(78.0%),10,(50.0%),7,2,4,19,(73.7%),16,(43.8%),27,(70.4%),27,2,2,0,0,34,19,123,15.4%,46.1%
第21節,レノファ山口ＦＣ,ファジアーノ岡山,0,1,0,3,2022.6.12 13:00 Kick Off,晴のち曇,全面良芝,"4,396人",29.4℃,48.4%,44.6%,41.3%,35.8%,31.9%,35.3%,6.99,5.34,1.13,0.52,1.36,2.68,80.86,19.56,0.66,0.593,6,(16.7%),1,0,293,(68.6%),8,(25.0%),9,1,2,14,(71.4%),9,(22.2%),22,(68.2%),37,0,6,0,0,14,5,107,5.6%,39.5%
第22節,ファジアーノ岡山,ＦＣ琉球,1,0,1,3,2022.6.18 19:00 Kick Off,晴,全面良芝,"6,251人",25.3℃,54.0%,36.4%,45.0%,38.4%,50.0%,45.8%,12.51,9.07,2.07,1.37,8.82,2.63,92.96,13.65,0.50,1.52,15,(6.7%),2,0,352,(70.7%),18,(22.2%),12,3,9,21,(81.0%),12,(33.3%),16,(75.0%),17,1,1,0,0,22,11,122,12.3%,45.1%
第23節,水戸ホーリーホック,ファジアーノ岡山,1,1,0,1,2022.6.25 18:00 Kick Off,晴,全面良芝,"2,777人",28.9℃,47.5%,32.8%,35.0%,34.5%,43.2%,39.9%,8.97,7.38,0.44,1.14,3.47,0.31,77.78,16.87,1.54,1.336,6,(16.7%),2,1,272,(68.0%),8,(12.5%),11,3,5,15,(66.7%),16,(43.8%),17,(58.8%),33,3,3,0,0,21,4,108,5.6%,38.9%
第24節,ファジアーノ岡山,ロアッソ熊本,0,2,1,0,2022.7.2 19:00 Kick Off,曇,全面良芝,"5,391人",29℃,44.9%,51.1%,55.9%,58.7%,48.2%,56.9%,11.05,9.86,0.55,0.65,4.42,0.00,75.86,10.50,0.21,0.743,7,(0.0%),2,0,497,(75.7%),12,(8.3%),11,0,2,30,(93.3%),10,(30.0%),14,(50.0%),14,1,3,0,0,26,6,123,5.7%,53%
第25節,ファジアーノ岡山,大宮アルディージャ,4,2,1,3,2022.7.6 19:00 Kick Off,晴,全面良芝,"4,201人",29.1℃,57.8%,65.9%,47.6%,48.8%,45.3%,42.5%,14.15,10.05,3.52,0.57,8.71,11.36,93.14,12.76,0.10,2.356,24,(16.7%),6,1,431,(72.6%),20,(35.0%),8,2,5,29,(86.2%),16,(25.0%),20,(60.0%),15,1,0,1,0,35,15,128,18.8%,51.1%
第26節,大分トリニータ,ファジアーノ岡山,2,2,0,1,2022.7.10 19:00 Kick Off,曇,全面良芝,"9,192人",28.4℃,39.3%,41.5%,54.4%,50.7%,46.2%,51.2%,10.42,8.37,1.05,1.00,4.64,3.98,81.01,13.24,0.46,1.7,11,(18.2%),2,0,320,(70.0%),15,(13.3%),15,1,3,28,(82.1%),8,(50.0%),17,(52.9%),22,1,2,3,0,22,7,111,9.9%,47.5%
第27節,ファジアーノ岡山,栃木ＳＣ,0,0,1,1,2022.7.17 18:00 Kick Off,晴,全面良芝,"7,021人",29.2℃,61.9%,43.1%,49.5%,48.4%,45.9%,62.3%,14.84,11.09,1.58,2.17,4.02,0.00,78.28,10.82,0.08,1.305,12,(0.0%),1,0,371,(71.4%),16,(18.8%),21,1,2,33,(66.7%),18,(55.6%),16,(81.3%),16,5,0,0,0,35,11,131,9.2%,52.6%
第28節,アルビレックス新潟,ファジアーノ岡山,2,3,0,3,2022.7.23 18:00 Kick Off,曇のち雨,全面良芝,"12,722人",25.6℃,47.9%,25.7%,28.2%,33.7%,31.0%,43.3%,9.55,7.00,1.69,0.86,5.74,10.37,72.92,20.04,0.03,1.212,13,(23.1%),3,0,269,(64.7%),12,(25.0%),6,2,3,14,(64.3%),7,(71.4%),17,(58.8%),44,3,0,3,0,30,6,101,12.9%,36%
第29節,ファジアーノ岡山,ジェフユナイテッド千葉,1,1,1,1,2022.7.30 19:00 Kick Off,晴,全面良芝,"6,917人",30.7℃,57.3%,58.9%,46.1%,45.0%,43.0%,47.4%,13.65,9.14,3.14,1.37,5.11,2.66,90.11,11.36,0.30,0.987,12,(8.3%),4,0,402,(72.4%),21,(28.6%),8,2,4,26,(84.6%),14,(57.1%),16,(62.5%),14,5,0,0,0,27,12,116,10.3%,49%
第30節,いわてグルージャ盛岡,ファジアーノ岡山,1,3,0,3,2022.8.6 18:00 Kick Off,晴,全面良芝,"1,747人",23.2℃,54.5%,54.0%,46.4%,60.8%,46.4%,35.4%,10.40,6.55,1.23,2.62,9.78,6.94,70.66,25.30,0.17,1.974,16,(18.8%),7,1,368,(67.9%),7,(28.6%),11,3,3,26,(76.9%),15,(40.0%),22,(68.2%),41,1,0,1,0,24,11,125,12.8%,48.7%
第31節,ファジアーノ岡山,レノファ山口ＦＣ,3,2,1,3,2022.8.13 19:00 Kick Off,曇,全面良芝,"7,756人",30.3℃,41.3%,33.3%,35.4%,42.9%,43.4%,44.1%,8.15,5.48,1.19,1.49,4.86,3.58,68.40,16.40,0.30,2.443,12,(25.0%),6,2,245,(60.8%),8,(25.0%),9,1,3,33,(72.7%),13,(46.2%),16,(56.3%),23,2,4,3,0,22,9,109,11.0%,39.9%
第32節,横浜ＦＣ,ファジアーノ岡山,1,0,0,0,2022.8.20 18:00 Kick Off,曇のち雨,全面良芝,"4,611人",28℃,56.3%,55.8%,45.2%,54.2%,57.6%,59.1%,13.27,12.76,0.00,0.51,5.82,0.00,67.64,11.69,0.17,0.793,9,(0.0%),2,0,514,(82.1%),15,(6.7%),11,1,6,17,(94.1%),7,(42.9%),17,(58.8%),12,1,0,3,0,38,10,106,8.5%,54.6%
第33節,ザスパクサツ群馬,ファジアーノ岡山,0,1,0,3,2022.8.28 19:30 Kick Off,曇,全面良芝,"2,630人",24.7℃,65.2%,44.1%,42.1%,30.6%,46.4%,41.4%,13.85,10.71,2.63,0.52,5.42,6.33,89.89,20.63,0.65,0.937,11,(9.1%),3,0,389,(74.3%),15,(33.3%),10,1,3,22,(72.7%),9,(33.3%),16,(87.5%),41,1,2,0,0,30,10,122,9.0%,44.4%
第8節,モンテディオ山形,ファジアーノ岡山,0,2,0,3,2022.8.31 19:00 Kick Off,曇一時雨,全面良芝,"4,805人",26.2℃,49.6%,42.4%,42.0%,42.1%,39.0%,38.8%,9.45,6.88,1.10,1.47,3.72,5.98,83.00,21.68,0.51,0.897,8,(25.0%),2,0,298,(66.1%),10,(20.0%),8,2,3,21,(57.1%),9,(55.6%),22,(45.5%),24,2,1,1,0,14,4,109,7.3%,42.5%
第34節,ファジアーノ岡山,ＦＣ町田ゼルビア,2,0,1,3,2022.9.4 19:00 Kick Off,晴,全面良芝,"10,584人",28℃,43.2%,37.5%,43.7%,38.6%,46.2%,42.9%,11.32,8.91,1.08,1.33,7.07,8.06,71.19,13.63,0.18,1.102,15,(13.3%),6,0,278,(67.3%),8,(25.0%),13,3,2,28,(67.9%),10,(60.0%),6,(33.3%),19,2,1,1,0,22,9,111,13.5%,42.1%
第35節,ファジアーノ岡山,モンテディオ山形,2,1,1,3,2022.9.10 19:00 Kick Off,晴,全面良芝,"8,191人",26.6℃,41.7%,36.7%,40.5%,45.9%,47.9%,32.0%,10.46,8.09,1.56,0.81,6.35,6.29,66.51,13.92,0.45,0.952,11,(18.2%),3,0,293,(68.6%),14,(21.4%),9,2,4,21,(66.7%),8,(50.0%),11,(27.3%),26,0,2,0,0,27,11,101,10.9%,40.3%
第36節,徳島ヴォルティス,ファジアーノ岡山,1,0,0,0,2022.9.14 19:00 Kick Off,晴,全面良芝,"3,766人",30.7℃,35.2%,38.1%,45.3%,26.2%,46.2%,54.6%,9.90,8.08,0.46,1.36,1.67,0.00,59.24,9.20,0.15,0.46,6,(0.0%),1,0,330,(74.8%),12,(8.3%),12,1,2,23,(65.2%),13,(53.8%),15,(80.0%),19,0,0,3,0,30,0,100,6.0%,40.3%
第37節,ファジアーノ岡山,Ｖ・ファーレン長崎,3,0,1,3,2022.9.17 19:00 Kick Off,曇,全面良芝,"8,321人",24.5℃,39.3%,55.8%,59.8%,62.5%,62.5%,46.6%,18.66,12.70,4.56,1.41,11.72,9.05,78.35,8.15,0.00,2.894,26,(11.5%),6,1,446,(80.3%),29,(31.0%),9,0,13,15,(46.7%),12,(58.3%),13,(76.9%),13,2,1,0,0,56,16,104,25.0%,53.6%
第38節,ファジアーノ岡山,ベガルタ仙台,3,0,1,3,2022.9.25 13:00 Kick Off,晴,全面良芝,"11,661人",26.7℃,60.1%,55.6%,54.1%,43.4%,41.0%,36.6%,12.19,9.56,1.63,0.99,12.18,9.37,104.37,11.97,1.47,1.472,19,(15.8%),7,0,402,(72.1%),8,(37.5%),16,0,3,28,(67.9%),11,(27.3%),18,(88.9%),18,1,2,1,0,28,6,127,15.0%,48.8%
第39節,ツエーゲン金沢,ファジアーノ岡山,3,1,0,0,2022.10.2 14:00 Kick Off,晴,全面良芝,"3,697人",27.8℃,53.4%,46.8%,66.2%,52.1%,58.6%,64.3%,21.12,15.56,3.75,1.81,9.75,2.61,81.70,12.36,0.00,3.793,25,(4.0%),6,1,442,(76.9%),21,(33.3%),11,1,6,29,(75.9%),11,(63.6%),4,(75.0%),24,2,2,1,0,44,13,130,19.2%,57.6%
第40節,ヴァンフォーレ甲府,ファジアーノ岡山,1,2,0,3,2022.10.9 13:05 Kick Off,曇のち雨,全面良芝,"5,516人",21.5℃,42.5%,38.6%,30.3%,26.1%,27.2%,39.6%,6.89,5.11,1.02,0.75,5.90,3.98,65.38,28.14,0.58,1.152,7,(28.6%),5,0,262,(64.5%),7,(28.6%),9,1,0,17,(64.7%),10,(50.0%),18,(55.6%),48,3,1,2,0,17,5,109,6.4%,34.3%
第41節,ファジアーノ岡山,ブラウブリッツ秋田,1,2,1,0,2022.10.16 14:00 Kick Off,晴,全面良芝,"12,570人",25.8℃,64.7%,75.4%,72.8%,55.6%,70.9%,65.5%,23.62,16.09,4.60,2.93,8.84,3.15,58.29,8.72,0.19,0.988,16,(6.3%),2,0,500,(76.2%),32,(28.1%),7,1,12,41,(61.0%),17,(70.6%),6,(50.0%),14,1,1,0,0,64,24,123,13.0%,68%
第42節,東京ヴェルディ,ファジアーノ岡山,2,0,0,0,2022.10.23 14:00 Kick Off,晴,全面良芝,"9,239人",24℃,48.4%,39.7%,44.3%,60.3%,59.7%,64.8%,17.77,15.17,1.11,1.50,5.42,0.00,86.58,10.42,0.77,1.039,18,(0.0%),3,0,482,(77.0%),15,(13.3%),17,2,4,34,(88.2%),11,(27.3%),14,(64.3%),13,2,3,0,0,37,15,123,14.6%,53.5%
