Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第39節,栃木ＳＣ,アルビレックス新潟,2,1,1,3,2019.11.3 14:00 Kick Off,晴のち曇,良芝,"6,873人",18.9℃,50.6%,23.1%,28.8%,33.7%,27.7%,40.8%,11.01,7.21,3.16,0.64,7.04,6.39,100.96,14.14,0.19,3.518,20,(10.0%),6,0,254,(53.5%),13,(46.2%),15,0,9,27,(63.0%),10,(30.0%),17,(52.9%),19,2,1,0,0,24,12,126,15.9%,34.8%
第40節,栃木ＳＣ,大宮アルディージャ,0,0,1,1,2019.11.10 14:00 Kick Off,晴,良芝,"8,426人",16℃,40.9%,40.2%,42.1%,36.8%,44.8%,45.8%,11.62,7.11,3.30,1.22,8.91,0.00,93.46,18.34,0.16,1.239,13,(0.0%),6,0,298,(51.0%),20,(30.0%),10,1,5,38,(50.0%),10,(40.0%),25,(76.0%),53,2,0,0,0,19,12,146,8.9%,42.3%
第41節,Ｖ・ファーレン長崎,栃木ＳＣ,0,1,0,3,2019.11.16 14:00 Kick Off,晴,全面良芝,"9,138人",19.4℃,22.6%,30.0%,20.4%,34.4%,21.5%,32.4%,3.69,3.57,0.00,0.11,2.53,2.61,69.96,26.33,0.52,0.428,3,(33.3%),1,0,173,(41.6%),11,(0.0%),3,1,2,11,(27.3%),2,(50.0%),17,(76.5%),55,1,2,0,0,17,4,100,3.0%,27%
第42節,ジェフユナイテッド千葉,栃木ＳＣ,0,1,0,3,2019.11.24 14:00 Kick Off,曇,全面良芝,"13,358人",18.8℃,20.7%,31.8%,34.1%,28.6%,35.8%,28.6%,7.92,6.30,1.03,0.59,3.24,1.30,67.70,18.01,0.34,0.651,9,(11.1%),3,0,207,(48.8%),11,(18.2%),12,1,2,23,(56.5%),5,(60.0%),15,(46.7%),38,1,3,0,0,16,5,107,8.4%,29.5%
第1節,Ｖ・ファーレン長崎,栃木ＳＣ,1,0,0,0,2020.2.23 14:00 Kick Off,晴,全面良芝,"9,436人",16.7℃,43.0%,40.7%,30.1%,41.2%,38.2%,43.9%,14.60,9.10,4.06,1.44,3.68,0.00,105.58,15.52,0.56,0.974,11,(0.0%),1,0,296,(60.1%),26,(34.6%),9,0,4,27,(85.2%),11,(45.5%),30,(66.7%),18,2,0,0,0,34,18,119,9.2%,39.4%
第2節,モンテディオ山形,栃木ＳＣ,1,0,0,0,2020.6.27 19:00 Kick Off,晴,全面良芝,0人,25.1℃,40.9%,22.2%,35.5%,30.3%,46.8%,51.4%,11.24,7.72,2.92,0.60,4.99,0.00,76.08,17.09,0.09,1.227,13,(0.0%),2,0,283,(58.0%),16,(37.5%),11,0,13,22,(72.7%),7,(42.9%),19,(57.9%),29,2,2,0,0,23,10,116,11.2%,38%
第3節,栃木ＳＣ,東京ヴェルディ,1,1,1,1,2020.7.5 19:00 Kick Off,曇,良芝,0人,22.4℃,29.5%,41.7%,19.9%,21.4%,27.0%,35.7%,11.18,9.08,1.07,1.04,4.84,0.31,70.92,8.52,0.14,1.274,9,(11.1%),4,1,273,(67.8%),18,(11.1%),4,0,5,22,(77.3%),10,(50.0%),12,(66.7%),22,1,1,1,0,36,7,98,9.2%,28.5%
第4節,ジェフユナイテッド千葉,栃木ＳＣ,0,1,0,3,2020.7.11 19:00 Kick Off,曇,全面良芝,"2,717人",27.7℃,44.5%,41.4%,46.2%,33.6%,32.9%,47.6%,9.81,7.04,1.55,1.21,6.52,2.65,83.61,14.56,0.02,1.765,14,(7.1%),3,0,232,(58.6%),7,(42.9%),12,2,6,21,(66.7%),7,(85.7%),15,(73.3%),39,0,2,2,0,23,10,112,12.5%,41.4%
第5節,栃木ＳＣ,大宮アルディージャ,1,0,1,3,2020.7.15 19:00 Kick Off,雨,良芝,944人,18℃,41.7%,30.5%,27.7%,47.7%,32.3%,37.0%,7.96,7.16,0.42,0.38,6.07,0.31,105.91,14.42,0.34,1.62,11,(9.1%),3,1,259,(56.8%),10,(10.0%),6,0,6,32,(75.0%),6,(16.7%),26,(76.9%),25,2,0,1,0,21,10,132,8.3%,35.4%
第6節,栃木ＳＣ,ツエーゲン金沢,0,1,1,0,2020.7.19 18:00 Kick Off,晴,全面良芝,"1,456人",25.9℃,41.8%,36.9%,56.4%,57.5%,53.8%,56.9%,18.07,11.61,4.21,2.25,8.09,0.00,66.15,12.57,0.43,1.201,15,(0.0%),5,0,378,(61.4%),21,(38.1%),12,1,5,24,(83.3%),14,(57.1%),25,(60.0%),18,1,1,0,0,38,17,132,11.4%,51.2%
第7節,ＦＣ町田ゼルビア,栃木ＳＣ,2,0,0,0,2020.7.26 19:00 Kick Off,曇のち雷雨のち雨,全面良芝,721人,24℃,39.6%,39.2%,53.1%,47.7%,54.1%,65.2%,16.14,13.07,2.11,0.96,6.98,0.00,99.91,10.95,0.14,1.957,18,(0.0%),1,0,379,(58.8%),17,(23.5%),17,2,8,35,(82.9%),8,(50.0%),13,(76.9%),14,2,1,1,0,38,14,144,12.5%,51.5%
第8節,ザスパクサツ群馬,栃木ＳＣ,0,1,0,3,2020.7.29 19:00 Kick Off,曇のち雨,全面良芝,593人,22.4℃,40.5%,39.6%,35.6%,33.3%,38.8%,34.8%,7.69,5.88,1.57,0.24,2.48,5.03,107.60,25.89,0.60,0.665,8,(12.5%),2,0,272,(57.7%),9,(33.3%),6,1,1,21,(66.7%),6,(16.7%),13,(61.5%),47,3,3,3,1,15,6,123,6.5%,36.6%
第9節,栃木ＳＣ,アルビレックス新潟,0,0,1,1,2020.8.2 18:00 Kick Off,晴,全面良芝,"1,953人",25.8℃,31.0%,40.1%,30.3%,38.6%,31.5%,31.0%,9.76,7.96,1.07,0.74,10.27,0.00,98.94,14.65,0.28,1.039,14,(0.0%),8,0,223,(58.3%),6,(33.3%),8,2,2,18,(55.6%),11,(36.4%),32,(71.9%),32,2,2,1,0,35,7,110,12.7%,33.3%
第10節,レノファ山口ＦＣ,栃木ＳＣ,0,1,0,3,2020.8.8 19:00 Kick Off,曇,全面良芝,"1,688人",27.6℃,49.9%,32.1%,37.9%,29.0%,34.4%,33.1%,7.63,5.78,0.94,0.91,3.70,3.36,82.60,15.47,0.10,0.62,9,(11.1%),3,0,213,(52.1%),13,(15.4%),17,0,2,24,(83.3%),6,(50.0%),10,(80.0%),25,3,1,1,0,24,7,114,7.9%,35.3%
第11節,栃木ＳＣ,ファジアーノ岡山,2,1,1,3,2020.8.12 19:30 Kick Off,曇,全面良芝,"1,784人",28.6℃,36.7%,41.5%,35.3%,57.8%,48.8%,71.2%,17.64,12.57,3.22,1.85,7.86,5.30,84.20,9.84,0.00,1.988,15,(13.3%),5,1,405,(73.1%),25,(24.0%),6,1,5,28,(71.4%),18,(50.0%),16,(75.0%),16,1,1,0,0,44,12,109,13.8%,48.7%
第12節,栃木ＳＣ,愛媛ＦＣ,0,0,1,1,2020.8.16 18:00 Kick Off,晴,全面良芝,"1,964人",29.9℃,32.8%,29.3%,35.7%,26.6%,36.0%,47.3%,12.02,9.98,0.54,1.50,6.33,0.00,57.54,12.55,0.06,0.949,14,(0.0%),2,0,262,(64.9%),16,(6.3%),9,0,5,33,(54.5%),8,(50.0%),14,(57.1%),17,0,1,3,0,28,10,104,13.5%,34.2%
第13節,ＦＣ琉球,栃木ＳＣ,2,2,0,1,2020.8.19 19:00 Kick Off,晴,全面良芝,0人,30.3℃,34.1%,30.5%,30.0%,22.9%,27.9%,21.9%,7.05,5.12,1.03,0.91,9.59,7.16,62.64,20.83,0.16,0.562,12,(16.7%),6,0,190,(57.4%),8,(25.0%),8,0,2,23,(52.2%),10,(40.0%),12,(50.0%),37,0,0,1,0,22,7,103,11.7%,27.6%
第14節,栃木ＳＣ,アビスパ福岡,0,1,1,0,2020.8.23 18:00 Kick Off,晴,全面良芝,"1,875人",27.4℃,38.5%,53.4%,53.4%,40.6%,52.2%,53.7%,11.46,7.30,3.00,1.16,2.82,0.00,68.21,12.42,0.00,1.44,13,(0.0%),1,0,306,(52.0%),26,(23.1%),10,2,3,43,(69.8%),12,(41.7%),18,(83.3%),15,0,0,1,0,31,12,133,9.8%,48.3%
第15節,ヴァンフォーレ甲府,栃木ＳＣ,0,1,0,3,2020.8.30 18:00 Kick Off,晴,全面良芝,"2,188人",29.3℃,53.8%,24.9%,29.6%,53.9%,38.4%,38.3%,15.27,10.66,3.90,0.71,6.30,2.61,72.97,15.26,0.04,1.32,14,(7.1%),3,0,280,(60.0%),18,(38.9%),14,0,5,23,(69.6%),7,(57.1%),11,(18.2%),32,4,1,0,0,27,15,113,12.4%,39.2%
第16節,栃木ＳＣ,ギラヴァンツ北九州,2,2,1,1,2020.9.2 19:00 Kick Off,曇のち晴,全面良芝,"1,158人",26.5℃,46.3%,34.2%,18.8%,29.6%,25.9%,34.5%,14.51,11.69,1.51,1.31,4.45,7.98,75.67,14.35,0.04,0.515,8,(25.0%),4,0,253,(63.2%),20,(15.0%),11,0,1,23,(52.2%),7,(100.0%),27,(63.0%),32,0,2,0,0,30,12,99,8.1%,31%
第17節,水戸ホーリーホック,栃木ＳＣ,1,2,0,3,2020.9.6 19:00 Kick Off,晴,全面良芝,"2,001人",25.9℃,32.5%,31.7%,50.1%,43.7%,45.1%,38.2%,15.01,10.40,3.28,1.32,9.52,2.53,117.95,13.27,0.09,2.007,19,(10.5%),5,0,320,(54.7%),21,(28.6%),9,4,9,30,(43.3%),13,(46.2%),25,(72.0%),15,2,0,0,0,38,14,151,12.6%,40%
第18節,栃木ＳＣ,徳島ヴォルティス,0,1,1,0,2020.9.9 19:00 Kick Off,曇,全面良芝,"1,865人",26.6℃,36.0%,15.4%,22.2%,27.9%,49.7%,36.2%,10.08,8.40,0.53,1.16,4.57,0.00,67.74,18.94,0.44,0.77,10,(0.0%),1,0,218,(61.5%),7,(14.3%),10,1,0,16,(75.0%),9,(55.6%),21,(61.9%),34,1,0,2,0,24,6,88,11.4%,29.5%
第19節,栃木ＳＣ,松本山雅ＦＣ,1,1,1,1,2020.9.13 18:00 Kick Off,雨一時曇,全面良芝,"2,057人",23.3℃,43.6%,48.9%,55.4%,45.9%,51.0%,52.6%,16.56,11.38,3.91,1.27,10.13,5.49,83.91,16.02,0.30,1.503,16,(6.3%),5,0,379,(63.6%),21,(38.1%),14,0,5,26,(76.9%),9,(77.8%),23,(60.9%),20,5,1,0,0,38,19,128,12.5%,50.1%
第20節,ジュビロ磐田,栃木ＳＣ,2,3,0,3,2020.9.19 19:00 Kick Off,晴,全面良芝,"3,354人",25.6℃,41.0%,43.8%,32.4%,36.3%,52.7%,48.2%,11.11,6.88,2.10,2.12,11.63,3.55,68.02,11.59,1.26,2.492,11,(27.3%),7,2,258,(54.7%),23,(17.4%),13,0,5,31,(77.4%),10,(60.0%),19,(57.9%),23,0,0,1,0,24,6,124,8.9%,41.7%
第21節,京都サンガF.C.,栃木ＳＣ,3,2,0,0,2020.9.23 18:30 Kick Off,曇,全面良芝,"1,797人",23.9℃,35.3%,45.9%,44.7%,45.1%,38.3%,35.6%,16.99,12.90,3.24,0.84,9.98,5.91,99.85,11.95,0.51,1.341,15,(13.3%),4,0,348,(68.1%),16,(37.5%),6,0,3,26,(84.6%),12,(33.3%),20,(70.0%),21,0,1,1,0,41,12,119,12.6%,40.7%
第22節,栃木ＳＣ,ＦＣ町田ゼルビア,2,0,1,3,2020.9.27 18:00 Kick Off,晴,全面良芝,"2,203人",20.3℃,49.4%,45.6%,39.2%,23.5%,22.7%,40.0%,12.21,9.47,0.59,2.16,6.34,6.51,109.95,14.62,0.00,1.882,16,(12.5%),3,0,296,(53.4%),14,(7.1%),7,2,9,29,(65.5%),11,(63.6%),22,(59.1%),16,2,2,1,0,23,11,133,12.0%,36.5%
第23節,アビスパ福岡,栃木ＳＣ,1,0,0,0,2020.9.30 19:00 Kick Off,晴,全面良芝,"1,878人",23.7℃,48.0%,50.4%,50.0%,44.5%,40.9%,45.1%,9.77,9.12,0.50,0.16,2.28,0.00,90.30,12.74,0.02,0.479,7,(0.0%),2,0,308,(50.0%),12,(8.3%),9,1,5,38,(63.2%),6,(33.3%),27,(59.3%),20,1,0,3,0,25,5,138,5.1%,46.8%
第24節,栃木ＳＣ,Ｖ・ファーレン長崎,0,1,1,0,2020.10.4 18:00 Kick Off,曇,全面良芝,"2,701人",21.3℃,37.8%,26.4%,51.7%,36.8%,63.1%,43.3%,12.98,10.61,2.12,0.25,9.95,0.00,74.18,14.34,0.76,0.817,13,(0.0%),6,0,309,(59.9%),17,(23.5%),3,0,6,37,(89.2%),10,(20.0%),23,(47.8%),18,0,5,3,0,35,11,116,11.2%,43.5%
第25節,大宮アルディージャ,栃木ＳＣ,0,0,0,1,2020.10.10 14:00 Kick Off,雨,良芝,"1,389人",16.8℃,41.2%,47.0%,34.5%,35.6%,29.8%,48.8%,10.39,8.67,1.72,0.00,2.22,0.00,101.40,17.38,0.33,0.658,12,(0.0%),1,0,293,(56.0%),20,(15.0%),11,0,3,22,(90.9%),1,(0.0%),19,(57.9%),31,4,1,1,0,25,11,121,9.9%,39.6%
第26節,栃木ＳＣ,モンテディオ山形,0,1,1,0,2020.10.14 19:00 Kick Off,曇,全面良芝,"1,583人",19℃,51.4%,48.8%,44.7%,39.4%,54.3%,46.9%,12.44,9.96,0.98,1.50,4.99,0.00,101.26,14.97,0.50,0.823,7,(0.0%),3,0,366,(61.7%),22,(9.1%),10,1,7,30,(63.3%),14,(50.0%),20,(75.0%),22,2,3,1,0,35,7,135,5.2%,47.2%
第27節,東京ヴェルディ,栃木ＳＣ,0,0,0,1,2020.10.17 14:00 Kick Off,雨,全面良芝,"1,842人",13.2℃,34.1%,42.6%,36.6%,42.6%,42.7%,37.2%,16.96,14.45,1.96,0.55,5.88,0.00,137.67,13.93,0.25,1.175,19,(0.0%),4,0,361,(65.9%),20,(25.0%),3,4,5,20,(90.0%),12,(41.7%),24,(66.7%),23,5,2,1,0,44,15,123,15.4%,39.4%
第28節,栃木ＳＣ,ＦＣ琉球,4,1,1,3,2020.10.21 19:30 Kick Off,晴,全面良芝,"1,382人",12.5℃,50.4%,40.5%,35.6%,40.3%,33.5%,27.6%,13.43,8.79,4.24,0.40,8.47,13.01,94.33,15.93,0.18,1.672,17,(23.5%),7,0,291,(58.1%),24,(33.3%),6,0,6,23,(87.0%),9,(22.2%),18,(61.1%),23,0,0,0,0,34,11,124,13.7%,37.1%
第29節,愛媛ＦＣ,栃木ＳＣ,0,1,0,3,2020.10.25 16:00 Kick Off,晴,全面良芝,"1,571人",19.6℃,49.1%,47.2%,40.4%,33.5%,37.2%,29.1%,13.11,10.34,1.58,1.19,7.18,3.48,72.94,17.05,0.27,0.886,12,(8.3%),5,0,263,(57.0%),19,(15.8%),12,3,3,38,(60.5%),10,(70.0%),21,(52.4%),26,3,1,0,0,25,11,126,9.5%,38.5%
第30節,栃木ＳＣ,ヴァンフォーレ甲府,0,0,1,1,2020.11.1 14:00 Kick Off,曇,全面良芝,"3,742人",18.4℃,50.9%,38.6%,38.1%,53.0%,53.3%,55.8%,10.86,8.62,1.49,0.75,5.11,0.00,101.50,19.99,1.30,0.546,8,(0.0%),2,0,350,(52.6%),16,(18.8%),12,1,3,28,(82.1%),7,(42.9%),18,(61.1%),30,0,0,2,0,28,3,133,6.0%,48.3%
第31節,松本山雅ＦＣ,栃木ＳＣ,0,0,0,1,2020.11.4 19:00 Kick Off,晴,全面良芝,"3,296人",6.9℃,49.5%,49.4%,38.5%,53.3%,43.7%,51.6%,12.76,10.35,2.08,0.34,11.28,0.00,109.29,11.53,0.45,1.693,20,(0.0%),7,0,338,(55.9%),26,(15.4%),15,2,9,23,(82.6%),15,(26.7%),23,(69.6%),18,3,0,1,0,30,8,138,14.5%,47.3%
第32節,栃木ＳＣ,京都サンガF.C.,1,0,1,3,2020.11.8 14:00 Kick Off,晴,全面良芝,"2,548人",19.1℃,45.1%,32.0%,35.3%,36.8%,32.7%,35.1%,9.52,8.36,0.54,0.62,7.75,3.17,73.44,16.25,0.97,0.976,16,(6.3%),2,0,264,(55.3%),10,(10.0%),5,0,4,28,(78.6%),6,(50.0%),15,(60.0%),28,4,0,0,0,27,9,111,14.4%,36.3%
第33節,徳島ヴォルティス,栃木ＳＣ,2,0,0,0,2020.11.11 19:00 Kick Off,晴,全面良芝,"2,124人",13.4℃,24.1%,28.1%,18.2%,34.0%,32.1%,24.8%,10.78,8.24,1.50,1.04,5.16,0.00,71.15,13.74,0.49,0.875,9,(0.0%),2,0,238,(61.8%),15,(20.0%),3,1,2,19,(89.5%),4,(50.0%),25,(60.0%),27,2,2,1,0,25,7,100,9.0%,26.2%
