Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第1節,いわてグルージャ盛岡,ブラウブリッツ秋田,0,4,1,0,2020.6.27 15:00 Kick Off,曇,全面良芝,0人,25.1℃,51.7%,53.4%,61.4%,56.5%,55.0%,56.0%,9.72,8.99,0.48,0.25,2.32,0.00,62.06,14.64,0.36,0.274,3,(0.0%),1,0,414,(69.6%),10,(10.0%),12,6,4,36,(80.6%),11,(27.3%),15,(46.7%),27,0,0,4,0,27,9,138,2.2%,56.2%
第2節,ヴァンラーレ八戸,いわてグルージャ盛岡,2,0,0,0,2020.7.5 13:00 Kick Off,曇,全面良芝,0人,21.4℃,47.1%,57.9%,65.3%,60.0%,55.4%,60.6%,23.54,18.96,3.05,1.53,6.98,0.00,81.30,6.35,0.16,2.746,20,(0.0%),4,0,527,(75.3%),25,(24.0%),10,3,12,44,(75.0%),13,(38.5%),20,(65.0%),11,0,1,0,0,55,29,142,14.1%,58.2%
第3節,福島ユナイテッドＦＣ,いわてグルージャ盛岡,1,1,0,1,2020.7.11 15:00 Kick Off,曇のち雨,全面良芝,407人,27.3℃,29.9%,26.8%,22.6%,36.2%,36.7%,45.6%,6.90,5.42,1.02,0.46,2.26,3.48,72.33,13.65,0.58,0.615,5,(20.0%),1,0,250,(60.8%),6,(33.3%),13,3,5,17,(76.5%),8,(25.0%),17,(29.4%),17,4,1,1,0,23,3,109,4.6%,33.8%
第4節,いわてグルージャ盛岡,藤枝ＭＹＦＣ,1,3,1,0,2020.7.15 15:00 Kick Off,曇,全面良芝,101人,21.7℃,46.3%,45.7%,49.0%,37.8%,48.3%,50.8%,7.28,6.08,0.00,1.20,6.90,0.30,78.20,22.65,0.95,1.476,9,(11.1%),3,1,334,(53.6%),10,(0.0%),11,3,5,25,(60.0%),9,(44.4%),10,(30.0%),30,1,3,1,0,18,6,133,6.8%,46.4%
第5節,いわてグルージャ盛岡,カターレ富山,1,4,1,0,2020.7.19 15:00 Kick Off,晴,全面良芝,292人,25.6℃,42.0%,36.5%,32.6%,55.7%,63.8%,70.1%,15.70,12.04,3.11,0.55,9.67,1.32,40.49,19.94,0.67,1.345,12,(8.3%),5,0,428,(81.3%),12,(50.0%),8,5,4,20,(80.0%),6,(50.0%),19,(47.4%),29,0,3,3,0,25,19,107,11.2%,50.8%
第6節,ＳＣ相模原,いわてグルージャ盛岡,0,1,0,3,2020.7.25 17:00 Kick Off,曇,全面良芝,657人,24.8℃,65.7%,43.6%,53.0%,35.3%,47.7%,31.3%,9.92,7.47,0.97,1.47,6.61,3.19,84.35,12.99,3.02,1.332,13,(7.7%),4,0,378,(76.2%),11,(18.2%),5,3,7,19,(73.7%),12,(58.3%),21,(71.4%),24,1,0,2,0,31,8,109,11.9%,45.5%
第7節,アスルクラロ沼津,いわてグルージャ盛岡,1,2,0,3,2020.7.29 16:00 Kick Off,曇,良芝,418人,23.8℃,38.1%,21.7%,39.1%,33.9%,32.5%,26.7%,6.93,6.44,0.00,0.49,4.62,7.23,74.75,14.93,0.30,0.413,5,(40.0%),3,0,295,(62.7%),3,(0.0%),12,6,1,16,(56.3%),2,(50.0%),23,(82.6%),35,0,0,2,0,13,3,105,4.8%,32.3%
第8節,いわてグルージャ盛岡,セレッソ大阪Ｕ−２３,3,1,1,3,2020.8.2 15:00 Kick Off,晴,全面良芝,294人,28.5℃,51.1%,73.0%,51.8%,42.9%,48.5%,50.1%,14.27,12.65,0.86,0.77,7.28,10.47,97.41,11.96,0.27,0.819,10,(30.0%),5,0,487,(78.2%),11,(18.2%),11,1,0,18,(77.8%),6,(50.0%),23,(73.9%),19,0,2,1,0,40,15,112,8.9%,52.1%
第9節,ＦＣ岐阜,いわてグルージャ盛岡,1,1,0,1,2020.8.8 18:00 Kick Off,曇,全面良芝,"2,421人",28.9℃,52.6%,46.1%,51.6%,40.5%,54.2%,58.5%,23.67,19.44,1.87,2.36,4.97,1.32,55.94,15.15,0.19,1.643,14,(7.1%),3,0,538,(80.7%),15,(26.7%),6,2,5,15,(73.3%),10,(60.0%),12,(58.3%),18,2,1,0,0,51,16,106,13.2%,50.9%
第10節,いわてグルージャ盛岡,ＡＣ長野パルセイロ,1,4,1,0,2020.8.16 15:00 Kick Off,晴,全面良芝,516人,29.6℃,42.5%,50.1%,47.7%,62.1%,52.4%,58.6%,14.15,11.01,1.70,1.44,5.53,1.32,102.68,13.60,0.03,0.848,9,(11.1%),4,0,501,(75.6%),11,(27.3%),19,1,4,25,(64.0%),12,(50.0%),17,(76.5%),12,1,0,0,0,27,10,135,6.7%,52.9%
第11節,ロアッソ熊本,いわてグルージャ盛岡,3,1,0,0,2020.8.22 19:00 Kick Off,晴,全面良芝,"1,559人",27.3℃,39.4%,28.7%,28.7%,36.0%,36.1%,43.9%,7.84,5.77,1.60,0.47,2.47,3.98,84.95,14.74,0.10,0.531,7,(14.3%),2,0,309,(60.8%),8,(37.5%),10,6,2,27,(59.3%),10,(30.0%),25,(56.0%),26,2,0,2,1,15,6,127,5.5%,35.5%
第12節,いわてグルージャ盛岡,ＦＣ今治,0,1,1,0,2020.8.29 15:00 Kick Off,晴,全面良芝,607人,31.6℃,31.0%,41.2%,46.2%,41.5%,59.0%,55.1%,11.96,9.46,1.02,1.47,1.10,0.00,51.98,10.77,0.53,0.649,9,(0.0%),0,0,414,(74.9%),13,(15.4%),10,8,2,19,(84.2%),10,(90.0%),14,(42.9%),14,0,1,2,0,32,5,111,8.1%,45.2%
第13節,鹿児島ユナイテッドＦＣ,いわてグルージャ盛岡,1,0,0,0,2020.9.3 17:00 Kick Off,晴,全面良芝,714人,29.3℃,39.3%,39.6%,46.7%,36.9%,37.4%,45.0%,12.34,10.08,2.13,0.13,9.70,0.00,80.38,15.06,0.34,0.86,13,(0.0%),2,0,376,(70.2%),9,(44.4%),10,4,6,23,(87.0%),4,(25.0%),25,(76.0%),29,1,1,2,0,23,11,123,10.6%,41.2%
第14節,いわてグルージャ盛岡,ガイナーレ鳥取,2,0,1,3,2020.9.6 15:00 Kick Off,曇,全面良芝,372人,28.2℃,45.6%,46.8%,47.8%,34.8%,52.3%,48.4%,14.62,11.77,2.07,0.79,4.57,4.52,95.93,15.77,0.45,0.825,6,(33.3%),2,0,481,(75.9%),11,(36.4%),10,3,7,18,(94.4%),9,(44.4%),18,(61.1%),18,1,1,2,0,34,10,122,4.9%,46.2%
第15節,いわてグルージャ盛岡,Ｙ．Ｓ．Ｃ．Ｃ．横浜,1,3,1,0,2020.9.12 13:00 Kick Off,晴,良芝,565人,23.2℃,49.1%,39.9%,40.8%,37.9%,47.5%,48.9%,12.08,10.96,0.00,1.13,6.81,1.32,89.48,14.48,0.03,2.211,11,(9.1%),5,0,384,(71.9%),8,(0.0%),14,5,7,21,(85.7%),15,(33.3%),21,(61.9%),22,1,0,0,0,31,7,134,8.2%,43.9%
