Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第3節,ツエーゲン金沢,ＦＣ町田ゼルビア,1,2,1,0,2022.3.6 14:00 Kick Off,曇時々雪,全面良芝,"2,626人",8.1℃,42.9%,48.5%,40.0%,47.7%,35.2%,34.5%,7.62,7.62,0.00,0.00,1.12,4.01,97.68,15.75,0.27,0.283,3,(33.3%),1,0,387,(66.4%),12,(0.0%),7,0,4,33,(72.7%),3,(0.0%),12,(75.0%),17,3,0,0,0,16,4,130,2.3%,41.4%
第4節,ツエーゲン金沢,ジェフユナイテッド千葉,0,1,1,0,2022.3.13 14:00 Kick Off,曇,全面良芝,"2,802人",21.4℃,41.7%,46.9%,55.4%,53.9%,51.1%,52.8%,15.03,10.94,2.97,1.12,4.76,0.00,86.31,13.55,0.46,1.128,13,(0.0%),3,0,485,(76.5%),19,(31.6%),13,2,4,27,(88.9%),8,(62.5%),21,(47.6%),18,2,1,0,0,40,7,120,10.8%,50.2%
第5節,ブラウブリッツ秋田,ツエーゲン金沢,2,3,0,3,2022.3.19 13:00 Kick Off,晴のち曇,良芝,963人,10.2℃,43.9%,55.0%,48.5%,47.4%,49.2%,51.8%,12.01,9.26,2.64,0.11,4.61,6.82,90.75,24.24,0.13,1.322,9,(33.3%),3,0,325,(53.2%),18,(27.8%),8,1,5,37,(67.6%),2,(50.0%),13,(53.8%),37,1,1,0,0,23,8,137,6.6%,49.2%
第6節,Ｖ・ファーレン長崎,ツエーゲン金沢,0,1,0,3,2022.3.26 14:00 Kick Off,曇,全面良芝,"3,512人",20℃,32.4%,42.3%,42.3%,44.0%,45.4%,34.8%,13.95,10.68,2.08,1.18,6.03,1.31,83.87,15.71,0.07,2.1,13,(7.7%),4,0,364,(70.6%),18,(22.2%),8,2,4,19,(78.9%),5,(60.0%),23,(78.3%),32,1,1,3,0,31,14,119,10.9%,39.9%
第7節,ツエーゲン金沢,ロアッソ熊本,2,2,1,1,2022.3.30 19:00 Kick Off,晴,全面良芝,"1,705人",16.2℃,41.2%,44.4%,45.9%,44.7%,62.4%,53.5%,17.04,15.40,1.06,0.58,5.52,3.94,105.41,15.34,0.10,1.796,16,(12.5%),4,0,472,(72.2%),16,(12.5%),9,2,4,27,(74.1%),8,(37.5%),22,(45.5%),17,2,0,1,0,37,20,136,11.8%,48.3%
第8節,栃木ＳＣ,ツエーゲン金沢,0,2,0,3,2022.4.3 14:00 Kick Off,雨,全面良芝,"2,966人",12.5℃,48.0%,43.4%,52.3%,48.4%,31.9%,31.9%,10.46,9.50,0.00,0.97,3.84,5.88,112.36,15.56,0.33,1.492,8,(25.0%),4,1,449,(69.0%),6,(0.0%),4,1,5,30,(70.0%),10,(40.0%),21,(71.4%),16,0,2,0,0,30,5,133,6.0%,42%
第9節,ツエーゲン金沢,水戸ホーリーホック,1,1,1,1,2022.4.10 14:00 Kick Off,晴,全面良芝,"2,216人",21.7℃,52.8%,60.3%,46.6%,35.9%,59.3%,48.8%,14.89,13.31,1.45,0.13,13.02,1.26,87.67,14.03,0.04,2.713,19,(5.3%),5,0,506,(79.1%),20,(15.0%),5,2,7,28,(50.0%),6,(33.3%),21,(76.2%),15,2,0,0,0,44,7,120,15.8%,50.1%
第10節,ツエーゲン金沢,ヴァンフォーレ甲府,2,3,1,0,2022.4.16 14:00 Kick Off,曇,全面良芝,"2,403人",14.3℃,52.8%,20.4%,46.7%,43.5%,45.4%,58.0%,16.35,13.82,2.22,0.30,10.12,6.97,100.17,12.91,0.54,0.839,13,(15.4%),6,0,509,(79.4%),14,(28.6%),6,1,9,19,(84.2%),3,(66.7%),26,(46.2%),17,2,1,0,0,41,9,124,10.5%,44.4%
第11節,大分トリニータ,ツエーゲン金沢,1,3,0,3,2022.4.20 19:00 Kick Off,晴,全面良芝,"3,694人",18.6℃,34.5%,31.6%,36.7%,36.3%,28.0%,33.3%,8.37,5.86,2.13,0.38,4.87,11.15,117.75,17.05,0.45,0.869,8,(37.5%),4,0,315,(68.9%),12,(33.3%),9,0,0,7,(42.9%),3,(66.7%),12,(58.3%),24,5,3,2,0,22,10,104,7.7%,33.5%
第12節,ＦＣ琉球,ツエーゲン金沢,1,1,0,1,2022.4.27 19:00 Kick Off,曇一時雨,全面良芝,926人,26.7℃,51.3%,39.2%,42.6%,34.8%,42.9%,34.9%,13.11,11.48,1.15,0.48,10.78,4.09,79.12,12.97,0.21,1.463,16,(6.3%),6,0,410,(72.2%),17,(11.8%),7,0,4,24,(79.2%),6,(50.0%),16,(75.0%),19,3,3,2,1,35,8,111,14.4%,41.1%
第13節,ツエーゲン金沢,大宮アルディージャ,1,2,1,0,2022.5.1 14:00 Kick Off,雨,全面良芝,"2,532人",14.3℃,47.4%,38.6%,40.4%,50.6%,41.5%,67.3%,13.59,12.14,1.46,0.00,8.87,5.80,65.82,14.29,0.02,0.917,13,(7.7%),4,0,433,(70.9%),15,(20.0%),11,0,4,33,(84.8%),1,(0.0%),15,(66.7%),18,3,0,0,0,37,11,127,10.2%,47.1%
第14節,アルビレックス新潟,ツエーゲン金沢,1,0,0,0,2022.5.4 14:00 Kick Off,晴,全面良芝,"17,721人",21.4℃,38.3%,36.6%,35.1%,28.0%,47.5%,64.8%,14.15,13.50,0.53,0.12,2.29,0.00,105.26,14.08,0.45,0.412,7,(0.0%),2,0,486,(79.2%),9,(11.1%),6,1,1,21,(66.7%),7,(14.3%),32,(68.8%),14,3,2,1,0,40,7,111,6.3%,42.4%
第15節,ツエーゲン金沢,レノファ山口ＦＣ,1,0,1,3,2022.5.8 14:00 Kick Off,晴,全面良芝,"4,012人",17.5℃,31.3%,45.0%,25.4%,40.3%,56.5%,42.8%,13.64,10.27,2.82,0.55,8.07,2.66,89.43,17.72,1.31,1.437,12,(8.3%),5,0,412,(75.5%),19,(26.3%),11,0,2,16,(68.8%),4,(25.0%),23,(52.2%),22,3,2,0,0,34,10,110,10.9%,40.2%
