Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第17節,松本山雅ＦＣ,モンテディオ山形,1,0,0,0,2020.9.5 18:00 Kick Off,雨のち晴,全面良芝,"2,537人",25℃,65.0%,59.6%,67.3%,59.8%,66.9%,63.5%,26.03,20.20,4.81,1.02,11.08,0.00,84.32,10.74,0.24,1.199,14,(0.0%),7,0,693,(83.0%),31,(29.0%),10,5,4,30,(93.3%),8,(50.0%),16,(56.3%),9,1,1,0,0,68,16,124,11.3%,63.8%
第18節,モンテディオ山形,アビスパ福岡,0,1,1,0,2020.9.9 19:00 Kick Off,曇,良芝,"2,080人",28.8℃,57.5%,62.0%,68.4%,49.4%,49.4%,61.6%,19.83,15.49,3.30,1.04,3.94,0.00,68.82,9.65,0.16,1.383,12,(0.0%),3,0,584,(78.1%),26,(23.1%),9,4,4,38,(89.5%),4,(75.0%),13,(76.9%),10,1,3,0,0,45,17,130,9.2%,58.3%
第19節,大宮アルディージャ,モンテディオ山形,1,1,0,1,2020.9.13 19:00 Kick Off,曇,全面良芝,"2,084人",22.4℃,54.3%,50.4%,62.0%,51.9%,66.1%,56.4%,27.67,23.78,2.31,1.58,15.15,5.03,71.40,11.25,0.24,2.719,20,(5.0%),9,0,710,(82.5%),26,(15.4%),11,4,12,19,(100.0%),14,(35.7%),15,(46.7%),11,4,3,0,0,67,20,122,16.4%,56.1%
第20節,モンテディオ山形,ギラヴァンツ北九州,0,2,1,0,2020.9.19 18:00 Kick Off,晴,全面良芝,"4,041人",20.2℃,46.0%,37.4%,44.4%,43.3%,45.1%,55.0%,19.66,15.45,2.78,1.43,4.98,0.00,109.82,11.35,0.15,1.55,15,(0.0%),3,0,450,(70.0%),19,(26.3%),7,3,3,27,(77.8%),9,(44.4%),16,(62.5%),16,0,7,0,0,50,17,139,10.8%,45.3%
第21節,ファジアーノ岡山,モンテディオ山形,2,1,0,0,2020.9.23 19:00 Kick Off,曇,全面良芝,"2,930人",25℃,54.8%,67.4%,54.8%,52.0%,68.0%,53.5%,19.63,15.26,3.20,1.18,9.24,1.23,77.92,12.52,0.19,1.526,17,(5.9%),6,0,534,(76.6%),13,(46.2%),9,3,7,30,(96.7%),6,(50.0%),22,(50.0%),24,2,2,0,0,43,10,132,12.9%,57.8%
第22節,モンテディオ山形,ジュビロ磐田,1,0,1,3,2020.9.27 14:00 Kick Off,曇,全面良芝,"3,475人",22.3℃,59.4%,48.3%,47.9%,33.4%,40.6%,42.5%,18.06,16.06,1.11,0.89,13.54,0.00,90.11,13.95,0.04,3.426,22,(0.0%),7,0,432,(74.5%),13,(15.4%),7,2,6,29,(72.4%),10,(30.0%),18,(72.2%),30,2,2,2,0,44,11,128,17.2%,45.6%
第23節,ザスパクサツ群馬,モンテディオ山形,1,4,0,3,2020.9.30 19:00 Kick Off,曇,全面良芝,779人,21.6℃,52.6%,36.0%,60.9%,63.6%,66.7%,53.0%,20.37,15.32,3.94,1.12,9.72,9.78,85.52,15.98,0.43,2.179,12,(33.3%),6,0,580,(79.7%),19,(36.8%),12,1,7,22,(90.9%),11,(45.5%),14,(85.7%),26,1,2,2,0,34,12,123,9.8%,55.1%
第24節,モンテディオ山形,松本山雅ＦＣ,1,3,1,0,2020.10.4 14:00 Kick Off,曇,全面良芝,"5,435人",21.9℃,49.9%,57.6%,75.2%,47.7%,74.8%,71.4%,23.00,18.76,3.13,1.11,8.62,2.65,88.56,11.93,0.10,1.693,14,(7.1%),4,0,651,(78.5%),29,(20.7%),11,4,9,23,(82.6%),15,(33.3%),31,(67.7%),22,0,1,1,0,60,17,123,11.4%,63%
第25節,モンテディオ山形,ＦＣ琉球,3,0,1,3,2020.10.10 14:00 Kick Off,曇,全面良芝,"2,529人",18.7℃,56.4%,37.9%,46.2%,38.7%,34.5%,54.5%,17.44,14.81,0.53,2.10,16.53,10.46,107.16,18.21,0.00,2.22,23,(13.0%),9,0,463,(79.3%),14,(7.1%),9,1,6,27,(92.6%),9,(44.4%),16,(75.0%),35,1,2,2,0,53,17,126,18.3%,45.4%
第26節,栃木ＳＣ,モンテディオ山形,0,1,0,3,2020.10.14 19:00 Kick Off,曇,全面良芝,"1,583人",19℃,48.6%,51.2%,55.3%,60.6%,45.7%,53.1%,17.50,14.92,1.58,1.00,7.32,3.17,101.52,22.42,0.52,1.376,16,(6.3%),4,0,444,(69.8%),17,(17.6%),15,3,4,19,(84.2%),5,(100.0%),18,(50.0%),36,0,1,2,0,34,17,126,12.7%,52.8%
第27節,モンテディオ山形,愛媛ＦＣ,4,1,1,3,2020.10.18 14:00 Kick Off,曇のち晴,全面良芝,"3,828人",17℃,63.4%,54.6%,45.0%,46.8%,45.0%,34.4%,21.99,17.38,3.68,0.92,10.03,11.06,98.17,12.99,0.26,3.319,18,(22.2%),7,0,549,(78.5%),26,(26.9%),3,3,8,30,(80.0%),6,(66.7%),16,(75.0%),28,1,2,0,0,53,18,118,15.3%,48.1%
第28節,水戸ホーリーホック,モンテディオ山形,1,1,0,1,2020.10.21 19:00 Kick Off,晴,全面良芝,"1,281人",15.9℃,53.0%,44.8%,57.7%,35.7%,41.8%,46.8%,17.10,14.06,1.93,1.11,9.48,2.65,98.86,12.75,0.16,1.133,15,(6.7%),6,0,470,(73.6%),18,(22.2%),11,2,9,24,(91.7%),10,(40.0%),19,(68.4%),23,3,5,0,0,33,11,135,11.1%,46.7%
第29節,モンテディオ山形,東京ヴェルディ,4,0,1,3,2020.10.24 14:00 Kick Off,曇時々雨,全面良芝,"4,767人",15.1℃,39.4%,45.5%,49.8%,31.1%,34.8%,47.8%,21.74,17.66,3.78,0.30,9.42,12.71,99.00,11.71,0.00,2.182,21,(19.0%),7,0,467,(78.4%),20,(40.0%),10,1,5,24,(87.5%),4,(75.0%),26,(65.4%),19,1,2,1,0,54,24,117,17.9%,42%
第30節,京都サンガF.C.,モンテディオ山形,3,0,0,0,2020.11.1 14:00 Kick Off,曇,全面良芝,"4,744人",19.8℃,49.0%,36.7%,40.6%,63.7%,58.1%,63.7%,21.65,18.04,2.26,1.35,6.76,0.00,96.31,15.69,0.61,1.23,13,(0.0%),4,0,636,(80.0%),24,(16.7%),5,3,5,17,(94.1%),10,(40.0%),18,(83.3%),13,3,1,2,0,55,10,121,10.7%,52.5%
第31節,モンテディオ山形,アルビレックス新潟,1,2,1,0,2020.11.4 19:00 Kick Off,曇,全面良芝,"2,579人",8.4℃,52.6%,41.9%,57.3%,48.3%,51.4%,61.3%,12.40,11.81,0.53,0.06,7.34,0.31,85.37,10.94,0.28,1.497,11,(9.1%),3,1,456,(73.9%),12,(8.3%),11,0,5,38,(78.9%),7,(28.6%),20,(65.0%),22,0,3,2,0,30,13,145,7.6%,52.9%
第32節,ジェフユナイテッド千葉,モンテディオ山形,1,5,0,3,2020.11.8 14:00 Kick Off,曇一時晴,全面良芝,"3,365人",21.2℃,47.0%,77.1%,46.8%,32.5%,45.9%,44.0%,11.10,9.98,0.56,0.56,11.13,16.77,89.20,14.81,0.00,2.052,13,(38.5%),8,1,380,(74.2%),3,(33.3%),16,4,3,12,(75.0%),8,(25.0%),11,(63.6%),22,1,2,1,0,31,5,111,11.7%,49%
第33節,モンテディオ山形,大宮アルディージャ,2,1,1,3,2020.11.11 19:00 Kick Off,晴,全面良芝,"2,014人",3.3℃,58.5%,48.2%,48.7%,53.9%,75.2%,41.4%,20.21,18.29,1.00,0.92,11.23,4.51,87.32,16.54,0.43,2.144,11,(18.2%),4,1,579,(77.7%),8,(25.0%),9,0,6,20,(80.0%),5,(40.0%),19,(73.7%),22,1,0,1,0,44,11,116,9.5%,53.2%
第34節,モンテディオ山形,徳島ヴォルティス,0,1,1,0,2020.11.15 14:00 Kick Off,晴,良芝,"4,711人",13.5℃,47.8%,30.7%,64.2%,52.5%,49.5%,40.3%,17.29,14.43,1.62,1.24,7.73,0.00,88.11,12.43,0.00,1.222,16,(0.0%),3,0,534,(80.0%),15,(20.0%),7,3,10,19,(89.5%),8,(62.5%),21,(52.4%),15,2,2,2,0,48,8,113,14.2%,47.1%
第35節,アビスパ福岡,モンテディオ山形,1,1,0,1,2020.11.21 14:00 Kick Off,晴,全面良芝,"4,590人",19℃,55.2%,53.0%,46.7%,64.7%,46.3%,60.0%,17.48,14.08,2.74,0.66,7.67,1.31,130.54,21.58,0.48,1.49,13,(7.7%),5,0,520,(71.9%),18,(27.8%),13,2,7,15,(93.3%),9,(55.6%),21,(61.9%),30,2,1,0,0,37,9,151,8.6%,55%
第36節,モンテディオ山形,ツエーゲン金沢,4,0,1,3,2020.11.25 19:00 Kick Off,晴,全面良芝,"1,875人",7.5℃,56.1%,54.5%,45.0%,36.5%,54.1%,52.0%,16.42,12.76,2.16,1.51,6.18,12.03,106.76,14.87,1.23,1.277,10,(40.0%),5,0,481,(77.1%),9,(44.4%),11,1,3,14,(92.9%),11,(72.7%),16,(87.5%),18,3,3,2,0,41,10,123,8.1%,49.8%
第37節,ヴァンフォーレ甲府,モンテディオ山形,0,0,0,1,2020.11.29 16:00 Kick Off,晴,全面良芝,"4,127人",13.4℃,35.5%,44.8%,54.3%,34.0%,36.7%,36.8%,11.14,10.52,0.00,0.62,3.40,0.00,73.86,18.02,0.22,0.839,8,(0.0%),0,0,391,(71.9%),14,(0.0%),14,3,5,24,(95.8%),9,(55.6%),19,(68.4%),30,0,1,0,0,25,6,125,6.4%,39.7%
第38節,モンテディオ山形,ＦＣ町田ゼルビア,3,2,1,3,2020.12.2 19:00 Kick Off,晴,全面良芝,"2,311人",6℃,57.5%,63.5%,68.2%,49.1%,41.8%,67.5%,12.34,10.56,1.00,0.78,4.43,7.50,96.78,15.91,0.21,1.181,8,(37.5%),4,0,562,(75.6%),11,(18.2%),7,2,3,29,(82.8%),4,(50.0%),21,(66.7%),25,0,0,2,0,20,6,139,5.8%,59.1%
第39節,Ｖ・ファーレン長崎,モンテディオ山形,1,0,0,0,2020.12.6 14:00 Kick Off,晴,全面良芝,"6,833人",16.6℃,42.7%,39.1%,47.4%,46.8%,48.1%,43.5%,18.24,13.24,2.60,2.40,4.76,0.00,101.77,13.87,0.84,1.906,17,(0.0%),1,0,391,(70.6%),23,(21.7%),10,3,9,18,(88.9%),16,(62.5%),34,(61.8%),22,2,1,0,0,38,23,123,13.8%,44.8%
第40節,モンテディオ山形,ファジアーノ岡山,2,0,1,3,2020.12.13 14:00 Kick Off,曇時々雨,全面良芝,"4,561人",4.4℃,61.6%,56.8%,44.3%,45.3%,51.0%,49.0%,21.45,16.03,2.69,2.72,12.03,4.16,88.35,13.44,0.04,2.404,17,(11.8%),10,0,571,(79.5%),20,(25.0%),11,1,6,29,(93.1%),14,(71.4%),28,(60.7%),17,3,2,0,0,51,10,130,13.1%,50.4%
第41節,ギラヴァンツ北九州,モンテディオ山形,2,0,0,0,2020.12.16 19:00 Kick Off,曇,全面良芝,"3,728人",4.7℃,49.7%,50.8%,57.1%,59.3%,67.0%,64.5%,25.21,19.81,2.35,3.05,10.80,0.00,105.49,10.91,0.26,1.328,14,(0.0%),5,0,634,(78.4%),33,(15.2%),9,1,9,29,(86.2%),17,(64.7%),21,(81.0%),17,4,5,1,0,61,21,136,10.3%,58.3%
第42節,レノファ山口ＦＣ,モンテディオ山形,0,2,0,3,2020.12.20 14:00 Kick Off,晴時々曇,全面良芝,"3,644人",9.5℃,59.3%,53.5%,54.8%,53.6%,56.4%,53.5%,18.71,14.79,2.78,1.15,6.60,4.02,101.69,14.34,0.00,1.153,13,(15.4%),5,0,542,(75.8%),21,(23.8%),5,1,6,28,(89.3%),9,(22.2%),26,(61.5%),22,1,3,1,0,39,15,125,10.4%,55.3%
第1節,ＦＣ町田ゼルビア,モンテディオ山形,1,1,0,1,2021.2.28 14:00 Kick Off,晴,全面良芝,"2,618人",12.3℃,58.5%,61.0%,50.1%,52.1%,50.0%,45.4%,14.98,12.45,1.63,0.90,1.40,0.00,101.43,15.59,0.00,0.557,7,(0.0%),1,0,495,(69.7%),12,(25.0%),12,3,3,31,(90.3%),6,(66.7%),19,(78.9%),31,0,0,1,0,24,6,144,4.9%,52.5%
第2節,東京ヴェルディ,モンテディオ山形,0,2,0,3,2021.3.7 15:00 Kick Off,曇,全面良芝,"2,709人",9.4℃,40.7%,44.0%,61.8%,45.2%,31.4%,34.9%,24.51,21.99,1.12,1.40,16.16,2.46,104.29,17.28,0.36,3.181,25,(8.0%),7,0,580,(80.9%),20,(10.0%),7,2,5,19,(89.5%),6,(66.7%),15,(60.0%),20,1,0,1,0,43,25,111,22.5%,43.1%
第3節,松本山雅ＦＣ,モンテディオ山形,1,1,0,1,2021.3.14 14:00 Kick Off,晴,全面良芝,"7,718人",12.9℃,53.4%,64.2%,56.9%,72.3%,56.6%,59.2%,26.38,22.58,1.59,2.21,3.67,2.63,87.66,14.99,0.15,0.865,7,(14.3%),2,0,679,(74.5%),25,(12.0%),10,0,8,41,(87.8%),15,(66.7%),18,(83.3%),18,0,4,1,0,44,18,157,4.5%,60.3%
第4節,モンテディオ山形,栃木ＳＣ,1,2,1,0,2021.3.21 14:00 Kick Off,曇時々雨,全面良芝,"6,242人",15.5℃,62.4%,65.1%,64.9%,51.4%,63.8%,65.1%,17.78,14.32,1.13,2.33,10.23,3.28,95.49,11.65,0.80,1.374,15,(6.7%),3,0,506,(68.6%),22,(9.1%),8,0,9,36,(86.1%),14,(50.0%),26,(73.1%),17,0,0,0,0,32,14,146,10.3%,62.8%
第5節,モンテディオ山形,ファジアーノ岡山,0,1,1,0,2021.3.28 14:00 Kick Off,曇のち雨,全面良芝,"3,512人",13.7℃,46.3%,53.0%,54.8%,64.2%,51.5%,62.3%,20.49,17.78,1.00,1.70,8.40,0.00,113.62,11.79,0.04,2.494,17,(0.0%),2,0,537,(71.7%),16,(12.5%),15,0,11,29,(79.3%),13,(30.8%),20,(70.0%),18,2,1,0,0,52,15,150,11.3%,55.7%
第6節,ギラヴァンツ北九州,モンテディオ山形,0,0,0,1,2021.4.3 14:00 Kick Off,晴,全面良芝,"2,383人",20.7℃,46.4%,57.0%,45.7%,50.3%,67.5%,49.6%,17.53,12.50,3.11,1.91,10.61,0.00,90.98,14.94,0.00,1.732,16,(0.0%),4,0,482,(69.9%),25,(24.0%),7,1,9,34,(91.2%),17,(47.1%),21,(76.2%),26,1,5,0,0,41,15,147,10.9%,51.3%
第7節,モンテディオ山形,アルビレックス新潟,0,2,1,0,2021.4.11 14:00 Kick Off,晴,良芝,"5,289人",16.7℃,39.4%,43.3%,43.6%,43.4%,40.3%,46.1%,13.89,10.57,2.75,0.58,6.33,0.00,96.17,14.77,0.00,1.263,11,(0.0%),0,0,408,(69.1%),19,(26.3%),12,4,3,31,(80.6%),11,(18.2%),25,(64.0%),19,2,3,2,0,34,14,143,7.7%,42.9%
第8節,ブラウブリッツ秋田,モンテディオ山形,0,0,0,1,2021.4.17 13:00 Kick Off,曇のち雨,全面良芝,"1,777人",12.9℃,56.8%,62.9%,67.9%,63.8%,54.6%,61.3%,19.29,17.82,0.51,0.96,5.71,0.00,87.36,14.66,0.25,0.822,9,(0.0%),3,0,597,(71.0%),19,(5.3%),4,1,8,48,(72.9%),16,(25.0%),21,(47.6%),22,2,2,0,0,59,11,152,5.9%,61.9%
第9節,モンテディオ山形,Ｖ・ファーレン長崎,1,3,1,0,2021.4.21 19:00 Kick Off,晴,全面良芝,"2,451人",14.3℃,48.0%,46.4%,59.3%,49.8%,51.5%,54.6%,16.68,14.17,2.11,0.41,4.60,4.25,101.20,17.25,0.52,0.822,9,(11.1%),1,0,500,(71.0%),16,(25.0%),7,2,6,33,(81.8%),8,(50.0%),33,(69.7%),21,0,2,1,0,36,14,136,6.6%,51.8%
第10節,モンテディオ山形,ジュビロ磐田,1,0,1,3,2021.4.25 14:00 Kick Off,曇,全面良芝,"4,430人",15.4℃,49.4%,45.2%,48.8%,46.7%,37.1%,36.3%,12.99,11.10,0.00,1.88,2.85,1.23,91.99,23.51,0.78,1.051,7,(14.3%),2,0,435,(69.0%),15,(0.0%),10,3,4,23,(78.3%),13,(38.5%),23,(60.9%),40,2,0,0,0,31,7,124,5.6%,43.7%
第11節,ザスパクサツ群馬,モンテディオ山形,1,2,0,3,2021.5.1 14:00 Kick Off,晴,全面良芝,"2,084人",23℃,40.3%,64.5%,37.1%,40.2%,44.2%,40.7%,17.22,12.60,2.30,2.32,11.23,5.81,85.32,20.18,0.14,1.706,17,(11.8%),6,0,422,(70.1%),17,(23.5%),8,1,4,27,(74.1%),11,(72.7%),25,(68.0%),23,0,0,0,0,33,22,123,13.8%,44.2%
第12節,モンテディオ山形,ヴァンフォーレ甲府,2,2,1,1,2021.5.5 14:00 Kick Off,曇のち雨,全面良芝,"4,695人",19.1℃,51.0%,48.5%,54.7%,47.4%,60.0%,52.8%,23.29,20.84,1.45,1.00,8.18,4.52,112.47,10.95,0.31,1.479,14,(14.3%),7,0,626,(81.2%),19,(15.8%),7,0,6,28,(75.0%),9,(55.6%),21,(71.4%),15,1,0,0,0,55,15,123,11.4%,52.2%
第13節,京都サンガF.C.,モンテディオ山形,1,0,0,0,2021.5.9 14:00 Kick Off,晴のち曇一時雨,全面良芝,0人,25.6℃,39.4%,40.9%,39.8%,56.8%,55.7%,64.0%,19.59,15.64,2.15,1.79,2.35,0.00,87.02,16.36,0.03,0.593,10,(0.0%),0,0,566,(73.3%),24,(16.7%),7,3,1,18,(77.8%),13,(61.5%),20,(50.0%),27,1,0,2,0,46,15,117,8.5%,51.2%
第14節,モンテディオ山形,愛媛ＦＣ,1,0,1,3,2021.5.16 14:00 Kick Off,曇,全面良芝,"3,690人",24.3℃,63.7%,50.3%,52.2%,61.2%,39.4%,47.7%,14.74,12.16,1.99,0.58,6.00,3.41,114.53,17.70,0.34,1.086,11,(9.1%),4,0,526,(75.7%),23,(17.4%),7,3,6,21,(95.2%),6,(50.0%),22,(54.5%),33,0,3,0,0,45,11,125,8.8%,52.7%
第15節,ＦＣ琉球,モンテディオ山形,0,2,0,3,2021.5.22 18:00 Kick Off,雨,全面良芝,"1,627人",27℃,44.9%,52.0%,42.1%,40.3%,36.0%,40.8%,11.98,9.83,1.61,0.54,8.20,5.28,56.18,24.95,0.36,1.069,9,(22.2%),4,0,474,(83.1%),9,(33.3%),4,0,4,18,(61.1%),5,(40.0%),7,(71.4%),45,1,0,0,0,28,3,94,9.6%,42.8%
第16節,モンテディオ山形,ＳＣ相模原,2,0,1,3,2021.5.30 14:00 Kick Off,曇,全面良芝,"4,821人",19.4℃,57.1%,66.7%,57.5%,57.5%,52.9%,48.1%,23.15,18.78,3.31,1.06,16.77,4.24,75.92,11.71,0.04,1.776,18,(11.1%),7,1,570,(81.6%),19,(31.6%),9,5,4,28,(96.4%),7,(71.4%),12,(75.0%),25,0,1,1,0,42,17,119,15.1%,56.3%
第17節,ジェフユナイテッド千葉,モンテディオ山形,1,1,0,1,2021.6.6 14:00 Kick Off,雨のち曇,全面良芝,"3,831人",23.6℃,56.5%,57.1%,55.4%,54.4%,70.8%,59.6%,23.24,19.98,2.63,0.62,2.29,5.84,96.82,12.18,0.15,0.821,9,(11.1%),2,0,656,(81.4%),26,(19.2%),16,1,3,38,(89.5%),14,(21.4%),18,(77.8%),16,1,2,1,0,61,11,131,6.9%,58.4%
第18節,モンテディオ山形,レノファ山口ＦＣ,2,0,1,3,2021.6.13 14:00 Kick Off,晴,全面良芝,"4,486人",30.2℃,68.0%,51.5%,53.9%,53.0%,45.4%,42.6%,22.51,16.89,3.45,2.17,8.04,6.10,89.54,15.25,0.08,1.989,16,(12.5%),6,0,599,(83.6%),21,(28.6%),11,1,6,13,(84.6%),11,(63.6%),20,(60.0%),17,3,6,0,0,41,22,115,13.9%,51.9%
第19節,水戸ホーリーホック,モンテディオ山形,0,1,0,3,2021.6.20 18:00 Kick Off,曇,全面良芝,"2,150人",22℃,58.3%,55.1%,48.8%,45.2%,37.4%,34.0%,12.39,10.59,1.67,0.13,6.02,4.19,86.51,17.72,0.32,0.423,8,(12.5%),3,0,490,(78.8%),16,(18.8%),14,3,4,13,(76.9%),4,(25.0%),18,(38.9%),24,3,1,0,0,36,7,112,7.1%,46.2%
第20節,モンテディオ山形,ツエーゲン金沢,4,1,1,3,2021.6.26 19:00 Kick Off,晴,全面良芝,"5,130人",26.5℃,73.1%,68.0%,49.4%,69.1%,48.1%,55.0%,29.14,20.80,6.02,2.31,13.16,9.78,94.73,15.57,0.55,2.841,18,(16.7%),8,0,715,(84.1%),23,(47.8%),5,1,4,27,(88.9%),13,(61.5%),11,(54.5%),20,3,2,0,0,44,20,123,14.6%,60.4%
第21節,大宮アルディージャ,モンテディオ山形,1,3,0,3,2021.7.3 19:00 Kick Off,曇,全面良芝,"4,374人",22.1℃,52.9%,48.3%,64.3%,62.1%,66.3%,50.2%,23.19,18.76,1.52,2.91,10.20,11.59,75.84,22.55,0.34,1.608,18,(16.7%),5,0,616,(84.7%),13,(23.1%),13,4,2,23,(73.9%),9,(66.7%),17,(52.9%),34,1,0,1,0,56,12,117,15.4%,57.6%
第22節,モンテディオ山形,松本山雅ＦＣ,1,0,1,3,2021.7.11 18:00 Kick Off,曇,全面良芝,"5,383人",25.2℃,62.9%,64.7%,45.0%,53.3%,53.0%,40.6%,20.57,17.72,1.59,1.25,4.61,3.47,102.29,16.74,0.23,0.928,13,(7.7%),2,0,512,(75.4%),26,(11.5%),6,0,9,28,(82.1%),15,(33.3%),12,(83.3%),28,2,2,0,0,54,20,129,10.1%,52.3%
第23節,ジュビロ磐田,モンテディオ山形,1,2,0,3,2021.7.17 19:00 Kick Off,晴,全面良芝,"6,960人",26.7℃,47.5%,51.3%,42.2%,43.2%,37.4%,38.2%,11.87,9.24,1.13,1.50,8.39,6.93,60.68,22.51,0.64,1.258,11,(18.2%),6,0,404,(79.0%),4,(50.0%),8,2,1,15,(73.3%),11,(45.5%),25,(48.0%),40,0,2,1,0,27,6,109,10.1%,43.4%
第24節,モンテディオ山形,ジェフユナイテッド千葉,3,1,1,3,2021.8.9 19:00 Kick Off,曇時々雨,全面良芝,"8,340人",29.7℃,58.9%,63.3%,59.9%,54.9%,65.2%,60.2%,27.31,23.38,0.56,3.37,8.11,5.52,91.84,11.91,0.04,1.92,12,(25.0%),6,0,721,(82.8%),21,(4.8%),10,0,7,31,(93.5%),20,(75.0%),20,(70.0%),11,3,2,0,0,75,9,122,9.8%,60.1%
第26節,モンテディオ山形,ＦＣ琉球,2,2,1,1,2021.8.22 19:00 Kick Off,曇時々雨,全面良芝,"4,776人",28.6℃,27.4%,66.3%,52.8%,45.1%,41.3%,39.9%,18.13,13.38,2.61,2.14,13.48,7.65,72.44,15.06,0.18,2.513,20,(10.0%),6,0,385,(79.0%),10,(50.0%),10,2,7,17,(88.2%),13,(76.9%),18,(55.6%),26,3,2,2,0,44,16,106,18.9%,44.5%
第27節,レノファ山口ＦＣ,モンテディオ山形,2,1,0,0,2021.8.28 19:00 Kick Off,晴時々曇,全面良芝,"2,279人",26.3℃,67.5%,61.7%,52.1%,63.0%,53.9%,75.9%,31.75,24.83,3.89,3.03,11.66,2.63,90.79,7.98,0.30,1.935,19,(5.3%),7,0,760,(86.7%),31,(22.6%),12,2,6,23,(87.0%),17,(64.7%),19,(57.9%),11,0,4,0,0,78,19,115,16.5%,63.2%
第28節,モンテディオ山形,水戸ホーリーホック,0,1,1,0,2021.9.4 19:00 Kick Off,曇,全面良芝,"4,515人",18.9℃,56.3%,61.7%,57.3%,65.0%,51.7%,61.6%,29.28,24.55,2.66,2.07,13.53,0.00,72.16,11.47,0.72,1.899,20,(0.0%),5,0,640,(80.9%),26,(19.2%),9,2,7,28,(89.3%),14,(57.1%),12,(75.0%),19,1,1,2,0,63,23,128,15.6%,59.1%
第29節,アルビレックス新潟,モンテディオ山形,1,2,0,3,2021.9.11 18:00 Kick Off,晴,全面良芝,"9,754人",24.3℃,45.7%,62.4%,44.6%,41.4%,49.8%,34.5%,14.63,11.40,1.68,1.54,3.80,5.85,73.66,21.16,1.01,0.895,9,(22.2%),3,0,465,(80.4%),8,(37.5%),11,3,3,22,(77.3%),14,(35.7%),26,(61.5%),24,0,3,1,0,39,8,114,7.9%,46.1%
第25節,Ｖ・ファーレン長崎,モンテディオ山形,5,1,0,0,2021.9.14 19:00 Kick Off,曇,全面良芝,"2,232人",24.3℃,64.7%,53.4%,53.5%,68.3%,62.3%,54.4%,21.30,18.99,0.87,1.44,7.56,2.66,81.22,7.34,0.23,0.965,15,(6.7%),4,0,661,(84.4%),15,(13.3%),5,0,9,35,(97.1%),16,(25.0%),17,(70.6%),5,3,0,0,0,68,15,130,11.5%,58.9%
第30節,モンテディオ山形,京都サンガF.C.,0,2,1,0,2021.9.18 19:00 Kick Off,曇,全面良芝,"4,588人",22.7℃,52.1%,57.8%,45.4%,66.5%,65.6%,67.5%,19.91,15.79,1.64,2.48,5.89,0.00,63.39,9.80,0.02,1.591,14,(0.0%),2,0,509,(78.2%),22,(13.6%),15,1,13,18,(94.4%),19,(47.4%),15,(66.7%),14,0,4,0,0,55,10,113,12.4%,58.8%
第31節,愛媛ＦＣ,モンテディオ山形,0,4,0,3,2021.9.25 19:00 Kick Off,曇,全面良芝,"2,134人",23.7℃,73.4%,48.9%,52.4%,51.5%,54.2%,46.7%,22.99,17.49,3.87,1.64,10.52,9.96,72.16,13.55,0.48,2.836,20,(20.0%),7,0,617,(84.6%),20,(35.0%),9,4,2,25,(88.0%),11,(54.5%),17,(64.7%),15,0,1,0,0,49,18,118,16.9%,54.7%
第32節,ヴァンフォーレ甲府,モンテディオ山形,2,0,0,0,2021.10.2 14:00 Kick Off,晴,全面良芝,"3,918人",29.6℃,55.8%,65.3%,42.6%,60.0%,58.0%,61.0%,18.29,13.55,2.11,2.63,3.63,0.00,82.19,13.24,0.23,1.471,15,(0.0%),1,0,591,(85.3%),14,(28.6%),8,1,4,19,(84.2%),14,(64.3%),14,(64.3%),23,1,6,1,0,45,12,109,13.8%,56.3%
第33節,モンテディオ山形,ブラウブリッツ秋田,2,1,1,3,2021.10.10 14:00 Kick Off,晴,全面良芝,"6,779人",26.6℃,65.4%,69.8%,65.9%,65.0%,61.3%,54.4%,19.01,15.86,1.15,2.00,4.84,7.16,75.42,19.51,0.35,1.227,11,(18.2%),3,0,585,(80.7%),10,(20.0%),5,3,3,19,(78.9%),13,(53.8%),17,(64.7%),29,1,0,0,0,44,14,108,10.2%,64%
第34節,ＳＣ相模原,モンテディオ山形,0,1,0,3,2021.10.16 14:00 Kick Off,雨のち曇,全面良芝,"2,362人",21℃,68.0%,63.6%,46.6%,58.7%,47.3%,46.6%,21.01,18.53,1.20,1.28,11.31,2.62,47.95,14.01,0.60,1.878,17,(5.9%),5,0,542,(85.2%),13,(15.4%),12,1,8,18,(77.8%),8,(37.5%),16,(56.3%),16,2,2,1,0,48,15,102,16.7%,55.4%
