Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第36節,大宮アルディージャ,アビスパ福岡,3,0,1,3,2019.11.6 19:00 Kick Off,晴,全面良芝,"9,666人",13.8℃,52.9%,51.2%,37.3%,41.0%,46.2%,41.1%,15.37,11.25,2.58,1.54,11.21,11.08,99.49,13.82,0.00,1.336,11,(27.3%),8,0,460,(80.4%),15,(33.3%),12,0,4,21,(81.0%),16,(25.0%),14,(85.7%),26,1,3,0,0,33,11,115,9.6%,44.8%
第40節,栃木ＳＣ,大宮アルディージャ,0,0,0,1,2019.11.10 14:00 Kick Off,晴,良芝,"8,426人",16℃,59.1%,59.8%,57.9%,63.2%,55.2%,54.2%,13.36,10.29,2.55,0.52,6.92,0.00,79.00,19.87,0.80,0.903,10,(0.0%),3,0,397,(65.2%),14,(35.7%),12,0,3,33,(72.7%),12,(16.7%),19,(68.4%),53,0,1,1,0,37,10,144,6.9%,57.7%
第41節,大宮アルディージャ,アルビレックス新潟,1,1,1,1,2019.11.16 14:00 Kick Off,晴,全面良芝,"11,919人",17.4℃,51.1%,41.3%,48.4%,32.8%,39.4%,51.2%,18.15,15.31,1.58,1.27,11.10,0.31,76.25,13.83,0.31,2.119,18,(5.6%),5,1,391,(76.7%),24,(12.5%),6,0,6,27,(85.2%),14,(28.6%),24,(50.0%),23,4,1,1,0,45,17,121,14.9%,43.7%
第42節,ツエーゲン金沢,大宮アルディージャ,1,1,0,1,2019.11.24 14:00 Kick Off,曇,全面良芝,"8,048人",20℃,52.1%,54.3%,60.9%,51.0%,49.8%,50.9%,23.35,19.36,2.75,1.23,10.04,0.00,95.68,19.62,1.49,1.516,17,(0.0%),5,0,498,(77.5%),24,(20.8%),7,0,6,21,(81.0%),16,(25.0%),23,(56.5%),43,0,1,1,0,46,16,127,13.4%,53%
第1節,水戸ホーリーホック,大宮アルディージャ,1,2,0,3,2020.2.23 14:00 Kick Off,晴,全面良芝,"7,029人",15.5℃,56.1%,56.4%,41.6%,40.7%,44.4%,49.9%,11.57,9.25,1.07,1.25,4.99,2.71,91.01,18.93,0.16,1.325,11,(9.1%),3,0,440,(74.5%),12,(16.7%),11,0,3,24,(87.5%),16,(43.8%),28,(53.6%),26,4,2,0,0,19,9,127,8.7%,47.7%
第2節,ジェフユナイテッド千葉,大宮アルディージャ,0,1,0,3,2020.6.27 19:00 Kick Off,曇,全面良芝,0人,24.9℃,43.2%,46.5%,52.0%,32.3%,41.6%,42.2%,16.42,12.53,2.23,1.66,12.51,4.70,73.21,16.02,0.20,1.668,16,(6.3%),8,0,415,(81.0%),13,(30.8%),10,1,2,18,(77.8%),10,(60.0%),16,(68.8%),32,0,0,1,0,45,9,91,17.6%,43.5%
第3節,大宮アルディージャ,ザスパクサツ群馬,2,0,1,3,2020.7.4 19:00 Kick Off,曇,全面良芝,0人,23.5℃,48.6%,57.6%,48.9%,32.3%,54.2%,29.3%,11.57,9.14,1.00,1.43,5.98,5.56,67.50,21.51,0.24,0.616,7,(28.6%),3,0,499,(80.8%),7,(28.6%),5,0,4,18,(88.9%),9,(55.6%),21,(66.7%),33,1,2,0,0,19,5,96,7.3%,45.4%
第4節,大宮アルディージャ,東京ヴェルディ,1,0,1,3,2020.7.11 19:00 Kick Off,曇,全面良芝,"2,271人",26.4℃,32.0%,37.5%,29.7%,24.4%,37.9%,23.0%,13.48,8.10,2.28,3.10,4.97,2.93,63.78,14.46,0.18,1.719,14,(7.1%),2,0,300,(83.7%),13,(30.8%),5,1,3,15,(86.7%),10,(90.0%),21,(61.9%),32,3,1,0,0,26,18,81,17.3%,29.7%
第5節,栃木ＳＣ,大宮アルディージャ,1,0,0,0,2020.7.15 19:00 Kick Off,雨,良芝,944人,18℃,58.3%,69.5%,72.3%,52.3%,67.7%,63.0%,15.08,12.29,1.52,1.26,3.84,0.00,78.54,14.63,0.32,1.22,11,(0.0%),2,0,560,(77.1%),19,(15.8%),15,0,3,26,(88.5%),12,(50.0%),28,(64.3%),25,0,0,1,0,43,12,129,8.5%,64.6%
第6節,ヴァンフォーレ甲府,大宮アルディージャ,1,0,0,0,2020.7.19 18:00 Kick Off,晴,全面良芝,"2,028人",29℃,65.3%,66.1%,57.6%,73.6%,69.6%,69.1%,22.05,18.08,2.10,1.86,4.86,0.00,64.39,5.48,0.04,1.522,16,(0.0%),2,0,656,(85.5%),22,(18.2%),14,3,6,25,(72.0%),13,(61.5%),11,(45.5%),10,1,0,0,0,53,11,107,15.0%,67.3%
第7節,大宮アルディージャ,松本山雅ＦＣ,1,0,1,3,2020.7.25 19:00 Kick Off,曇時々雨,全面良芝,"2,465人",23.8℃,48.9%,52.6%,68.9%,54.0%,49.4%,47.5%,19.55,15.25,2.20,2.10,4.71,3.36,72.11,13.68,0.37,1.378,12,(8.3%),4,0,556,(82.4%),11,(36.4%),12,4,2,9,(100.0%),12,(66.7%),12,(50.0%),17,3,2,1,0,47,10,99,12.1%,53.7%
第8節,ツエーゲン金沢,大宮アルディージャ,0,1,0,3,2020.7.29 19:00 Kick Off,晴,全面良芝,"1,269人",25.6℃,66.9%,53.6%,61.1%,53.1%,59.7%,38.1%,16.82,14.27,0.00,2.55,2.26,4.41,46.14,19.33,0.69,0.512,9,(11.1%),2,0,580,(83.6%),3,(0.0%),6,3,1,18,(88.9%),9,(77.8%),15,(73.3%),39,0,2,0,0,32,7,100,9.0%,54.1%
第10節,アルビレックス新潟,大宮アルディージャ,1,1,0,1,2020.8.8 18:00 Kick Off,雨,全面良芝,"4,579人",24.6℃,58.8%,33.0%,31.7%,30.7%,53.9%,47.0%,13.90,10.19,2.57,1.14,3.66,2.61,58.10,14.89,0.08,1.007,8,(12.5%),1,0,412,(77.7%),13,(38.5%),18,0,4,18,(66.7%),14,(35.7%),24,(54.2%),23,4,0,1,0,28,11,112,7.1%,41.7%
第11節,大宮アルディージャ,ジュビロ磐田,2,2,1,1,2020.8.12 19:00 Kick Off,雨時々曇,全面良芝,"3,029人",27.1℃,43.0%,28.9%,38.6%,26.8%,44.6%,41.1%,11.20,8.80,0.50,1.90,11.75,5.71,58.98,14.06,0.32,1.503,14,(7.1%),4,0,276,(71.7%),6,(33.3%),14,0,7,18,(83.3%),12,(41.7%),14,(100.0%),26,3,0,1,0,26,13,101,13.9%,37.2%
