Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第26節,ツエーゲン金沢,レノファ山口ＦＣ,4,2,0,0,2020.10.14 19:00 Kick Off,晴,全面良芝,"1,125人",20.7℃,48.2%,60.6%,70.6%,62.0%,68.4%,63.1%,16.74,14.17,2.08,0.49,3.76,6.19,60.96,18.66,1.94,1.048,10,(20.0%),3,0,649,(82.1%),19,(21.1%),14,2,4,20,(95.0%),8,(50.0%),18,(66.7%),28,0,1,0,0,40,13,123,8.1%,62.3%
第27節,京都サンガF.C.,レノファ山口ＦＣ,0,1,0,3,2020.10.18 14:00 Kick Off,晴,全面良芝,"4,079人",21.9℃,51.0%,49.0%,37.9%,36.5%,36.9%,38.9%,11.13,6.99,3.24,0.89,5.48,2.96,87.84,22.77,0.43,1.306,10,(10.0%),3,0,373,(72.9%),12,(50.0%),12,3,3,18,(88.9%),6,(66.7%),15,(66.7%),35,2,3,2,0,18,8,126,7.9%,42.1%
第28節,レノファ山口ＦＣ,徳島ヴォルティス,0,3,1,0,2020.10.21 19:00 Kick Off,曇,全面良芝,"1,323人",21℃,36.3%,37.1%,41.0%,34.5%,44.8%,59.9%,12.55,10.66,1.52,0.37,7.00,0.00,62.40,8.48,0.91,0.82,9,(0.0%),2,0,455,(80.4%),11,(27.3%),10,5,4,20,(85.0%),8,(37.5%),12,(75.0%),10,3,0,1,0,30,7,103,8.7%,42.6%
第29節,レノファ山口ＦＣ,水戸ホーリーホック,1,4,1,0,2020.10.25 15:00 Kick Off,晴,全面良芝,"2,584人",20.5℃,42.5%,37.8%,25.8%,38.2%,38.7%,41.2%,9.16,6.65,1.17,1.34,4.74,0.31,51.68,13.09,0.57,1.167,8,(12.5%),1,1,281,(73.7%),15,(20.0%),13,6,2,21,(81.0%),15,(46.7%),16,(37.5%),15,0,2,2,1,25,7,104,7.7%,36.9%
第30節,松本山雅ＦＣ,レノファ山口ＦＣ,2,1,0,0,2020.11.1 13:00 Kick Off,晴,全面良芝,"6,350人",17.1℃,51.9%,51.5%,77.8%,60.1%,62.5%,65.1%,15.37,13.19,0.56,1.62,4.94,3.36,82.11,11.10,0.15,0.211,5,(20.0%),4,0,645,(82.9%),14,(7.1%),15,2,1,16,(87.5%),10,(80.0%),25,(72.0%),15,0,2,1,0,42,6,113,4.4%,63.1%
第31節,レノファ山口ＦＣ,ザスパクサツ群馬,1,1,1,1,2020.11.4 19:00 Kick Off,晴,全面良芝,"1,179人",7.1℃,52.1%,64.3%,58.2%,49.5%,51.4%,49.9%,12.42,11.44,0.00,0.98,7.06,3.22,101.25,12.39,0.21,1.003,16,(6.3%),2,0,449,(76.8%),12,(0.0%),10,0,7,22,(86.4%),12,(33.3%),15,(33.3%),18,4,4,1,0,40,7,118,13.6%,53.8%
第32節,ＦＣ琉球,レノファ山口ＦＣ,1,0,0,0,2020.11.8 16:00 Kick Off,曇のち雨,全面良芝,"1,084人",24.6℃,33.7%,43.5%,42.9%,41.2%,54.9%,72.5%,13.65,10.51,2.16,0.98,2.50,0.00,85.23,10.05,1.20,0.952,8,(0.0%),2,0,476,(79.0%),15,(26.7%),10,3,1,13,(84.6%),3,(100.0%),11,(81.8%),11,1,1,1,0,25,7,108,7.4%,48%
第33節,ＦＣ町田ゼルビア,レノファ山口ＦＣ,1,0,0,0,2020.11.11 19:00 Kick Off,晴,全面良芝,720人,10.7℃,56.7%,58.7%,66.0%,50.4%,68.7%,61.6%,17.16,13.84,2.31,1.01,6.56,0.00,67.37,12.77,0.81,0.904,10,(0.0%),2,0,558,(81.4%),20,(20.0%),7,2,6,26,(96.2%),11,(36.4%),22,(59.1%),29,0,3,1,0,34,11,116,8.6%,60.7%
第34節,レノファ山口ＦＣ,アビスパ福岡,0,1,1,0,2020.11.15 14:00 Kick Off,晴時々曇,全面良芝,"3,538人",23.7℃,53.7%,77.8%,69.4%,37.6%,47.0%,57.4%,12.24,11.11,1.02,0.12,3.43,0.00,76.41,14.61,0.17,0.522,5,(0.0%),1,0,450,(73.3%),21,(9.5%),13,2,3,30,(83.3%),5,(20.0%),17,(82.4%),16,0,2,1,0,35,9,138,3.6%,58.7%
第35節,東京ヴェルディ,レノファ山口ＦＣ,2,1,0,0,2020.11.22 14:00 Kick Off,晴,全面良芝,"3,078人",19.4℃,46.3%,54.0%,43.4%,39.7%,41.9%,48.9%,12.12,10.46,0.53,1.13,6.31,0.31,67.21,16.30,0.10,1.802,12,(8.3%),2,1,428,(74.8%),14,(7.1%),5,4,4,27,(81.5%),8,(75.0%),21,(47.6%),22,0,2,0,0,28,9,116,10.3%,46.3%
第36節,レノファ山口ＦＣ,ジェフユナイテッド千葉,1,2,1,0,2020.11.25 19:00 Kick Off,晴,全面良芝,"1,124人",13.5℃,50.4%,49.1%,38.9%,52.8%,34.3%,52.6%,11.40,8.77,1.20,1.44,5.98,4.08,91.41,14.49,0.62,0.703,11,(9.1%),4,0,384,(67.4%),17,(11.8%),12,5,3,24,(83.3%),13,(53.8%),20,(35.0%),22,2,3,0,0,27,7,120,9.2%,46.8%
第37節,栃木ＳＣ,レノファ山口ＦＣ,2,0,0,0,2020.11.29 16:00 Kick Off,晴,全面良芝,"2,296人",8.1℃,51.5%,55.4%,55.0%,58.5%,64.3%,66.2%,18.17,14.21,0.56,3.40,5.90,0.00,101.61,19.53,0.47,0.7,13,(0.0%),3,0,562,(70.3%),26,(3.8%),13,2,6,35,(88.6%),23,(52.2%),25,(76.0%),24,1,0,1,0,43,13,151,8.6%,59.2%
第38節,レノファ山口ＦＣ,ヴァンフォーレ甲府,0,2,1,0,2020.12.2 19:00 Kick Off,晴,全面良芝,"1,020人",7.9℃,42.9%,48.5%,43.6%,55.0%,52.4%,47.0%,12.14,9.81,1.05,1.28,2.48,0.00,97.16,15.23,0.76,0.749,8,(0.0%),2,0,453,(75.5%),12,(16.7%),10,3,2,15,(100.0%),10,(50.0%),15,(40.0%),20,3,8,1,0,21,9,125,6.4%,47.7%
第39節,レノファ山口ＦＣ,ギラヴァンツ北九州,4,1,1,3,2020.12.6 14:00 Kick Off,曇時々晴,全面良芝,"5,072人",15.3℃,35.1%,40.3%,37.2%,27.3%,35.6%,32.6%,9.24,6.45,1.76,1.04,9.96,14.39,121.27,15.51,0.26,1.045,10,(40.0%),7,0,267,(59.9%),11,(27.3%),4,4,5,25,(76.0%),10,(60.0%),19,(73.7%),25,1,4,1,0,23,10,133,7.5%,34.5%
第40節,大宮アルディージャ,レノファ山口ＦＣ,3,1,0,0,2020.12.13 14:00 Kick Off,晴のち曇,全面良芝,"3,447人",13.5℃,38.4%,53.8%,60.4%,69.2%,56.5%,61.6%,13.48,11.85,0.93,0.70,3.45,3.44,76.31,11.96,0.14,0.519,8,(12.5%),1,0,572,(80.1%),15,(13.3%),13,3,8,20,(90.0%),10,(30.0%),12,(66.7%),13,1,2,0,0,31,5,120,6.7%,56.2%
第41節,レノファ山口ＦＣ,アルビレックス新潟,1,0,1,3,2020.12.16 19:00 Kick Off,曇一時雪,全面良芝,"1,040人",2.9℃,57.4%,54.4%,37.9%,53.7%,52.9%,35.9%,11.75,9.44,2.13,0.18,5.23,2.65,90.77,12.01,0.00,1.309,11,(9.1%),4,0,395,(73.2%),15,(26.7%),21,3,6,33,(84.8%),4,(50.0%),20,(65.0%),26,1,1,0,0,31,7,136,8.1%,47.5%
第42節,レノファ山口ＦＣ,モンテディオ山形,0,2,1,0,2020.12.20 14:00 Kick Off,晴時々曇,全面良芝,"3,644人",9.5℃,40.7%,46.5%,45.2%,46.4%,43.6%,46.5%,10.42,7.62,2.14,0.65,0.00,0.00,84.58,18.85,0.34,0.824,5,(0.0%),0,0,375,(68.3%),15,(26.7%),11,3,5,35,(82.9%),7,(42.9%),23,(60.9%),24,3,1,1,0,26,5,129,3.9%,44.7%
第1節,レノファ山口ＦＣ,松本山雅ＦＣ,0,0,1,1,2021.2.28 15:30 Kick Off,晴時々曇,全面良芝,"4,862人",18.9℃,51.4%,58.3%,56.4%,59.8%,63.6%,54.8%,18.64,15.15,3.20,0.29,6.38,0.00,63.83,14.42,0.55,1.097,9,(0.0%),4,0,557,(78.1%),14,(42.9%),13,1,4,25,(80.0%),9,(33.3%),10,(70.0%),20,2,1,2,0,33,9,114,7.9%,57.4%
第2節,ＦＣ琉球,レノファ山口ＦＣ,2,1,0,0,2021.3.6 16:00 Kick Off,曇のち雨,全面良芝,"1,086人",21.6℃,53.0%,41.5%,54.8%,56.6%,47.1%,53.4%,16.54,12.57,3.15,0.83,7.43,2.96,50.92,15.30,0.47,1.399,14,(7.1%),3,0,501,(80.6%),12,(50.0%),13,4,4,28,(82.1%),5,(80.0%),13,(61.5%),16,0,0,2,0,48,12,112,12.5%,51.5%
第3節,レノファ山口ＦＣ,アルビレックス新潟,1,2,1,0,2021.3.13 14:00 Kick Off,曇時々晴,全面良芝,"3,045人",13.5℃,35.8%,32.6%,29.1%,64.5%,50.4%,47.4%,9.64,9.18,0.00,0.46,2.52,5.14,77.23,10.03,0.00,0.555,7,(14.3%),2,0,442,(77.1%),12,(0.0%),11,4,4,26,(80.8%),6,(33.3%),22,(77.3%),11,0,2,1,0,27,6,114,6.1%,42.4%
第4節,レノファ山口ＦＣ,ファジアーノ岡山,0,0,1,1,2021.3.21 16:00 Kick Off,曇,全面良芝,"3,276人",13.9℃,55.9%,52.3%,53.2%,46.1%,55.9%,55.8%,18.50,12.62,4.46,1.42,3.40,0.00,93.13,10.55,0.79,1.518,15,(0.0%),2,0,492,(76.8%),21,(38.1%),13,2,6,36,(83.3%),8,(62.5%),28,(60.7%),9,2,1,2,0,33,16,132,11.4%,53.5%
第5節,ジュビロ磐田,レノファ山口ＦＣ,1,2,0,3,2021.3.27 14:00 Kick Off,晴,全面良芝,"5,587人",20.2℃,49.4%,46.0%,46.3%,47.9%,56.1%,46.2%,10.37,8.68,1.02,0.66,8.36,5.60,98.71,14.74,0.42,0.628,10,(20.0%),4,0,409,(71.4%),12,(16.7%),17,3,5,26,(69.2%),12,(25.0%),12,(100.0%),22,1,0,2,0,27,5,138,7.2%,48.4%
第6節,レノファ山口ＦＣ,栃木ＳＣ,0,1,1,0,2021.4.4 14:00 Kick Off,曇,全面良芝,"2,338人",15℃,61.6%,48.3%,61.5%,70.0%,70.1%,78.6%,17.20,12.72,2.82,1.67,5.98,0.00,63.99,11.83,0.02,1.493,11,(0.0%),0,0,572,(76.4%),24,(20.8%),12,2,2,39,(79.5%),15,(40.0%),13,(46.2%),26,0,1,3,0,45,11,127,8.7%,67.5%
第7節,東京ヴェルディ,レノファ山口ＦＣ,3,1,0,0,2021.4.10 16:00 Kick Off,晴,全面良芝,"2,377人",14.8℃,50.6%,64.5%,52.3%,48.4%,66.7%,57.5%,16.93,15.05,1.56,0.33,9.82,2.68,89.34,12.53,0.57,2.123,12,(8.3%),6,0,624,(83.5%),11,(27.3%),8,2,4,31,(77.4%),11,(18.2%),13,(53.8%),23,2,2,0,0,38,10,137,8.8%,56.7%
第8節,レノファ山口ＦＣ,ザスパクサツ群馬,1,0,1,3,2021.4.17 14:00 Kick Off,曇時々晴,全面良芝,"2,256人",20.6℃,48.1%,45.3%,53.7%,54.0%,54.9%,47.1%,14.56,10.16,3.10,1.30,8.17,3.47,80.71,18.30,0.13,1.408,18,(5.6%),4,0,393,(73.8%),19,(31.6%),9,4,4,37,(81.1%),9,(55.6%),8,(100.0%),35,1,1,1,0,44,19,134,13.4%,50.2%
第9節,ギラヴァンツ北九州,レノファ山口ＦＣ,0,0,0,1,2021.4.21 19:00 Kick Off,晴,全面良芝,"2,921人",20.2℃,44.2%,47.5%,46.4%,55.0%,47.0%,49.0%,11.48,8.71,2.22,0.55,2.34,0.00,84.70,15.77,0.55,0.628,5,(0.0%),1,0,401,(74.6%),14,(28.6%),15,1,3,22,(90.9%),6,(50.0%),20,(60.0%),30,1,1,1,0,27,9,111,4.5%,48%
第10節,レノファ山口ＦＣ,京都サンガF.C.,0,2,1,0,2021.4.25 14:00 Kick Off,晴,全面良芝,"2,946人",21.5℃,64.1%,62.8%,75.2%,56.1%,69.7%,65.1%,18.05,14.42,3.16,0.48,3.54,0.00,70.14,10.86,0.18,1.483,13,(0.0%),2,0,614,(79.8%),19,(31.6%),8,6,9,31,(80.6%),3,(33.3%),17,(52.9%),11,2,1,0,0,41,7,125,10.4%,65.6%
第11節,ＦＣ町田ゼルビア,レノファ山口ＦＣ,0,2,0,3,2021.5.2 15:00 Kick Off,晴のち曇時々雨,全面良芝,0人,21.2℃,59.9%,62.1%,51.1%,64.0%,66.1%,41.9%,16.69,13.44,2.03,1.22,10.13,7.15,67.38,15.04,0.28,1.386,12,(16.7%),8,0,578,(82.7%),21,(19.0%),11,2,6,22,(81.8%),8,(75.0%),6,(100.0%),21,0,3,0,0,37,10,109,11.0%,56.3%
第12節,レノファ山口ＦＣ,ジェフユナイテッド千葉,0,1,1,0,2021.5.5 14:00 Kick Off,曇のち晴,全面良芝,"3,129人",23.3℃,58.1%,60.8%,60.4%,73.0%,65.4%,68.5%,12.99,12.99,0.00,0.00,3.48,0.00,47.72,11.24,0.31,0.32,6,(0.0%),1,0,644,(83.1%),10,(0.0%),17,4,2,30,(93.3%),3,(0.0%),9,(66.7%),13,0,1,1,0,31,4,112,5.4%,64.3%
第13節,ツエーゲン金沢,レノファ山口ＦＣ,0,1,0,3,2021.5.9 14:00 Kick Off,晴,全面良芝,"2,470人",21.3℃,61.4%,41.1%,42.9%,56.6%,49.0%,39.9%,12.53,8.75,3.20,0.58,3.89,2.96,73.73,21.08,0.20,1.358,9,(11.1%),2,0,414,(71.7%),16,(37.5%),4,3,4,20,(65.0%),11,(45.5%),11,(72.7%),26,2,3,1,0,33,14,120,7.5%,47.9%
第14節,レノファ山口ＦＣ,ＳＣ相模原,1,0,1,3,2021.5.15 14:00 Kick Off,雨,全面良芝,"1,733人",20.7℃,66.0%,58.4%,60.7%,58.6%,61.7%,54.2%,15.70,13.10,1.05,1.55,10.52,2.66,70.67,12.99,0.27,1.959,19,(5.3%),4,0,510,(77.6%),27,(7.4%),11,3,9,24,(87.5%),10,(70.0%),13,(69.2%),17,2,0,0,0,50,15,116,16.4%,60%
第15節,ブラウブリッツ秋田,レノファ山口ＦＣ,1,1,0,1,2021.5.19 18:30 Kick Off,曇のち雨,全面良芝,"1,084人",15℃,54.1%,48.6%,49.8%,59.7%,74.3%,64.1%,13.13,9.51,3.22,0.40,7.18,1.30,36.67,20.14,0.86,2.579,13,(7.7%),5,0,413,(72.6%),19,(31.6%),13,4,4,26,(61.5%),4,(50.0%),15,(93.3%),29,1,0,1,0,29,9,112,11.6%,59.1%
第16節,Ｖ・ファーレン長崎,レノファ山口ＦＣ,3,0,0,0,2021.5.29 14:00 Kick Off,晴,全面良芝,"3,982人",26.5℃,54.7%,39.6%,41.0%,45.5%,55.5%,58.4%,13.19,11.93,1.02,0.23,1.20,0.00,69.26,11.77,0.16,0.475,4,(0.0%),0,0,486,(80.2%),14,(14.3%),8,1,4,24,(83.3%),4,(50.0%),16,(56.3%),15,1,1,0,0,43,8,108,3.7%,49.8%
第17節,レノファ山口ＦＣ,愛媛ＦＣ,2,2,1,1,2021.6.5 13:30 Kick Off,曇,全面良芝,"3,386人",25℃,52.3%,40.0%,53.1%,44.7%,60.5%,62.2%,15.19,10.37,3.78,1.03,9.30,5.28,55.47,17.48,0.69,1.655,13,(15.4%),5,0,475,(76.6%),15,(46.7%),12,4,3,17,(88.2%),7,(57.1%),17,(58.8%),18,1,5,1,0,23,12,113,11.5%,52.1%
第18節,モンテディオ山形,レノファ山口ＦＣ,2,0,0,0,2021.6.13 14:00 Kick Off,晴,全面良芝,"4,486人",30.2℃,32.0%,48.5%,46.1%,47.0%,54.6%,57.4%,14.16,11.82,1.50,0.84,2.17,0.00,84.18,14.49,1.08,0.714,10,(0.0%),1,0,536,(81.0%),18,(16.7%),12,6,3,13,(84.6%),8,(62.5%),17,(70.6%),23,0,0,2,0,37,9,114,8.8%,48.1%
第19節,ヴァンフォーレ甲府,レノファ山口ＦＣ,2,2,0,1,2021.6.19 18:00 Kick Off,雨,全面良芝,"3,093人",23.2℃,61.0%,62.4%,47.6%,43.5%,39.7%,44.6%,16.30,12.25,3.33,0.72,7.47,5.29,82.57,18.49,0.36,2.844,17,(11.8%),4,0,547,(80.4%),13,(46.2%),9,3,5,11,(100.0%),6,(66.7%),15,(53.3%),18,4,4,0,0,34,12,124,13.7%,50.3%
第20節,レノファ山口ＦＣ,大宮アルディージャ,0,1,1,0,2021.6.27 19:00 Kick Off,曇,全面良芝,"2,767人",22.5℃,51.4%,54.3%,64.9%,52.8%,70.0%,63.2%,16.37,13.84,1.87,0.65,8.02,0.00,50.91,12.74,1.12,1.187,14,(0.0%),2,0,621,(84.9%),15,(26.7%),8,3,6,34,(94.1%),8,(37.5%),16,(37.5%),20,3,0,0,0,45,9,115,12.2%,59.6%
第21節,水戸ホーリーホック,レノファ山口ＦＣ,0,0,0,1,2021.7.3 18:00 Kick Off,曇,全面良芝,"3,637人",21.3℃,48.9%,65.1%,53.6%,44.0%,50.1%,44.3%,12.82,11.01,1.43,0.38,7.35,0.00,68.49,11.80,0.14,0.727,11,(0.0%),5,0,449,(75.3%),17,(17.6%),14,5,5,28,(82.1%),6,(50.0%),9,(77.8%),18,0,1,0,0,33,7,123,8.9%,50.5%
第22節,レノファ山口ＦＣ,ジュビロ磐田,2,2,1,1,2021.7.11 19:00 Kick Off,曇,全面良芝,"3,560人",26.2℃,54.2%,25.5%,41.8%,58.7%,35.9%,35.1%,12.77,9.83,0.47,2.47,6.97,6.38,61.01,15.05,0.17,1.104,16,(12.5%),4,0,369,(81.6%),4,(25.0%),8,1,6,20,(90.0%),11,(72.7%),8,(50.0%),29,1,5,1,0,36,5,98,16.3%,42.4%
第23節,レノファ山口ＦＣ,ブラウブリッツ秋田,1,0,1,3,2021.7.17 19:00 Kick Off,曇,全面良芝,"2,848人",25.2℃,71.8%,74.8%,64.8%,68.8%,42.5%,53.8%,13.75,11.50,1.62,0.63,10.93,0.31,50.34,16.24,0.10,1.714,13,(7.7%),6,1,466,(77.7%),8,(37.5%),9,6,7,35,(80.0%),11,(27.3%),10,(40.0%),17,0,1,1,0,28,11,123,10.6%,62.8%
第24節,ファジアーノ岡山,レノファ山口ＦＣ,1,0,0,0,2021.8.9 19:00 Kick Off,晴,全面良芝,"4,038人",26.2℃,57.6%,58.4%,50.4%,48.4%,56.3%,54.9%,12.23,10.99,0.53,0.71,2.48,0.00,71.74,16.07,0.87,0.602,7,(0.0%),2,0,479,(79.3%),11,(9.1%),11,4,2,28,(85.7%),4,(75.0%),16,(75.0%),25,2,0,2,0,20,5,113,6.2%,54.1%
第26節,ザスパクサツ群馬,レノファ山口ＦＣ,3,0,0,0,2021.8.22 19:00 Kick Off,曇,全面良芝,"1,212人",28.5℃,44.0%,57.9%,42.0%,72.6%,61.2%,61.6%,14.85,11.82,1.57,1.46,2.64,0.00,51.87,10.48,0.14,1.023,9,(0.0%),0,0,485,(77.7%),25,(12.0%),9,3,4,27,(92.6%),8,(87.5%),16,(75.0%),18,0,0,1,0,47,13,111,8.1%,57.1%
第27節,レノファ山口ＦＣ,モンテディオ山形,2,1,1,3,2021.8.28 19:00 Kick Off,晴時々曇,全面良芝,"2,279人",26.3℃,32.5%,38.3%,47.9%,37.0%,46.1%,24.1%,9.78,8.18,1.09,0.52,7.37,6.09,81.78,21.49,0.86,0.741,11,(18.2%),6,0,307,(75.2%),11,(18.2%),8,4,3,11,(90.9%),6,(66.7%),19,(63.2%),33,0,2,0,0,25,9,115,9.6%,36.8%
第28節,栃木ＳＣ,レノファ山口ＦＣ,3,2,0,0,2021.9.5 18:00 Kick Off,曇,全面良芝,"1,821人",21.5℃,68.9%,64.4%,53.3%,61.8%,68.8%,63.5%,11.89,10.13,0.60,1.16,8.06,7.61,57.99,13.88,0.78,0.465,11,(18.2%),4,0,520,(78.1%),11,(9.1%),15,4,6,30,(96.7%),8,(75.0%),9,(77.8%),16,0,1,1,0,26,7,122,9.0%,62.9%
第29節,レノファ山口ＦＣ,ＦＣ町田ゼルビア,0,1,1,0,2021.9.11 19:00 Kick Off,曇,全面良芝,"2,369人",23.6℃,40.1%,34.0%,59.2%,62.7%,47.5%,61.1%,13.48,11.89,0.92,0.67,4.71,0.00,75.48,13.06,2.49,0.548,10,(0.0%),2,0,504,(79.2%),14,(14.3%),13,4,7,23,(91.3%),10,(50.0%),17,(64.7%),25,1,0,0,0,36,11,115,8.7%,52.3%
第25節,レノファ山口ＦＣ,ツエーゲン金沢,4,1,1,3,2021.9.14 19:00 Kick Off,雨,全面良芝,"1,293人",21.7℃,64.2%,60.7%,50.9%,47.3%,45.0%,48.1%,14.78,12.44,1.66,0.68,4.37,13.62,74.62,17.30,0.30,1.848,12,(33.3%),4,0,492,(76.2%),13,(23.1%),13,0,4,32,(90.6%),11,(27.3%),15,(73.3%),19,0,1,0,0,36,12,135,8.9%,53%
第30節,ＳＣ相模原,レノファ山口ＦＣ,2,0,0,0,2021.9.19 17:00 Kick Off,晴,全面良芝,"2,897人",24.3℃,42.7%,61.8%,66.0%,57.4%,69.3%,58.0%,18.21,15.27,2.21,0.74,8.52,0.00,78.05,8.98,0.00,0.856,15,(0.0%),4,0,658,(83.4%),18,(22.2%),11,5,2,30,(93.3%),9,(55.6%),18,(88.9%),9,0,0,0,0,49,10,119,12.6%,59.5%
第31節,レノファ山口ＦＣ,Ｖ・ファーレン長崎,1,3,1,0,2021.9.25 19:00 Kick Off,曇,良芝,"2,699人",23.5℃,46.6%,33.3%,47.3%,50.6%,52.6%,67.5%,13.41,12.70,0.00,0.71,2.50,3.47,70.69,15.85,0.26,0.426,4,(25.0%),1,0,549,(80.1%),9,(0.0%),9,1,4,28,(82.1%),8,(37.5%),16,(50.0%),27,4,0,3,0,32,4,120,3.3%,50.6%
第32節,レノファ山口ＦＣ,東京ヴェルディ,1,2,1,0,2021.10.3 14:00 Kick Off,晴,全面良芝,"2,998人",28℃,37.6%,55.4%,44.0%,45.2%,47.4%,54.5%,19.13,14.57,3.80,0.76,6.58,2.96,83.32,9.46,0.32,2.045,18,(5.6%),3,0,474,(78.3%),17,(41.2%),8,3,4,25,(100.0%),7,(57.1%),16,(56.3%),11,3,1,0,0,48,15,112,16.1%,47.9%
第33節,アルビレックス新潟,レノファ山口ＦＣ,1,0,0,0,2021.10.9 14:00 Kick Off,晴,全面良芝,"9,258人",24.1℃,58.3%,46.7%,43.7%,36.5%,62.0%,53.6%,11.64,10.93,0.00,0.72,3.03,0.00,73.43,11.29,0.35,0.719,11,(0.0%),2,0,427,(78.0%),15,(0.0%),12,3,6,24,(87.5%),9,(44.4%),13,(92.3%),23,2,1,2,0,37,9,115,9.6%,49.4%
第34節,レノファ山口ＦＣ,水戸ホーリーホック,2,2,1,1,2021.10.17 14:00 Kick Off,晴時々曇,全面良芝,"2,820人",22.8℃,54.1%,41.2%,51.6%,68.5%,45.9%,47.6%,8.31,7.68,0.00,0.63,2.60,7.97,83.60,13.44,0.23,0.275,5,(40.0%),2,0,378,(62.7%),14,(0.0%),18,1,1,18,(72.2%),7,(71.4%),25,(84.0%),25,0,5,2,0,20,4,134,3.7%,50.6%
第35節,京都サンガF.C.,レノファ山口ＦＣ,1,1,0,1,2021.10.24 14:00 Kick Off,曇,全面良芝,"6,432人",19.4℃,50.3%,51.5%,52.7%,46.7%,45.7%,44.9%,10.34,9.03,1.07,0.24,3.01,3.41,49.50,25.07,0.53,1.122,6,(16.7%),3,0,407,(73.0%),11,(18.2%),12,5,2,13,(76.9%),3,(66.7%),18,(55.6%),29,2,3,2,1,20,5,109,5.5%,48.5%
第36節,ジェフユナイテッド千葉,レノファ山口ＦＣ,0,0,0,1,2021.10.30 14:00 Kick Off,晴,全面良芝,"4,266人",19.3℃,36.2%,63.4%,52.7%,53.0%,59.9%,37.6%,11.28,10.17,1.03,0.08,1.09,0.00,56.98,13.88,0.52,0.689,8,(0.0%),1,0,403,(77.9%),11,(18.2%),6,4,4,28,(64.3%),6,(16.7%),17,(76.5%),29,2,0,1,0,34,6,107,7.5%,50.2%
第37節,レノファ山口ＦＣ,ＦＣ琉球,2,0,1,3,2021.11.3 14:00 Kick Off,晴時々曇,全面良芝,"3,512人",20.2℃,45.4%,50.8%,50.8%,41.3%,33.4%,44.4%,10.25,9.70,0.54,0.00,6.21,7.29,81.76,16.03,0.40,1.429,12,(16.7%),2,0,421,(76.7%),8,(12.5%),13,6,4,9,(88.9%),6,(0.0%),12,(58.3%),19,1,0,0,0,24,4,113,10.6%,45%
第38節,大宮アルディージャ,レノファ山口ＦＣ,1,2,0,3,2021.11.7 14:00 Kick Off,晴,全面良芝,"5,403人",19.3℃,52.0%,52.4%,36.7%,48.0%,48.3%,49.3%,11.42,10.88,0.54,0.00,6.96,7.44,65.79,19.27,1.27,0.634,7,(28.6%),4,0,451,(73.8%),9,(11.1%),10,0,0,24,(75.0%),3,(0.0%),14,(42.9%),41,1,1,3,0,38,6,107,6.5%,47.4%
第39節,レノファ山口ＦＣ,ギラヴァンツ北九州,0,1,1,0,2021.11.13 14:00 Kick Off,晴時々曇,全面良芝,"4,482人",16.6℃,37.8%,63.8%,45.7%,61.2%,66.7%,66.8%,19.36,17.47,0.94,0.95,8.44,0.00,101.54,7.04,0.14,1.721,19,(0.0%),6,0,568,(78.2%),23,(8.7%),9,4,8,23,(91.3%),12,(41.7%),25,(76.0%),11,1,2,3,0,62,20,116,16.4%,57.9%
第40節,松本山雅ＦＣ,レノファ山口ＦＣ,1,1,0,1,2021.11.21 14:00 Kick Off,晴のち曇,全面良芝,"7,811人",14.8℃,61.5%,59.7%,56.9%,53.6%,48.2%,59.5%,14.54,13.14,0.00,1.39,8.31,1.23,68.12,12.09,0.78,1.851,14,(7.1%),5,0,475,(76.0%),21,(0.0%),5,1,11,30,(83.3%),9,(77.8%),12,(100.0%),33,0,1,0,0,39,10,122,11.5%,57.2%
第41節,レノファ山口ＦＣ,ヴァンフォーレ甲府,0,1,1,0,2021.11.28 14:00 Kick Off,晴,全面良芝,"4,625人",16.2℃,59.7%,60.5%,72.3%,46.3%,61.8%,64.7%,16.88,15.46,1.41,0.00,4.38,0.00,58.78,15.07,0.40,1.418,12,(0.0%),2,0,687,(83.1%),14,(21.4%),16,6,6,24,(91.7%),5,(0.0%),10,(70.0%),26,2,2,1,0,41,8,125,9.6%,61%
第42節,愛媛ＦＣ,レノファ山口ＦＣ,1,1,0,1,2021.12.5 13:00 Kick Off,晴,全面良芝,"3,022人",16.1℃,63.4%,58.3%,60.5%,64.6%,51.0%,66.1%,19.44,16.54,2.34,0.56,5.86,3.93,110.39,14.73,0.72,0.954,12,(8.3%),3,0,643,(79.0%),19,(21.1%),11,3,4,25,(96.0%),5,(40.0%),17,(82.4%),26,2,2,0,0,53,11,137,8.8%,61.4%
