Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第27節,横浜ＦＣ,水戸ホーリーホック,0,0,0,1,2019.8.10 18:00 Kick Off,晴,全面良芝,"10,586人",28.7℃,34.1%,34.0%,43.3%,42.5%,54.8%,35.9%,10.65,9.08,0.52,1.04,8.96,0.00,78.77,18.37,0.19,0.372,11,(0.0%),5,0,353,(71.7%),11,(9.1%),9,3,5,19,(84.2%),10,(40.0%),14,(71.4%),35,0,2,1,0,31,8,110,10.0%,40.4%
第28節,水戸ホーリーホック,京都サンガF.C.,3,0,1,3,2019.8.17 18:00 Kick Off,曇,全面良芝,"4,810人",30.7℃,28.3%,36.6%,27.7%,28.6%,31.1%,38.1%,6.72,5.02,1.58,0.12,5.89,6.49,77.25,20.91,0.09,0.573,8,(25.0%),5,0,248,(64.9%),9,(33.3%),14,2,4,12,(100.0%),3,(33.3%),24,(58.3%),32,2,3,1,0,20,4,112,7.1%,31.6%
第29節,水戸ホーリーホック,東京ヴェルディ,1,2,1,0,2019.8.24 18:00 Kick Off,曇,全面良芝,"5,771人",26.6℃,37.3%,27.1%,52.4%,53.5%,39.4%,53.3%,22.32,17.02,4.11,1.19,17.47,1.23,103.11,8.47,0.40,2.401,21,(4.8%),9,0,496,(79.4%),29,(27.6%),2,0,10,24,(95.8%),10,(50.0%),24,(75.0%),12,4,3,2,0,57,20,117,17.9%,44.2%
第30節,栃木ＳＣ,水戸ホーリーホック,0,3,0,3,2019.9.1 18:00 Kick Off,晴時々曇,良芝,"5,341人",26.7℃,53.5%,52.4%,49.0%,53.4%,57.1%,52.9%,16.12,10.60,2.13,3.40,11.43,4.80,81.19,18.40,0.42,2.857,17,(17.6%),6,1,324,(56.2%),12,(33.3%),17,4,6,34,(73.5%),13,(53.8%),16,(68.8%),54,0,0,2,0,24,20,154,11.0%,52.9%
第31節,水戸ホーリーホック,ツエーゲン金沢,3,1,1,3,2019.9.8 18:00 Kick Off,晴,全面良芝,"5,377人",28.3℃,52.5%,50.6%,30.9%,49.3%,48.8%,42.3%,10.21,8.71,0.60,0.90,7.21,9.46,62.08,19.48,0.06,1.097,13,(23.1%),4,0,317,(67.8%),7,(14.3%),14,1,5,24,(95.8%),11,(36.4%),11,(72.7%),46,3,2,0,0,32,8,126,10.3%,45.5%
第32節,ジェフユナイテッド千葉,水戸ホーリーホック,2,1,0,0,2019.9.14 18:00 Kick Off,晴,全面良芝,"7,857人",24.8℃,53.7%,41.3%,48.7%,43.4%,50.8%,64.8%,16.12,13.95,0.94,1.22,5.75,3.18,87.30,10.52,0.51,0.973,11,(9.1%),4,0,459,(69.1%),24,(8.3%),13,3,3,27,(92.6%),12,(41.7%),13,(53.8%),9,6,2,2,0,41,13,131,8.4%,51.2%
第33節,水戸ホーリーホック,ＦＣ岐阜,1,0,1,3,2019.9.22 14:00 Kick Off,曇,全面良芝,"6,020人",25℃,54.3%,51.5%,73.8%,51.4%,67.3%,52.4%,19.03,15.50,2.91,0.62,10.36,1.30,96.35,15.28,0.00,2.212,17,(5.9%),3,0,531,(76.8%),18,(27.8%),15,2,6,33,(87.9%),12,(16.7%),16,(81.3%),22,1,3,0,0,48,14,146,11.6%,58.5%
第34節,アルビレックス新潟,水戸ホーリーホック,3,0,0,0,2019.9.28 14:00 Kick Off,曇時々雨,全面良芝,"13,089人",24.2℃,43.1%,42.6%,62.8%,70.5%,70.0%,53.3%,23.77,19.95,2.68,1.14,17.02,0.00,72.32,13.59,0.42,1.79,19,(0.0%),7,0,515,(81.9%),26,(19.2%),20,1,9,19,(94.7%),11,(45.5%),10,(80.0%),17,1,0,1,0,63,15,113,16.8%,55.9%
第35節,水戸ホーリーホック,大宮アルディージャ,2,3,1,0,2019.10.6 14:00 Kick Off,曇のち晴,全面良芝,"7,797人",22.7℃,52.7%,52.0%,56.2%,43.5%,54.5%,61.2%,17.00,13.50,2.07,1.43,10.33,6.75,113.26,13.54,0.00,1.733,21,(9.5%),6,0,428,(65.7%),13,(30.8%),18,1,5,38,(86.8%),9,(66.7%),18,(83.3%),15,2,1,1,0,39,18,154,13.6%,53.9%
第36節,柏レイソル,水戸ホーリーホック,2,3,0,3,2019.10.14 14:00 Kick Off,雨,全面良芝,"9,260人",17.7℃,41.3%,45.3%,42.7%,33.9%,32.4%,31.6%,12.34,10.24,1.14,0.96,8.83,11.28,66.41,25.80,0.55,1.487,14,(21.4%),5,0,279,(65.9%),11,(18.2%),7,1,4,11,(100.0%),9,(44.4%),30,(56.7%),37,5,0,1,0,23,11,107,13.1%,37.5%
第37節,水戸ホーリーホック,ＦＣ町田ゼルビア,1,1,1,1,2019.10.20 14:00 Kick Off,曇,全面良芝,"5,619人",21℃,40.6%,43.6%,34.9%,49.4%,41.0%,50.0%,13.06,9.89,1.46,1.71,12.70,1.23,68.81,16.83,3.26,1.423,14,(7.1%),8,0,319,(57.1%),24,(12.5%),10,4,9,32,(87.5%),18,(55.6%),20,(50.0%),21,0,0,0,0,23,9,131,10.7%,43%
第38節,徳島ヴォルティス,水戸ホーリーホック,2,1,0,0,2019.10.27 14:00 Kick Off,晴,全面良芝,"6,029人",22.4℃,34.7%,22.0%,31.8%,22.5%,31.5%,48.2%,6.78,6.41,0.00,0.38,3.56,4.21,64.73,14.88,1.05,1.16,9,(11.1%),3,0,216,(62.5%),4,(0.0%),7,0,3,16,(87.5%),5,(40.0%),17,(52.9%),21,3,2,1,0,17,3,98,9.2%,31.2%
第39節,水戸ホーリーホック,モンテディオ山形,3,1,1,3,2019.11.2 15:00 Kick Off,晴,全面良芝,"6,874人",16.7℃,50.1%,46.0%,53.1%,46.8%,48.1%,38.1%,10.84,6.12,3.44,1.27,4.59,7.18,83.98,19.71,0.12,1.331,9,(33.3%),4,0,298,(67.8%),12,(50.0%),8,1,3,29,(79.3%),11,(63.6%),26,(73.1%),42,2,1,1,0,21,6,119,7.6%,46.4%
第40節,水戸ホーリーホック,愛媛ＦＣ,2,0,1,3,2019.11.10 14:00 Kick Off,晴,全面良芝,"9,874人",18.9℃,34.5%,29.3%,36.6%,34.2%,27.7%,46.4%,8.86,6.47,1.63,0.77,7.54,4.43,82.03,14.24,0.51,1.551,9,(22.2%),4,1,299,(67.9%),8,(37.5%),9,1,0,18,(77.8%),5,(60.0%),17,(41.2%),16,1,1,1,0,21,6,98,9.2%,35.2%
第41節,鹿児島ユナイテッドＦＣ,水戸ホーリーホック,1,0,0,0,2019.11.16 15:00 Kick Off,晴,良芝,"7,691人",21.5℃,51.8%,30.6%,47.5%,60.2%,54.7%,59.4%,19.99,15.56,2.07,2.37,11.19,0.00,80.87,16.94,0.00,1.409,15,(0.0%),6,0,481,(72.8%),26,(15.4%),13,0,1,31,(100.0%),16,(62.5%),20,(60.0%),25,0,2,0,0,48,17,126,11.9%,51%
第42節,水戸ホーリーホック,ファジアーノ岡山,1,0,1,3,2019.11.24 14:00 Kick Off,曇時々雨,全面良芝,"8,575人",20.8℃,41.0%,49.5%,54.9%,52.8%,39.9%,34.6%,15.83,11.86,2.15,1.82,13.75,2.90,94.25,21.09,0.05,0.944,13,(7.7%),7,0,398,(69.6%),17,(23.5%),11,2,2,22,(77.3%),10,(60.0%),21,(66.7%),26,5,0,1,0,34,7,130,10.0%,45%
第1節,水戸ホーリーホック,大宮アルディージャ,1,2,1,0,2020.2.23 14:00 Kick Off,晴,全面良芝,"7,029人",15.5℃,43.9%,43.6%,58.4%,59.3%,55.6%,50.1%,18.65,13.07,3.16,2.42,7.55,2.96,97.60,11.87,0.26,1.745,17,(5.9%),4,0,528,(78.8%),24,(25.0%),8,2,2,32,(84.4%),19,(52.6%),25,(68.0%),19,3,0,1,0,46,16,130,13.1%,52.3%
第2節,ザスパクサツ群馬,水戸ホーリーホック,1,3,0,3,2020.6.27 19:00 Kick Off,曇,全面良芝,0人,27.5℃,54.9%,61.8%,62.7%,54.0%,60.0%,47.2%,17.53,13.30,2.62,1.61,13.22,5.91,71.12,12.33,0.03,2.234,18,(16.7%),9,0,522,(82.4%),15,(33.3%),8,1,11,26,(69.2%),12,(50.0%),15,(66.7%),16,1,1,0,0,39,9,114,15.8%,56.3%
第3節,水戸ホーリーホック,ジェフユナイテッド千葉,0,3,1,0,2020.7.4 19:00 Kick Off,曇一時雨,全面良芝,0人,21.3℃,67.3%,68.0%,66.7%,58.8%,58.0%,59.2%,19.94,16.26,2.03,1.64,9.59,0.00,81.83,9.07,0.34,1.12,15,(0.0%),6,0,581,(82.1%),23,(17.4%),5,0,12,28,(78.6%),18,(44.4%),15,(66.7%),10,1,1,1,0,60,14,121,12.4%,63.3%
第4節,モンテディオ山形,水戸ホーリーホック,1,1,0,1,2020.7.11 19:00 Kick Off,曇,全面良芝,"2,304人",25℃,40.4%,56.5%,51.3%,37.6%,61.2%,54.9%,16.00,12.38,1.57,2.05,7.12,6.22,72.18,20.23,0.04,1.133,16,(6.3%),4,0,484,(79.5%),23,(13.0%),5,1,10,18,(88.9%),16,(62.5%),13,(69.2%),26,2,0,0,0,43,13,104,15.4%,50.6%
第5節,水戸ホーリーホック,松本山雅ＦＣ,2,2,1,1,2020.7.15 19:00 Kick Off,曇時々雨,全面良芝,948人,18.6℃,55.0%,52.5%,56.4%,31.2%,36.3%,41.0%,16.52,12.77,2.24,1.52,13.32,5.26,94.25,15.28,0.99,1.726,18,(11.1%),5,0,450,(81.3%),7,(57.1%),11,3,4,19,(73.7%),9,(44.4%),26,(53.8%),31,2,0,1,0,28,12,127,14.2%,46.4%
第6節,水戸ホーリーホック,ＦＣ町田ゼルビア,4,0,1,3,2020.7.19 19:00 Kick Off,晴,全面良芝,"1,268人",25.4℃,56.5%,50.2%,41.3%,33.6%,41.5%,44.9%,12.48,8.89,1.56,2.03,10.94,15.08,84.31,11.60,0.06,1.385,19,(21.1%),6,0,352,(69.0%),12,(25.0%),14,4,4,14,(71.4%),10,(70.0%),20,(80.0%),25,4,1,1,0,31,10,114,16.7%,44.1%
第7節,アルビレックス新潟,水戸ホーリーホック,1,0,0,0,2020.7.25 18:00 Kick Off,曇時々雨,全面良芝,"3,861人",26.4℃,43.2%,49.5%,47.2%,40.4%,47.3%,65.8%,15.14,11.61,1.60,1.93,2.42,0.00,78.30,12.44,0.24,0.799,9,(0.0%),1,0,428,(72.7%),18,(16.7%),10,2,6,21,(81.0%),16,(56.3%),14,(92.9%),15,2,2,0,0,33,12,116,7.8%,49.4%
第8節,水戸ホーリーホック,ヴァンフォーレ甲府,2,2,1,1,2020.7.29 19:00 Kick Off,曇,全面良芝,978人,21.9℃,46.8%,44.4%,58.2%,50.6%,63.1%,54.2%,20.96,15.83,3.23,1.90,9.66,3.96,90.69,8.75,0.21,1.77,16,(12.5%),4,0,531,(77.0%),25,(24.0%),6,0,4,31,(83.9%),19,(63.2%),21,(52.4%),15,3,1,2,0,41,14,135,11.9%,53%
第9節,水戸ホーリーホック,ツエーゲン金沢,3,2,1,3,2020.8.2 19:00 Kick Off,晴,全面良芝,"1,660人",24℃,58.5%,50.2%,42.9%,53.7%,67.8%,61.9%,21.23,17.67,2.27,1.29,9.40,9.95,69.93,17.47,0.07,1.805,16,(18.8%),6,0,536,(74.4%),16,(25.0%),9,2,5,26,(92.3%),13,(38.5%),16,(62.5%),29,0,2,1,0,42,19,132,12.1%,55.3%
第10節,ファジアーノ岡山,水戸ホーリーホック,3,1,0,0,2020.8.8 19:00 Kick Off,曇,全面良芝,"1,869人",27.8℃,39.3%,50.5%,50.3%,36.7%,46.0%,63.9%,15.24,14.13,0.56,0.55,13.44,3.30,67.33,15.26,0.05,0.866,16,(6.3%),7,0,477,(80.1%),7,(14.3%),10,1,9,21,(81.0%),7,(14.3%),17,(58.8%),30,0,1,1,0,31,8,117,13.7%,48%
第11節,京都サンガF.C.,水戸ホーリーホック,2,2,0,1,2020.8.12 19:03 Kick Off,雨のち曇,全面良芝,"3,749人",26℃,61.3%,35.6%,45.4%,50.9%,56.0%,54.4%,18.27,13.26,1.06,3.95,11.03,5.23,68.34,16.72,0.51,2.054,23,(8.7%),8,0,422,(78.0%),14,(21.4%),12,1,7,17,(100.0%),22,(54.5%),24,(75.0%),25,1,2,1,0,39,22,117,19.7%,50.4%
第12節,水戸ホーリーホック,東京ヴェルディ,0,2,1,0,2020.8.16 19:00 Kick Off,晴,全面良芝,"1,731人",27.5℃,43.0%,44.3%,43.0%,42.1%,48.0%,54.5%,14.15,10.88,0.96,2.31,14.15,0.00,101.01,11.17,0.40,2.167,21,(0.0%),5,0,407,(74.4%),14,(14.3%),9,0,5,33,(93.9%),17,(47.1%),28,(67.9%),23,1,3,1,0,39,9,126,16.7%,46.2%
第13節,アビスパ福岡,水戸ホーリーホック,0,1,0,3,2020.8.19 19:00 Kick Off,晴,良芝,"1,595人",30.5℃,49.0%,62.6%,57.4%,51.9%,63.5%,53.9%,16.10,12.95,2.14,1.01,8.37,2.61,72.20,14.64,0.31,1.482,14,(7.1%),6,0,436,(77.8%),10,(40.0%),15,1,5,21,(90.5%),10,(50.0%),24,(70.8%),20,2,5,0,0,49,12,118,11.9%,55.9%
第14節,水戸ホーリーホック,Ｖ・ファーレン長崎,2,3,1,0,2020.8.23 19:00 Kick Off,曇,全面良芝,"1,770人",25.7℃,32.9%,44.7%,39.4%,41.7%,37.4%,51.6%,14.57,11.36,1.72,1.49,12.65,5.23,89.14,12.85,0.85,1.439,15,(13.3%),6,0,425,(78.8%),8,(37.5%),8,4,3,18,(77.8%),9,(55.6%),29,(69.0%),27,1,1,0,0,36,8,114,13.2%,41.2%
第15節,水戸ホーリーホック,愛媛ＦＣ,0,0,1,1,2020.8.29 19:00 Kick Off,晴,全面良芝,"2,064人",29.4℃,57.0%,49.3%,31.4%,40.5%,52.2%,45.3%,13.92,9.65,2.13,2.14,6.50,0.00,86.21,11.91,0.19,1.194,12,(0.0%),5,0,485,(78.8%),17,(23.5%),12,5,3,28,(75.0%),13,(76.9%),21,(71.4%),12,0,2,1,0,34,8,121,9.9%,45.2%
第16節,徳島ヴォルティス,水戸ホーリーホック,1,2,0,3,2020.9.2 19:00 Kick Off,雨,全面良芝,"1,262人",27.9℃,36.6%,34.8%,23.0%,50.8%,37.1%,29.5%,12.15,9.83,0.59,1.73,4.98,5.26,89.95,19.73,0.25,0.877,8,(25.0%),4,0,338,(72.8%),13,(7.7%),6,0,2,14,(78.6%),8,(62.5%),25,(56.0%),32,0,0,0,0,25,11,104,7.7%,34.5%
第17節,水戸ホーリーホック,栃木ＳＣ,1,2,1,0,2020.9.6 19:00 Kick Off,晴,全面良芝,"2,001人",25.9℃,67.5%,68.3%,49.9%,56.3%,54.9%,61.8%,12.37,10.04,1.13,1.21,4.81,3.22,79.61,22.44,0.76,0.55,10,(10.0%),4,0,501,(70.1%),12,(16.7%),18,0,1,26,(65.4%),15,(40.0%),14,(78.6%),38,2,4,1,0,36,9,147,6.8%,60%
第18節,ジュビロ磐田,水戸ホーリーホック,0,0,0,1,2020.9.9 19:30 Kick Off,曇のち雨,全面良芝,"1,558人",27.2℃,29.5%,45.0%,49.5%,41.2%,32.7%,43.6%,15.11,10.92,2.42,1.77,7.32,0.00,59.58,20.28,0.59,0.801,11,(0.0%),4,0,417,(79.9%),11,(36.4%),11,3,4,18,(88.9%),16,(43.8%),17,(64.7%),29,0,1,3,0,27,12,107,10.3%,41.7%
第19節,水戸ホーリーホック,レノファ山口ＦＣ,4,2,1,3,2020.9.13 19:00 Kick Off,雨時々曇,全面良芝,"1,353人",21.6℃,56.4%,53.2%,50.6%,55.6%,36.4%,43.2%,22.06,18.23,1.04,2.79,21.67,9.40,73.40,18.45,0.02,3.773,29,(13.8%),11,1,517,(82.8%),9,(22.2%),6,2,8,21,(85.7%),15,(60.0%),19,(63.2%),25,1,2,2,0,51,20,111,26.1%,50.2%
第20節,ＦＣ琉球,水戸ホーリーホック,3,2,0,0,2020.9.19 19:00 Kick Off,晴,全面良芝,"1,267人",28.4℃,42.0%,45.2%,58.0%,57.2%,71.2%,42.5%,22.87,19.49,0.59,2.79,7.76,5.97,83.75,14.89,0.02,1.288,14,(14.3%),4,0,607,(85.5%),10,(10.0%),5,1,6,18,(88.9%),9,(88.9%),18,(61.1%),21,1,1,1,0,49,10,107,13.1%,52.2%
第21節,ギラヴァンツ北九州,水戸ホーリーホック,0,3,0,3,2020.9.23 19:00 Kick Off,曇,全面良芝,"2,436人",25℃,48.7%,47.4%,25.6%,40.0%,40.8%,49.1%,16.02,12.73,2.67,0.62,10.70,7.14,74.64,14.04,0.22,1.871,17,(17.6%),7,0,395,(74.7%),9,(55.6%),2,1,6,23,(78.3%),9,(22.2%),20,(60.0%),23,1,2,1,0,43,9,116,14.7%,42.3%
第22節,水戸ホーリーホック,ザスパクサツ群馬,3,1,1,3,2020.9.27 16:00 Kick Off,晴のち曇,全面良芝,"2,483人",21.3℃,44.3%,67.9%,67.8%,51.5%,44.6%,59.1%,14.86,11.91,2.22,0.72,7.30,11.70,47.34,14.73,0.35,0.783,10,(30.0%),4,0,492,(81.5%),11,(36.4%),13,0,1,29,(82.8%),8,(50.0%),9,(55.6%),26,0,2,1,0,30,10,112,8.9%,57.2%
第23節,大宮アルディージャ,水戸ホーリーホック,2,1,0,0,2020.9.30 19:00 Kick Off,曇,全面良芝,"1,917人",20.1℃,38.2%,49.3%,39.7%,38.0%,35.9%,38.9%,10.70,10.14,0.57,0.00,4.24,1.31,69.07,19.15,0.55,0.731,7,(14.3%),4,0,393,(73.5%),5,(20.0%),10,3,4,26,(73.1%),6,(0.0%),14,(85.7%),29,1,0,0,0,23,7,120,5.8%,39.5%
第24節,水戸ホーリーホック,ファジアーノ岡山,0,0,1,1,2020.10.4 14:00 Kick Off,曇,全面良芝,"2,385人",24.9℃,53.4%,40.3%,58.7%,48.7%,39.8%,46.2%,17.11,13.20,3.14,0.77,5.89,0.00,78.24,15.23,0.00,1.284,14,(0.0%),4,0,454,(78.9%),13,(46.2%),6,1,4,25,(88.0%),9,(33.3%),23,(65.2%),20,3,3,2,0,32,14,122,11.5%,48.9%
第25節,ジェフユナイテッド千葉,水戸ホーリーホック,1,5,0,3,2020.10.10 15:00 Kick Off,雨,全面良芝,"1,617人",19.2℃,60.0%,45.2%,46.7%,50.9%,51.8%,51.2%,17.46,13.37,2.62,1.47,16.37,14.79,85.98,19.49,0.61,2.085,17,(29.4%),11,1,494,(79.1%),19,(26.3%),12,1,11,21,(90.5%),9,(66.7%),21,(61.9%),26,4,2,1,0,43,14,136,12.5%,51%
第26節,松本山雅ＦＣ,水戸ホーリーホック,2,2,0,1,2020.10.14 19:00 Kick Off,晴,全面良芝,"3,695人",16.1℃,53.0%,43.5%,54.2%,43.7%,58.6%,60.6%,13.14,11.71,1.12,0.31,7.07,3.87,87.82,10.13,0.43,1.649,11,(18.2%),4,0,557,(80.8%),9,(22.2%),2,1,5,25,(84.0%),4,(50.0%),21,(57.1%),16,0,2,2,0,29,10,113,9.7%,52.7%
第27節,水戸ホーリーホック,アルビレックス新潟,1,3,1,0,2020.10.18 14:00 Kick Off,曇,全面良芝,"3,166人",19.7℃,38.5%,42.2%,42.7%,46.5%,64.3%,49.2%,17.32,14.16,2.22,0.94,0.78,1.31,103.82,12.09,0.61,1.704,8,(12.5%),1,0,496,(78.2%),13,(30.8%),7,2,4,26,(84.6%),11,(45.5%),25,(76.0%),14,2,1,2,0,38,11,125,6.4%,47.1%
第28節,水戸ホーリーホック,モンテディオ山形,1,1,1,1,2020.10.21 19:00 Kick Off,晴,全面良芝,"1,281人",15.9℃,47.0%,55.2%,42.3%,64.3%,58.2%,53.2%,12.23,10.31,1.13,0.79,6.39,2.61,94.27,16.82,0.60,1.124,8,(12.5%),4,0,472,(76.5%),13,(15.4%),8,5,6,30,(76.7%),8,(37.5%),18,(77.8%),23,2,2,1,0,32,9,139,5.8%,53.3%
第29節,レノファ山口ＦＣ,水戸ホーリーホック,1,4,0,3,2020.10.25 15:00 Kick Off,晴,全面良芝,"2,584人",20.5℃,57.5%,62.2%,74.2%,61.8%,61.3%,58.8%,21.63,17.02,2.19,2.41,15.41,10.74,87.67,10.27,0.00,1.992,20,(20.0%),7,0,638,(85.7%),18,(22.2%),16,2,4,16,(87.5%),10,(90.0%),13,(84.6%),20,1,5,0,0,46,16,106,18.9%,63.1%
第30節,Ｖ・ファーレン長崎,水戸ホーリーホック,4,1,0,0,2020.11.1 14:00 Kick Off,曇のち晴,全面良芝,"5,394人",25.3℃,58.5%,41.2%,53.2%,48.6%,38.1%,42.7%,16.85,12.16,2.31,2.38,7.62,2.71,54.85,13.97,0.51,1.137,13,(7.7%),5,0,499,(85.4%),13,(30.8%),4,0,6,22,(100.0%),16,(50.0%),16,(62.5%),15,1,1,2,0,31,8,101,12.9%,47.6%
第31節,水戸ホーリーホック,アビスパ福岡,0,1,1,0,2020.11.4 19:00 Kick Off,晴,全面良芝,"1,737人",9.5℃,52.9%,58.0%,70.6%,53.1%,65.2%,67.2%,17.98,13.82,1.57,2.60,3.52,0.00,84.24,13.10,0.39,0.94,12,(0.0%),2,0,582,(78.2%),19,(15.8%),16,2,2,26,(92.3%),13,(61.5%),16,(68.8%),16,0,3,1,0,43,11,128,9.4%,60.8%
第32節,ツエーゲン金沢,水戸ホーリーホック,2,4,0,3,2020.11.8 14:00 Kick Off,曇時々晴一時雨,全面良芝,"1,551人",18.8℃,54.8%,53.9%,54.8%,65.7%,57.3%,49.8%,17.67,13.00,2.83,1.84,14.59,15.17,96.92,21.02,0.64,2.384,23,(17.4%),11,0,495,(78.4%),11,(45.5%),14,4,1,20,(90.0%),20,(30.0%),22,(63.6%),41,2,0,0,0,36,15,135,17.0%,56%
第33節,ヴァンフォーレ甲府,水戸ホーリーホック,2,0,0,0,2020.11.11 19:00 Kick Off,晴,全面良芝,"2,443人",11.6℃,51.3%,61.6%,47.3%,58.5%,55.1%,58.6%,23.61,20.99,1.15,1.46,7.57,0.00,70.40,11.56,1.13,0.597,12,(0.0%),2,0,690,(82.3%),24,(8.3%),13,0,5,18,(100.0%),13,(53.8%),9,(77.8%),10,0,4,1,0,55,20,114,10.5%,55.4%
第34節,水戸ホーリーホック,京都サンガF.C.,2,1,1,3,2020.11.15 14:00 Kick Off,晴,全面良芝,"2,678人",17.7℃,51.7%,53.0%,69.3%,65.7%,34.5%,33.2%,17.89,15.13,2.20,0.55,7.99,3.90,107.54,15.82,0.00,1.698,12,(16.7%),5,0,517,(80.5%),14,(28.6%),12,1,6,23,(87.0%),11,(36.4%),32,(84.4%),20,3,0,1,0,48,8,133,9.0%,51.5%
第35節,栃木ＳＣ,水戸ホーリーホック,1,3,0,3,2020.11.21 18:00 Kick Off,晴,全面良芝,"2,861人",11℃,65.7%,55.1%,62.1%,64.5%,54.4%,58.7%,18.07,15.91,0.51,1.65,9.65,8.82,86.51,20.09,0.33,1.51,14,(21.4%),8,0,494,(67.0%),15,(6.7%),10,2,5,30,(80.0%),11,(72.7%),16,(68.8%),20,1,1,2,0,39,13,145,9.7%,60.3%
第36節,水戸ホーリーホック,ギラヴァンツ北九州,2,2,1,1,2020.11.25 19:00 Kick Off,曇一時雨,全面良芝,"1,098人",11.1℃,47.3%,36.3%,28.7%,30.6%,38.3%,43.0%,11.84,8.12,2.07,1.65,3.39,7.15,90.39,20.32,0.85,0.937,7,(28.6%),3,0,344,(68.6%),13,(38.5%),5,0,2,18,(61.1%),10,(60.0%),17,(70.6%),33,0,2,0,0,25,13,122,5.7%,36.9%
第37節,愛媛ＦＣ,水戸ホーリーホック,2,1,0,0,2020.11.29 14:00 Kick Off,晴,全面良芝,"1,611人",17.4℃,44.9%,49.7%,36.3%,46.9%,17.5%,34.9%,11.12,8.79,1.18,1.15,2.47,3.90,98.24,13.81,0.35,0.444,6,(16.7%),2,0,374,(70.6%),9,(22.2%),7,1,1,23,(87.0%),14,(42.9%),25,(64.0%),20,1,2,2,1,23,5,118,5.1%,36.7%
第38節,水戸ホーリーホック,ジュビロ磐田,2,1,1,3,2020.12.2 19:00 Kick Off,雨,全面良芝,"1,559人",7.7℃,45.2%,42.0%,46.4%,51.4%,30.1%,27.4%,12.58,10.60,0.61,1.38,7.16,4.10,110.33,18.52,1.06,1.445,10,(20.0%),6,1,437,(77.3%),6,(16.7%),8,1,3,18,(77.8%),9,(66.7%),20,(60.0%),23,5,3,0,0,26,8,117,8.5%,39.9%
第39節,水戸ホーリーホック,徳島ヴォルティス,1,0,1,3,2020.12.6 14:00 Kick Off,晴時々曇,全面良芝,"3,325人",14.4℃,34.8%,64.0%,50.1%,44.1%,33.3%,30.7%,13.21,10.58,2.18,0.45,4.79,4.41,81.69,17.20,2.46,1.095,13,(7.7%),1,0,355,(74.9%),11,(36.4%),12,1,7,17,(94.1%),9,(44.4%),28,(78.6%),26,1,1,1,0,25,14,114,11.4%,42.4%
第40節,ＦＣ町田ゼルビア,水戸ホーリーホック,1,0,0,0,2020.12.13 14:00 Kick Off,晴,全面良芝,"2,038人",14.6℃,45.3%,46.9%,58.9%,62.0%,72.4%,63.8%,21.62,18.63,1.15,1.84,6.13,0.00,73.03,12.81,0.00,0.781,8,(0.0%),1,0,653,(81.3%),13,(15.4%),12,3,3,30,(93.3%),10,(80.0%),18,(72.2%),9,1,1,1,0,48,10,128,6.3%,58.3%
第41節,水戸ホーリーホック,ＦＣ琉球,0,2,1,0,2020.12.16 19:00 Kick Off,晴,全面良芝,"1,878人",-3.1℃,61.8%,35.2%,53.9%,41.7%,56.4%,65.2%,22.43,18.59,1.66,2.18,6.92,0.00,89.66,12.93,0.35,0.766,14,(0.0%),2,0,598,(79.1%),17,(17.6%),6,0,5,29,(100.0%),15,(46.7%),15,(93.3%),27,0,3,0,0,58,18,123,11.4%,52.9%
第42節,東京ヴェルディ,水戸ホーリーホック,0,1,0,3,2020.12.20 14:00 Kick Off,晴,全面良芝,"4,466人",7.9℃,39.9%,27.6%,56.1%,47.8%,52.8%,34.9%,19.65,13.75,3.34,2.56,10.66,1.23,119.52,13.01,0.16,2.736,23,(4.3%),8,0,477,(79.9%),18,(33.3%),7,2,5,13,(92.3%),15,(60.0%),18,(72.2%),15,1,1,2,0,39,18,111,20.7%,43.8%
第1節,水戸ホーリーホック,大宮アルディージャ,1,2,1,0,2021.2.28 14:00 Kick Off,晴,全面良芝,"3,312人",13.6℃,56.3%,54.0%,43.0%,42.2%,34.1%,53.5%,15.29,12.58,1.88,0.83,3.80,3.28,102.63,14.64,0.28,0.776,8,(12.5%),1,0,429,(69.2%),17,(23.5%),9,4,4,35,(80.0%),13,(38.5%),27,(70.4%),25,1,1,1,0,40,10,140,5.7%,48.2%
第2節,ギラヴァンツ北九州,水戸ホーリーホック,1,2,0,3,2021.3.6 14:00 Kick Off,曇,全面良芝,"2,504人",12.9℃,49.8%,45.0%,42.0%,45.6%,39.9%,40.7%,14.64,10.71,1.67,2.26,4.75,2.62,109.79,18.22,0.22,1.019,12,(8.3%),2,0,359,(65.5%),17,(17.6%),7,2,3,25,(96.0%),15,(60.0%),22,(68.2%),29,3,2,1,0,35,13,139,8.6%,43.9%
