Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第13節,水戸ホーリーホック,ヴァンフォーレ甲府,2,1,0,0,2022.4.30 16:00 Kick Off,晴,全面良芝,"3,634人",13.3℃,66.9%,65.1%,61.9%,62.7%,63.1%,66.3%,24.22,21.39,1.43,1.40,5.68,2.95,98.86,9.05,0.38,1.378,17,(5.9%),4,0,730,(83.3%),23,(13.0%),8,0,7,37,(86.5%),15,(53.3%),19,(57.9%),9,2,1,0,0,67,22,135,12.6%,64.3%
第14節,ヴァンフォーレ甲府,ザスパクサツ群馬,1,0,1,3,2022.5.4 14:00 Kick Off,晴,全面良芝,"7,503人",25.7℃,54.3%,50.4%,54.3%,60.0%,49.7%,52.0%,19.60,16.44,2.45,0.71,7.22,2.66,69.35,14.45,0.17,1.114,15,(6.7%),5,0,544,(83.1%),18,(27.8%),7,2,8,25,(92.0%),10,(40.0%),18,(61.1%),24,1,3,0,0,46,17,119,12.6%,53.8%
第15節,栃木ＳＣ,ヴァンフォーレ甲府,0,0,0,1,2022.5.8 16:00 Kick Off,曇時々晴,全面良芝,"7,304人",20.3℃,42.7%,63.7%,68.3%,62.1%,57.9%,50.9%,16.29,15.18,0.00,1.11,6.07,0.00,85.77,14.54,0.06,0.339,8,(0.0%),4,0,677,(82.9%),6,(0.0%),3,0,5,25,(84.0%),10,(50.0%),27,(40.7%),13,2,2,0,0,43,10,119,6.7%,58.3%
第16節,ヴァンフォーレ甲府,レノファ山口ＦＣ,1,1,1,1,2022.5.14 14:00 Kick Off,曇のち晴,全面良芝,"4,563人",27.2℃,30.0%,48.5%,61.5%,37.7%,33.3%,49.3%,14.59,9.51,3.75,1.33,5.33,2.66,64.98,14.13,0.70,1.493,10,(10.0%),4,0,438,(83.8%),15,(46.7%),9,2,4,23,(82.6%),11,(45.5%),11,(54.5%),20,0,3,1,1,26,13,102,9.8%,43.2%
第17節,ＦＣ琉球,ヴァンフォーレ甲府,1,1,0,1,2022.5.21 19:00 Kick Off,晴,全面良芝,"1,963人",24.5℃,33.6%,43.8%,61.4%,50.5%,59.5%,57.7%,17.75,14.44,2.20,1.12,8.27,2.66,94.60,10.33,0.00,1.479,14,(7.1%),3,0,528,(78.0%),16,(25.0%),16,1,2,26,(73.1%),7,(42.9%),22,(54.5%),13,3,2,2,0,52,11,133,10.5%,51%
第18節,ヴァンフォーレ甲府,徳島ヴォルティス,1,1,1,1,2022.5.25 19:30 Kick Off,晴,全面良芝,"3,709人",23.2℃,47.2%,41.9%,48.3%,57.1%,56.5%,35.1%,12.50,10.71,1.55,0.25,3.43,0.31,75.32,15.76,0.00,1.918,9,(11.1%),2,1,456,(79.4%),11,(27.3%),11,3,1,21,(90.5%),9,(22.2%),19,(73.7%),26,0,1,3,1,35,11,111,8.1%,46.7%
第19節,ロアッソ熊本,ヴァンフォーレ甲府,1,1,0,1,2022.5.28 13:00 Kick Off,晴,全面良芝,"2,190人",28.9℃,39.1%,49.1%,36.9%,36.6%,47.3%,56.1%,12.15,10.34,0.58,1.24,8.30,1.31,75.63,17.49,0.85,1.184,12,(8.3%),6,0,420,(77.4%),7,(14.3%),11,3,6,22,(77.3%),6,(66.7%),14,(57.1%),24,0,2,0,0,22,8,117,10.3%,45%
第20節,いわてグルージャ盛岡,ヴァンフォーレ甲府,1,0,0,0,2022.6.5 18:00 Kick Off,晴,全面良芝,"1,551人",15.9℃,57.7%,83.3%,72.2%,66.5%,65.6%,53.5%,20.72,16.70,3.05,0.97,8.26,0.00,86.43,10.13,0.67,1.319,15,(0.0%),6,0,684,(80.3%),19,(31.6%),22,2,12,32,(84.4%),11,(45.5%),15,(73.3%),8,1,1,0,0,43,12,140,10.7%,65.9%
第21節,ヴァンフォーレ甲府,ジェフユナイテッド千葉,1,1,1,1,2022.6.11 18:00 Kick Off,雨,全面良芝,"4,205人",21.7℃,51.0%,47.1%,53.9%,54.4%,71.5%,52.1%,14.84,12.42,1.56,0.86,5.57,1.31,76.24,12.00,0.82,1.55,14,(7.1%),3,0,499,(79.2%),12,(25.0%),11,3,3,20,(90.0%),12,(50.0%),11,(36.4%),21,0,2,1,0,43,9,110,12.7%,54.5%
第22節,モンテディオ山形,ヴァンフォーレ甲府,0,1,0,3,2022.6.18 19:00 Kick Off,曇,全面良芝,"5,934人",25.1℃,46.3%,35.1%,47.5%,53.4%,63.0%,48.6%,14.56,12.99,1.57,0.00,5.96,3.15,79.67,12.81,0.15,0.89,10,(10.0%),5,0,519,(80.5%),14,(21.4%),9,3,7,21,(81.0%),2,(0.0%),9,(77.8%),14,1,3,0,0,39,11,116,8.6%,49.1%
