Round,Hteam,Ateam,Hscore,Ascore,WorL,Preview,Review,H_comment,A_comment
明治安田生命Ｊ２リーグ　第1節,山口,柏,1,2,0,"明治安田Ｊ２がいよいよ開幕。霜田 正浩体制２年目の山口はホームで、Ｊ２降格組の柏を迎え撃つ。

今季の山口は、主将の三幸 秀稔を筆頭に戦術を熟知する主力の大半が残り、そこにＪリーグで戦ってきた実力派やルーキーなど多彩な11人が加わった。プレシーズンはタイで２週間キャンプを張り、２月はホームでＪ１チームと対戦。広島には０－１で敗れるも、Ｃ大阪には１－０で勝利した。霜田監督は「戦術の理解度、浸透度は上がってきた」と話し、精度を上げるトレーニングに取り組んでいる。

対する柏は今季、2011年にチームをＪ１優勝へ導いたネルシーニョ監督が復帰し、昨季のＪ１で８得点のクリスティアーノ、ロシアＷ杯日本代表メンバーのGK中村 航輔などが残留した。新体制で臨んだプレシーズンマッチのちばぎんカップは２－２で90分を終え、PK戦の末に千葉に敗戦。２失点はいずれもセットプレーからで、試合後に指揮官は「選手たちとしっかりとこの現実に向き合い、改善すべき部分はしっかり改善していく」と話した。

柏はＪ１クラスの選手が所属する強豪だが、山口は臆することなく“情熱的サッカー”を披露したい。霜田監督も選手も、プレシーズンマッチで守備の手ごたえを得ており、この試合も「粘り強く戦って相手にチャンスを作らせず、僕らがボールをつないでチャンスをたくさん作ることが理想的。相手を怖がらない、下がらない、ひるまないことが一番大事」（霜田監督）。

またこの試合は、山口に2016シーズンまで３年間在籍し、Ｊ２昇格までの躍進に貢献した小池 龍太の古巣戦としても注目が集まる。彼の長所も短所も知る三幸は「ある程度クセが分かるところもあるので、うまくハメられればいいなと思う部分もある」と語り、鳥養 祐矢は「レノファがＪ２で戦えているのも彼の存在があったからこそだと思う。感謝の意味も込めて叩きつぶしたい」と対戦を心待ちにしている。

同じＪ１昇格の目標に向け、初戦ではずみをつけるのは、大物食いを狙う山口か、アウェイに乗り込む柏か。

［ 文：松原 純 ］","快晴の中で行われたオープニングマッチは、個の力で上回る柏が逆転で勝利し、開幕白星を飾った。

霜田 正浩体制２年目となる山口は、新加入した４選手を先発に起用し［４－３－３］の布陣。一方、ネルシーニョ監督を再招聘した柏は［４－２－３－１］の布陣。

立ち上がり、両チームともに奪ったボールを前に運んで相手ゴールに迫る。柏はクリスティアーノにボールを集めながらガブリエル、ヒシャルジソンといった新外国籍選手が絡む攻撃を見せ、山口はアンカーの三幸 秀稔が佐々木 匠や吉濱 遼平らにボールを配給しながら攻撃を組み立てた。

先制したのはホームの山口。８分にエリア内でボールを拾った吉濱が左足のシュートを決める。その後も山口が勢いをもって何度も相手ゴールに迫るが、柏のGK中村 航輔の好セーブもあって追加点は奪えない。

前半から激しく打ち合うオープンな展開になると、38分に柏がPKを獲得。これをクリスティアーノが豪快に決めて同点に追いつき、前半は終了した。

ハーフタイム、「ボールに激しく、もっとつぶしにいけ」とネルシーニョ監督が指示を出した柏は、後半の立ち上がりからセカンドボールを収めて試合を優位に進める。

山口は65分、大卒ルーキーの小野原 和哉をアンカーに入れて三幸を一列前に上げ、失点をケアしながらゴールを奪いにいく策に出る。

しかし、79分にクリスティアーノが入れたクロスがそのままゴールに吸い込まれ、逆転を許して万事休す。87分には右手を負傷している工藤 壮人を投入して反撃に出るもゴールは奪えず、このまま試合は終了。１年でのＪ１復帰を目指す柏が好スタートを切った。

［ 文：田辺 久豊 ］","[ 霜田 正浩監督 ]
ホーム開幕戦、多くのサポーターが来てくれたので、なんとか（相手に）一泡吹かせたかったんですけども、結果としては残念な悔しい結果です。まだ個人の力の差は感じましたが、チームとしての戦い方はできた部分も多かったので、これを次の試合にちゃんとつなげなければいけないなと思います。今日開幕して、柏さんのプレスの速さや体の強さ、強かさとか、そういうところを体感できたので、これを残り41試合につなげて勝点をしっかり取りにいきたいと思います。

－－最終ラインのコントロールについて、CB２人の評価も含めて聞かせてほしい。
23歳のCB２人がよく頑張ってくれていると思います。クリスティアーノを抑えるのは本当に簡単ではありませんが、彼らがこういう試合を経験しながらチームの中心として育っていってくれることが、チームが右肩上がりにいくことだと思っています。今日は反省すべき点がまだたくさんあります。ただ、彼らの伸びシロにつながると思っていますので、一試合一試合良くなっていけばいいなと思います。","[ ネルシーニョ監督 ]
非常にオープンな展開だったと思いますが、前半の最初はとてもスローペースな展開の中で、相手にわれわれのミスから何回かチャンスを与える機会があって、その中できっ抗した状態が続いて、相手に先制を許してしまいました。後半に入る上でしっかりと修正すべき点を選手に伝えて、それでも後半は引き続きオープンな展開が続きました。結果的に２点を取ることができて勝利で終えることができましたが、われわれがより多くの得点を取れたシーンがあったと思いますし、相手も同じように点を取れた場面があったんじゃないかと思います。

－－田中 陸選手をトップ下に投入した狙いは？
彼はこれまでMFとしても、ボランチとしてもプレーしたことがあり、非常に若く個性のある質の高い選手だと思っています。そういう意味で、今日は彼をあのポジションにコンバートしました。今日のゲームに関して（手塚）康平がやっていた役割と同じように、守備に重点を置きながらも攻撃に変わったときに、きちんと前線に攻撃参加できる選手を必要としたので、あのタイミングであのポジションに置きました。"
明治安田生命Ｊ２リーグ　第2節,山口,甲府,2,5,0,"明治安田Ｊ２第２節では、昨季熾烈な順位争いを繰り広げた山口と甲府が対戦する。

山口は開幕戦で、Ｊ２優勝候補に挙げられる柏から先制するも、１－２で悔しい逆転負けを喫した。しかし強豪に臆することなく戦う姿勢と、新戦力が絡んだ厚みある攻撃を披露し、守備面も「だいぶ整理されてきたという手ごたえが出てきた」と霜田 正浩監督。敗戦から得た学びを生かし、今週の練習に取り組んでいる。

対する甲府は前節、大宮とアウェイで対戦。手堅く守備ブロックを敷き、奪ったボールは前線のピーター ウタカやドゥドゥへ放って攻撃に出たが、スコアレスドローで「及第点」（伊藤 彰監督）の勝点１を得た。ゴールこそ生まれなかったものの、外国籍FWたちの強烈さは、他チームなら誰もが警戒するところだ。

霜田監督も甲府の外国籍FWについて「彼らは最後の１分で何か仕事ができる選手。ウチは90分間集中を切らさず、丁寧に真面目にやっていかないと」と警笛を鳴らし、「彼らにボールを持たせないよう、そこに入れさせないようにすることが一番」と話した。パスワークでボールを保持してペースを握り、多くの決定機を作ってゴールにつなげたい。

開幕戦では勝利を飾れなかった山口と甲府。「次こそは」と今節に燃える思いは同じ。その中で、特別な思いで当日を迎えるのが山口の三幸 秀稔。山口在籍４年目の彼にとって、この試合は山口での通算100試合達成の節目で、プロ入りした甲府との古巣戦でもある。「100試合目で勝って、『ヤマグチイチバン』を踊れるように全力でプレーします」と両チームへの恩返しを誓う。

［ 文：松原 純 ］","山口は、山下 敬大を左ウイングに配置し、佐々木 匠を最前線の中央に起用した［４－３－３］の布陣。甲府はシャドーに曽根田 穣が入る［３－４－２－１］の布陣でキックオフ。

立ち上がり、山口にミスが目立つ。三幸 秀稔のパスミスを奪った曽根田があわやというシュートを放つと、その直後にバックパスを受けたGKの山田 元気がピーター ウタカのプレスに屈してキックをミスし、ピーター ウタカに当たったボールはそのままゴールへ。開始３分で山口がいきなり失点した。

１分後、攻め込む山口のパスをカットしたボールを受けた曽根田が前線にスルーパスを送り、抜け出したピーター ウタカが冷静にGKをかわしてゴールを決めて差を広げる。

開始４分で２点を奪われた山口は、10分に山下が左からのクロスを頭で合わせて１点差に迫る。しかし、17分に曽根田が３点目を奪い、またもや２点差に。

反撃に出る山口がボールを保持して攻めるが、５バックで守りを固める甲府のブロックの外側でボールを回すだけで裏を取ることができず、山口が攻めあぐねるままで前半が終わった。

後半、立ち上がりの47分にまたもや山口のGK山田がミス。曽根田のプレスを受けて足を滑らせ、こぼれたボールをドゥドゥに拾われてそのままゴールを許した。

あきらめない山口は69分に高木 大輔を入れて［３－５－２］にシステムを変更し、両ウイングバックが高い位置を取って甲府を押し込む。中盤で数的優位な状況を作って攻め込むと、71分に山下のゴールが決まり反撃の流れを呼び寄せた。

これを受けた甲府ベンチは76分、ドゥドゥを下げて新井 涼平を投入。中盤を厚くして守備を固めて逃げ切り態勢に入ると86分に追加点を奪い、終わってみれば５－２というスコアでアウェイの甲府が勝利した。

［ 文：田辺 久豊 ］","[ 霜田 正浩監督 ]
今日見に来ていただいたサポーターには申し訳ないだけではなくて、できれば入場料を返したいくらいです。そのぐらいホームでやってはいけない試合をやってしまいました。若さが時には武器になり、時にはこうして未熟さが出てしまう。５点中４点、イージーなミスで点を取られてしまえばゲームが壊れてしまう。開始３分で０－２になってしまうゲームは僕も初めてですが、システムやフォーメーション、戦術以外の部分で非常に難しいゲームになりました。ただ、若い選手はこういう授業料を払いながら成長していく。今日みたいな敗戦の中からでも成長につなげなければいけないと思っています。

前節に引き続き、今節もGKのミスが出ましたが、ケガがない限り、次も山田 元気を使います。彼がここからどうやってはい上がってくるか、そうやってミスをした後、転んだ後に、どうやって立ち上がるかが大事だと思っています。２連敗のスタートになりましたが、ここからはい上がっていきたいと思います。","[ 伊藤 彰監督 ]
遠いところまでサポーターが来てくれたことに感謝したい。そして、勝点３をファン・サポーターの皆さんにプレゼントできて良かった。試合は自分たちがやろうとしてきたこと、準備してきたことが前半に出せたことが良かった。自分たちのブロックの外でボールを動かさせることはある程度できた。ただ、点が取れない試合もあるので、昇格のためには２失点については改善しないといけない。先発の３トップ３人が点を取ったことについては良かった。（ピーター）ウタカはゲームをコントロールしながら戦術を理解して決定力を出してくれた。曽根田（穣）はアグレッシブに攻撃的にプレーしてくれた。ドゥドゥは今節もハードワークしてやってくれた。"
明治安田生命Ｊ２リーグ　第3節,千葉,山口,2,5,3,"開幕から２戦勝ちなし同士の一戦。18位・千葉が22位・山口をフクアリに迎える。

今季３戦目にして早くも千葉が正念場を迎えているというのは言い過ぎか。ただ、それほど新潟を迎えたホーム開幕戦での１－４の大敗はショッキングだった。それを誘発したのはフアン エスナイデル監督自身も認める采配のまずさ。沖縄キャンプ後半から約１カ月の間、醸成してきた［４－２－３－１］をスタートの布陣に選択せず、［４－３－３］を選んだ。もちろん、指揮官の就任当時から２つのシステムを使い分け、キャンプ前半の練習試合でも試しており、選手が不慣れなわけではない。ただ、愛媛との開幕戦は苦戦したものの、スコアレスドローに持ち込むなど、プレシーズンの実戦を含めて今季の命題である守備改善の兆しが見えていただけに、“突然”の感は否めなかった。

一方で久しぶりの［４－３－３］は悪くはなかった。むしろ、攻撃の迫力は増し、少なくとも愛媛戦の後半よりはアグレッシブに戦っていた。しかし、30分に田中 達也のゴラッソで失点すると、指揮官は［４－２－３－１］に戻す。大きく崩されたわけではない１つの失点で元に戻したところに“ブレ”が垣間見えた。

悪い流れに傾きつつある雰囲気を食い止めるためにも、山口戦が持つ意味合いは大きい。ここ２戦、機能しているとはいえない右サイドの立て直しを含めて、指揮官のマネジメント力が注目される。

対する山口はホームで柏、甲府と骨のある相手に開幕２連敗。ただ、特に前節・甲府戦はミス絡みで早々にゲームが壊れただけに挽回できる余地はあり、大きく悲観する必要はなさそう。こちらも霜田 正浩監督が２戦７失点の守備をどう改善するかが焦点となる。

［ 文：大林 洋平 ］","開幕から勝ちがない両者の対戦は波乱含みの展開となった。

今季初先発の主将・佐藤 勇人をボランチに配した［４－２－３－１］を選択した千葉に対し、山口は工藤 壮人を３トップ中央に置いた［４－３－３］でスタートすると、早々にアウェイチームが試合を動かす。５分、左サイドを突破した瀬川 和樹のクロスがオウンゴールを誘い、幸先よく先制する。さらに14分、千葉にアクシデント。激しくタックルにいった堀米 勇輝のプレーが『著しく不正』とジャッジされ、一発レッドによる退場処分となる。１点ビハインドの上に、残り75分以上を数的不利で戦うことを余儀なくされた千葉は一人ひとりが運動量を上げてボールを握るが、フィニッシュにまで持ち込むシーンは少なく、０－１のまま折り返す。

後半開始直後、虎視眈々と反撃のチャンスを狙っていた山口に追加点が生まれる。48分、セットプレーからのこぼれ球を拾った山下 敬大が右足で流し込む。その２分後には途中出場のクレーベの来日初ゴールで１点を返されたものの、64分、敵陣でボールをカットした三幸 秀稔を起点に田中 パウロ淳一の美しいシュートが決まり、再びリードを２点とする。71分に船山 貴之にゴールを許したが、それでも山口は慌てなかった。82分、前がかりになった千葉のGK佐藤 優也の高いポジショニングを見逃さなかった瀬川が超ロングシュート。惜しくもポストに阻まれたが、跳ね返りを高井 和馬が詰めて４－２とする。その２分後にも高井のダメ押しゴールが生まれ、乱戦に終止符を打った。

開幕２連敗だった山口はアウェイでうれしい今季初勝利を飾り、最下位脱出に成功。対する千葉はホームで痛恨の２連敗を喫し、山口に代わって最下位に転落した。

［ 文：大林 洋平 ］","[ フアン エスナイデル監督 ]
選手がした努力を誇りに思うし、選手に感謝している。プレー自体を見ると、結果は少し大袈裟だと思う。しかも、選手も負けないだけの努力をした。もちろん、１人少ない中、難しい状況にはなった。ただ、審判のあの判断（堀米 勇輝の退場処分）は大袈裟だったかもしれない。（佐藤）優也に関しての２失点目のプレーは、ウチの分岐点になった。

－－最下位に落ちたが、今後、どう立て直していくのか。
いまの順位表には納得がいっていない。いまの状況は良くない。ただ、まだシーズンが始まったばかりというのも事実だ。結果は別にして、チームのパフォーマンスは良かった。今日のような試合をすれば、次の試合に勝つ可能性は高くなる。今日のように１人退場させられなければの話だが。11対11で戦えるからだ。GKにファウルがあれば、それをジャッジしてくれれば、なおさらだ。今日の選手の戦い方には誇りを持っている。１人少ないにもかかわらず、支配した。同点に追いつけそうな状況のときに２点目を取られて、プランが狂ったところがある。続ける以外に道はない。","[ 霜田 正浩監督 ]
多くのサポーターが来てくれて、開幕２連敗の僕らに勇気を与えてくれた。守備をしながら攻撃的なサッカーをすることにチャレンジしている最中だが、後半も点が取れたし、今日はたまたま良い結果が出て良かった。まだまだ若い選手が多く、未熟な部分がたくさんある。ゲームコントロールだとか、仕掛けるだとか、奪ったボールを大事につなぐだとか、課題ばかり。課題は多いが、試合をやりながら、結果を出しながら前に進んでいきたい。

－－GK山田 元気のプレーの評価を。
こうやって選手を成長させないといけない。ミスは誰にでもあるし、サッカーはミスのスポーツ。ミスすることなく、怖がらずプレーしてくれたので今日は良かった。"
明治安田生命Ｊ２リーグ　第4節,愛媛,山口,2,1,0,"開幕から混迷するリーグ戦で、早くつかみたい好調の流れと勢い。愛媛は開幕２戦で好スタートを切るも前節で今季初黒星。対する山口は開幕連敗発進も前節は敵地で快勝。揺れ動く流れを手元にグッと引き寄せるために、今節での勝点３がお互いにとって大きなものになることは言うまでもない。

愛媛は前節、今季初のアウェイ戦で琉球の勢いを止めることができず初黒星。しかし、難しい気象条件の中で序盤こそ苦しむ場面が続いたものの、後半はしっかりと課題を修正して主導権を奪還。じっくりとポゼッションしながら果敢に相手陣内へ攻め入るなど、愛媛らしさを体現した。一歩足りなかったところがあるとすれば、それは最終局面での決定力だが、「（シュートまでの）形はできているので、分かりやすい構図は見えている」と指揮官は悲観的にとらえず。練習から継続してアクションを起こしていくことを選手たちに求めた。

山口の前節は敵地での千葉戦。試合序盤に相手選手の退場で数的優位になったとはいえ、鋭い攻撃から仕留め切る力は存分に披露。リスクをかけて追いすがる千葉を終盤に突き放し、相手ゴールに力強く５発を叩き込んだ。愛媛とは対照的に３試合で８ゴールと申し分ない決定力を見せる山口だが、ここまで９失点を喫している守備には課題。ゴールが奪えているだけに、いかに失点を抑えられるかが今節でも結果に直結していきそうだ。

この試合の勝負のカギを川井 健太監督は「お互いが相手の持ち味を消し合う中、どちらがよりストロングを出していけるか」と話すが、それと同時に、いかに相手に弱みを見せずに戦えるか、とも言えるはずだ。

［ 文：松本 隆志 ］","ときおり、強い風がピッチを吹き抜ける中でのキックオフ。ともにボール保持力のあるチーム同士の対戦は、序盤から山口がボールを握る展開に。山口は高い位置でボールを保持しながら愛媛陣内で攻勢をかけるも、思うように効果的な一手を出せず。逆に前がかってプレッシャーを掛けたところを愛媛にかいくぐられると、鋭い攻撃から再三にわたってピンチを招くことになる。

愛媛は複数の好機を作る中、藤本 佳希がペナルティーエリア内でファウルを受けてPKを獲得。藤本が自ら冷静に決めて先制に成功すると、その４分後の27分には、右サイドの長沼 洋一からのクロスのこぼれ球を神谷 優太がループシュート。リードを２点に広げた。

愛媛は36分に最終ラインのミスから工藤 壮人にゴールを奪われ１点を失ったが、エンドが替わった後半に立て続けにビッグチャンス。54分にカウンターから神谷が前線へ突破すると、相手GKをかわして無人のゴールにシュート。その２分後にも再びカウンターから神谷が決定機。しかし、そのいずれも決め切ることができずにいると、その後は山口にペースを握られ、守勢に回る時間帯が続いた。

しかし、終盤に山口は猛攻を仕掛けるも、75分に放った高木 大輔のシュートはクロスバー直撃。83分には守備ラインの裏に抜け出た高井 和馬がシュートを放つも、GKに阻まれて同点ゴールは生まれず。

相手の反撃をしのぎ切った愛媛が２試合ぶりの勝点３を獲得。一方の山口は「ウチのCBと相手FWとの力の差がある」（霜田 正浩監督）と今節でも開幕から続いている複数失点を止めることができず、今季３敗目を喫した。

［ 文：松本 隆志 ］","[ 川井 健太監督 ]
まずは、ホームで勝点３を取れてうれしく思いますし、見に来てくれたファン、サポーターの皆さんに結果という意味では満足して帰ってもらえたと思います。ただ、内容のところでもう少し良いモノを見せられたというのも事実です。そこの部分はまた１週間、選手とともにトレーニングしていきたいと思います。

－－山口の前からの守備を１枚はがし、そこからチャンスを多く作れたが？
前半に関して、山口さんがプレッシャーを掛けてくるというところで、われわれがそれをどういうふうにかいくぐっていくのか。また、あえてそのプレッシャーを相手にしないのか。その２つの使い分けがすごくうまくできたと思います。ただ、もっとうまくできたなというのが率直な感想で、そこの部分はもう一つトレーニングを通じて選手たちに成長してもらわなきゃいけないと感じています。","[ 霜田 正浩監督 ]
アウェイまで多くのサポーターが来てくれたので、いい試合だけでなく、ちゃんと結果も出したかった。彼らに喜んでほしかったというのが率直ないまの気持ちです。いい試合をするだけでは上に行けないし、前にも進めないので、ここからどうやって失点を減らすか。あるいはつまらない失点、もったいない失点をしたときにどうやってはね返すか。点を取ることだけではなくて、気持ちの部分も戦い方も含め、若い選手が頑張ってやってくれていますが、まだまだ成長の途中という感じです。こうやって苦しみながらチームが成長していく、選手が成長していけば良いかなと思います。

－－失点も含め、カウンターで多くのチャンスを作られたが？
まだまだウチのCBと彼らのFWとの力の差があると思います。カウンターを分かっていても止められない。分かっていても集中力の欠如で彼らにボールを触られてしまう。そういうところは高い授業料になったと思います。"
明治安田生命Ｊ２リーグ　第5節,山口,栃木,0,1,0,"山口がホームに栃木を迎える一戦。山口は今季のホーム初勝利を、栃木はアウェイ２連勝を目指して戦う。

山口は前節、アウェイで愛媛と対戦。カウンターを浴びて失点し、リードして守りを固める愛媛から複数得点を奪えずに１－２で敗れた。待望の加入後初ゴールを挙げた工藤 壮人は「チャンスもたくさん作れたし、チームとして目指すものが少しずつ形になってきたように思うけど、結果が出ていないことから目を背けてはいけない」と厳しい表情を見せる。

開幕から全試合で複数失点を喫しているが、霜田 正浩監督は「だからといって守備的に戦うことはない」と、あくまでも攻撃に主眼を置いて戦うことを明言する。今節は開幕からフル出場していたドストンがウズベキスタン代表に招集されたために欠場となるが、代役として起用されるのは、大卒ルーキーの菊池 流帆か、もしくはレジェンドの坪井 慶介か。

一方の栃木は開幕から３試合無得点だったが、前節・東京Ｖ戦で元山口の大﨑 淳矢がチーム初得点を挙げた。相手にリードを許して前半を終えたものの、後半途中から「トレーニングしていた」（田坂 和昭監督）という４バックにシステムを変更。これが功を奏して相手を押し込み、交代で送り込んだ大島 康樹が同点ゴールを決めるなど２得点を奪って鮮やかに逆転し、アウェイで今季初勝利を収めた。

山口も前節は後半途中からシステムを変更し、今季は戦況によってシステムを変える柔軟さを見せている。この試合は、選手起用も含めた両監督の采配に注目したい。

［ 文：田辺 久豊 ］","山口がホームに栃木を迎えた一戦は、前半にPKで先制した栃木が虎の子の１点を守り切って勝利した。

山口は、大卒ルーキーでＪリーグ初先発となる菊池 流帆を起用し、ベテランの坪井 慶介とCBを組む［４－３－３］の布陣。栃木は前節後半から採用した４バックの［４－２－３－１］でキックオフ。

立ち上がりから山口が出足良くプレスを掛け、栃木はビルドアップできずにボールをつなげない。山口はピッチの幅を広く使って攻め込み、栃木は奪ったボールを前線の大黒 将志と西谷 和希に目がけてロングボールを蹴り込んでチャンスをうかがう。

山口がボールを保持して攻める時間が続く中で27分、栃木が大黒のプレスからボールを奪い、ドリブルで進入した大﨑 淳矢が倒されてPKを獲得。これを大黒が決めて先制する。

ここからも形勢は変わらずに山口が攻め込むが、リードを奪った栃木は無理にボールを奪いにいかずに落ち着いて守り前半を折り返す。

後半も攻める山口と守る栃木の構図は変わらず。山口が何度も栃木のゴールに迫るが最後の精度が足りずに得点は奪えない。左サイドからの攻撃が増えた山口は57分、田中 パウロ淳一を左ウイングバックに入れて３バックに変更し、左からの攻撃をさらに活性化させるがゴールは奪えない。68分には高井 和馬を投入して攻めに厚みを出すがスコアは動かない。

一方的に攻められる栃木は、たまらずに田代 雅也を入れて５バックにし、さらに中盤にヘニキを入れて徹底的に守りを固める。

１点が遠い山口は菊池を最前線に上げてパワープレーに出るが、最後までゴールを割ることができずにこのままタイムアップ。栃木がアウェイ２連勝を収めた。

［ 文：田辺 久豊 ］","[ 霜田 正浩監督 ]
ホームで勝てないので本当に申し訳ないと思っている。勝つことに執念を燃やす、１点を取ることに執念を燃やす、そして１点も取られないことに執念を燃やすゲームをやりたかった。PKは仕方ないと思うが、その１点をはね返せなかった。そこに尽きると思う。でも選手は戦う姿勢も気持ちも見せてくれたし、「下を向くな」と言っている。流れの中で良い形を作っても決められないとか、GKのファインセーブに遭ってしまうとか、いろんな意味でチームに流れが来ていないと思うが、それも僕の力不足だと思う。

良いゲームをやっていながら勝点に結びつかない試合を続けてしまっているので、それは明らかに僕の力不足だと思っている。まだ５節終わったところなので、ここから巻き返しをしたいと思う。

－－決定機で決め切れない要因は？
最後のシュートの部分なので、個人の能力を上げていくしかない。チームとして取り組むべきところと、個人で頑張らなきゃいけないところと両方ある。チームとして得点の形を増やして５試合で９点取れている。特定のストライカーに頼ることなく、みんなでコンビネーションで崩しながら、チャンスをたくさん作りながら、点を取っていくスタイルを去年からやっている。今日もシュートを21本打って、決定的な場面も作れている。それが実になる時期が必ず来ると僕は信じているので、これをやり続けたいと思う。","[ 田坂 和昭監督 ]
まずサポーターの皆さんに。苦しいゲームでしたが、後押ししていただいたことに感謝します。また選手たちもよく頑張ったんじゃないかなと思います。相手の技術の高さやプレーのスピード感、押し込まれることは想定していましたが、われわれがやろうとするミスマッチを作りながらチャンスを作ること、また、カウンターからチャンスを作ることも今日の狙いとしていたので、それが出たのも良かったと思います。最後は長いボールを入れられて苦しい展開でしたけれど、みんなで守り切った勝利だと思います。

もちろんまだまだ課題は多いです。守備もそうだし、攻撃もそうです。追加点を取るべきチャンスで決めていれば、というゲームでもあったと思いますので、まだまだわれわれがやるべきことはたくさんあります。ただ、こうやって勝点３が取れたことでまたチームが勢いづくのかなと思います。また良い準備をして次に臨みたいです。"
明治安田生命Ｊ２リーグ　第6節,琉球,山口,2,2,1,"沖縄から気温差約20℃の下で行われた前節のアウェイ・山形戦。「研究されていた中でもわれわれがボールを動かすことができた。かなり良い形をつかめました」と話す樋口 靖洋監督は試合後、一定の手ごたえを感じていた。琉球は相手のマークをはがす小気味よいパス交換からシュートシーンまで作り出して山形陣内を攻めると、富所 悠がペナルティーエリア内で倒されてPKを獲得。得点ランキングトップを走る鈴木 孝司が決め、開幕から５試合連続となる先制点を奪う。しかし最終盤の88分、琉球は失点パターンの半分を占めるセットプレーから同点に追いつかれ、勝点２を取りこぼす結果に。連勝も『４』でストップした。「あの時間帯、あの場所で（FKを）与えてはいけなかった」と悔しさをにじませる指揮官。しかし「勝点２を落としたという印象が強いかもしれないが、全体的に見て手ごたえを感じた収穫のある試合だった」と、チームの成長も同時に感じている。

今節はホームに戻り、山口と対戦する。山口とは2015年の明治安田Ｊ３で三度対戦しているが、琉球が全敗している。当時を知る富所は「あのときの印象は残っているが、いま僕らが見せているサッカーでそのイメージを払しょくさせたい」と意気込んでいる。

その山口は前節、栃木をホームに迎えて対戦。ウズベキスタン代表DFドストンを欠く中、セットプレーから山下 敬大が高さを発揮する場面を作るも相手GKに阻まれるなど、堅守・栃木の牙城を崩せず、０－１で敗れた。「勝つことに執念を燃やすゲームをやりたかった」と話す霜田 正浩監督は工藤 壮人、高木 大輔、田中 パウロ淳一など強烈なアタッカー陣を従え、アウェイの地で巻き返しを図る。

［ 文：仲本 兼進 ］","今季負けなしの琉球が山口を迎えた一戦。琉球は引き分けた前節・山形戦からメンバーを替えず、［４－２－３－１］を敷いたのに対し、山口は今季初出場となる鳥養 祐矢を左サイドに置いた［４－１－２－３］で迎え撃った。

前半、風上に立つ山口が開始早々からチャンスを握る。CKから坪井 慶介がヘディングでファーストシュートを放つと、工藤 壮人がDFの背後から抜け出す動きを見せて、琉球のペナルティーエリア内に接近。枠内シュートを放つシーンを作る。また、両サイドでは２対１の局面を作り人数で有利に立ち、再三攻撃を仕掛けた。

山口の動向をうかがいながらプレーする琉球は、相手のハイプレスに対して序盤は手を焼くも、徐々にはがす動きを見せ、選手とボールが連動して素早いパスでボールをつなげる。そして西岡 大志のミドルシュートや田中 恵太の裏への突破と、右サイドからチャンスシーンを見いだす。

０－０で折り返した前半。しかし、後半に入りゴールラッシュの展開となる。先にスコアを動かしたのは琉球。52分、右サイドでボールを受けた西岡のクロスボールから富所 悠がシュートにつなげ、一度はブロックされるもこぼれ球を鈴木 孝司が沈めて琉球が先制する。しかし56分、ペナルティーエリア外でキープするGKカルバハルからボールをカットした工藤が無人のゴールに蹴り込み同点に。そして、その２分後の58分には田中 パウロ淳一の右からのクロスを佐々木 匠が頭でねじ込み、山口が逆転に成功した。

今季初めてリードを奪われる展開となった琉球は、河合 秀人を入れてサイドからの攻撃を強化。そして今季初出場の和田 凌を入れて前線の活気を取り戻そうと試みる。すると89分、右サイドに流れた河合のクロスを鈴木がヘディングで合わせて琉球が土壇場で同点に。その後も両チームとも勝ち越しゴールを目指すもスコアは動かず。終盤で意地を見せた琉球が山口とともに勝点１を分け合った。

［ 文：仲本 兼進 ］","[ 樋口 靖洋監督 ]
お疲れさまでした。結果は２試合続けての引き分けとなり、残念だったと率直に認めなければいけないと思います。ただ非常にタフなゲームを戦って、最後追いつくことができたというのはまた１つチームの成長になったと思います。おそらくＪ２の中でも山口はかなりのハイプレスをかけてくる。昨年から引き続きやっていることなのでかなり完成されているなと感じましたが、そのプレスに対して僕らは恐れることなくボールを動かしたということに選手の勇気を称えたいと思いますし、実際にボールを動かすことで主導権はかなりの部分で握れたと思う。そういった部分でもチームの成長を感じています。

ただ、失点の場面に関して言えば、もちろんやってはいけないミスだったという部分もありますけど、僕らは「ボールを握るんだ、ボールを動かすんだ、簡単にはボールを捨てないぞ」という部分を貫き、相手のプレスを恐れないでやろうとした結果で生まれたミスなので、決してネガティブなことじゃない。チームが成長する上でこの経験値を積み上げて生かすためにも、今日の２失点を次につなげなければいけないと思います。難しいゲームでしたが最後に追いつくことができた。仕掛けることで僕らは点が取れるんだということを証明したことにもなりますし、結果は残念でしたが次につながるゲームになったと思います。","[ 霜田 正浩監督 ]
お疲れさまでした。まずは本当に多くのサポーターが山口から来てくれました。本当に僕らの力になったし、背中を押してくれました。勝点３を取れず残念ですが、今日これだけ素晴らしいゲームができたのは間違いなくここに来てくれたサポーターの皆さん、それからテレビの前で応援してくれた山口のサポーターのおかげだと思います。彼らのために勝点３を取りたかったんですけども、相手も首位のチームということで非常に素晴らしく、良いゲームができたなと思います。次につながる勝点１だと思いますし、同点に追いつかれても下を向くことなく３点目を奪いに行く姿勢、そして最後まで勝点３を取りに行く姿勢で頑張ってくれたと思います。勝点１から勝点３を取り切るため、下を向いている暇はないので次の試合の準備をしたいと思います。"
