Round,Hteam,Ateam,Hscore,Ascore,WorL,Preview,Review,H_comment,A_comment
明治安田生命Ｊ１リーグ　第1節,仙台,浦和,0,0,1,"いよいよ始まる、2019シーズンの明治安田Ｊ１。２月23日のユアテックスタジアム仙台で開催される第１節のカードは仙台vs浦和。昨年12月９日の天皇杯決勝で対戦した２チームが、２カ月半ぶりに激突する。

舞台を埼玉スタジアム２００２からユアテックスタジアム仙台に移して行われるこの一戦で、浦和が天皇杯決勝の再現か、はたまた仙台が雪辱を果たすかという点も大きな見どころと言える。また、開幕戦ならではの、2019シーズンを戦う新チームのお披露目という見どころもある。この２カ月半の間に、それぞれのチームを去った選手もいれば、新しく加わった選手もいる。既存の選手と新加入選手が融合した新チームがどのような戦いを見せるか、楽しみにしている方も多いことだろう。

アウェイの浦和は、先述の天皇杯決勝を１－０で制したことにより、今季のAFCチャンピオンズリーグを戦う権利を手にした。さらに、精力的な補強により、主要タイトルをすべて狙えるだけの力をつけて、このリーグ開幕戦に臨む。

浦和は天皇杯王者として、２月16日のFUJI XEROX SUPER CUPで今季の公式戦日程をスタートさせた。昨季のＪ１王者・川崎Ｆに０－１で敗れたものの、１週間で修正を施して、万全の態勢で仙台に乗り込むだろう。昨季途中に就任したオズワルド オリヴェイラ監督が今季は始動から指揮を執り、手堅い守備組織をベースにして、安定感ある戦いを目指す。岩波 拓也、マウリシオ、槙野 智章の３バックの前に長澤 和輝らMFがフィルターをかけ、確実にボールを奪って前線のエース・興梠 慎三らにつなぐ。守備から攻撃への切り替えに注目したい。

FUJI XEROX SUPER CUPでは、新戦力として中盤でボールを落ち着けるエヴェルトン、高さと足元の技術を兼備する杉本 健勇、攻撃範囲の広い左サイドプレーヤー・山中 亮輔といった面々が披露された。彼ら新顔と既存の戦力がかみ合ったチームは、リーグ開幕戦でさらに何段階も状態を上げてくるだろう。

迎え撃つホームの仙台は、この試合が今季最初の公式戦となる。「浦和は１試合をすでにやっているのに対して、自分たちはこれが今季初戦なので、緊張感はあります」と話すのは、プロ４年目の椎橋 慧也。しかし彼はピッチに立てば緊張どころか堂々としたプレーを披露する若手選手で、巧みなボール奪取能力を武器に、激しいボランチのポジション争いで台頭してきた。彼や「昨季より早い段階でゴールという結果を出したい」と意気込む快足FWジャーメイン 良ら、若手選手の突き上げによりチーム力が底上げされる中、新しい戦力がさらに刺激を加えている。

仙台は天皇杯決勝を戦ったメンバーから、野津田 岳人（広島）や奥埜 博亮（Ｃ大阪）といった選手が移籍したものの、それを補って余りある可能性を秘めた選手たちが加わった。高さのあるFW長沢 駿は「結果を出すことでサポーターに認めてもらいたい」とゴールを目指し、運動量豊富なMF兵藤 慎剛は「ボールにたくさん関与してチームのリズムを良くしたい」と勝利のためにピッチを駆ける。こうした新戦力を加え、仙台は効果的なポジションを取ってボールと相手を動かすスタイルをさらに進め、浦和の堅守攻略を図る。

激突する新チームが、どのようなドラマを描くか。初戦から盛り上がる一戦になること請け合いだ。

［ 文：板垣 晴朗 ］","２月23日、ユアテックスタジアム仙台では、明治安田Ｊ１第１節の仙台対浦和が開催された。両チームとも、新戦力を多く迎えて臨む今季。先発メンバーにも新顔の選手が名を連ねた。

アウェイの浦和は、16日のFUJI XEROX SUPER CUPから先発メンバーを変更。新戦力では杉本 健勇、左サイドの山中 亮輔、そして中盤のエヴェルトンがスターティングメンバーに入った。鈴木 大輔もベンチ入りしている。

ホームの仙台はこれが今季最初の公式戦。新加入の選手では、兵藤 慎剛がボランチに、長沢 駿が最前線で先発した。ベンチにはモザンビーク代表経験者のシマオ マテ、石原 崇兆、吉尾 海夏が入った。

序盤は仙台の右サイド、浦和の左サイドで激しい展開に。浦和が山中や柏木 陽介による縦パスなどで活路を開けば、仙台も蜂須賀 孝治と平岡 康裕の攻撃参加も加えて、厚みある攻撃を試みる。しかし、両チームの守備陣が集中して守り、堅い立ち上がりとなった。

先にシュートチャンスをつかんだのは浦和。13分、エヴェルトンのクロスに興梠 慎三が合わせたが、これは日本代表GKシュミット ダニエルにセーブされた。

シュートをなかなか打てなかった仙台も、19分にセットプレーからチャンス。永戸 勝也のFKからの二次攻撃でゴール前にボールを放り込んだが、これは長沢に届く前に西川 周作にセーブされた。27分、仙台はハモン ロペスがシュートを狙うもブロックされる。続く攻撃で蜂須賀のクロスに長沢が頭で合わせたが、これは左に外れた。「自分の形だったので、悔しかった」と、長沢は試合後にこの場面を振り返った。

38分には仙台が富田 晋伍のカットから攻撃。ハモン ロペスが右の角度のないところから狙ったが、シュートは西川にキャッチされた。両チームとも守備面での健闘が目立ち、スコアレスでハーフタイムを迎えた。

仙台は57分に関口 訓充から長沢にホットラインがつながるが、シュートは西川に止められる。59分には浦和が決定機を迎えたが、エヴェルトンのシュートはゴール上に外れていった。

64分、浦和はゴール正面でエヴェルトンがミドルシュート。しかしこれはシュミットにキャッチされた。仙台は１分後、関口のクロスに蜂須賀が合わせたが、右に外れた。65分に仙台は兵藤からベテラン梁 勇基に交代して攻勢を強める。67分、仙台はハモン ロペスが右サイド遠めから思い切ってシュートしたが、これは左に外れた。浦和も選手を交代し、73分にマルティノス、83分にはアンドリュー ナバウトを投入した。

79分には仙台のハモン ロペスのミドルシュート、81分には浦和の興梠のボレーシュートがゴールを襲うが、いずれも決まらず。息詰まる攻防は４分のアディショナルタイムも続いたが、双方の引き締まった守備は相手のシュートを無効化。「締まったゲーム」（渡邉 晋監督）、「良い守備ができた」（オズワルド オリヴェイラ監督）という一戦はスコアレスドローで終了。仙台と浦和が勝点１ずつを分け合った。

［ 文：板垣 晴朗 ］","[ 渡邉 晋監督 ]
いよいよ2019年のＪリーグが始まって、われわれの選手たちも１カ月以上に及ぶ長いキャンプを経て、この開幕戦、あるいはここから始まる公式戦に向けて、毎日、真摯に前向きに取り組みながらトレーニングをしてきました。

開幕戦なので、現時点でいまわれわれがどれくらいできるかというものを考えると、おそらくもっともっといろいろなことをやりたいなという思いが正直あるのですけれども、目の前のゲームに向かうパワーとか、ビッグクラブに立ち向かっていく反骨心といったものは、今日の90分でしっかりと見せることができたのかなと思っています。

それを可能にしてくれたのは、天皇杯の決勝戦とはおそらく真逆になるくらいの声援を送ってくれたわれわれベガルタ仙台サポーターのおかげだと思います。この場を借りて、御礼を申し上げます。本当にありがとうございました。

－－新加入の兵藤 慎剛選手と長沢 駿選手について。
ヒョウ（兵藤）は、キャンプではボランチのポジションとシャドーのポジションを両方やっていて、いまのチームのメンバーを考えたときに、まずはボランチでゲームを落ち着かせること、あるいは作ること、そういうものを期待して起用しました。

ちょっと疲労もあって足にきてしまってあの時間での交代になってしまいましたけれども、そこまでの彼のパフォーマンスは、守備でのファイトするところも含めて、非常に締まったものを見せてくれたと思います。

（長沢）駿に関して言うと、まずは一番前にいるところで献身的に守備をしてくれる、スイッチを入れる、そういう作業を期待して獲得したのですけれども、そういうものを献身的にやってくれる選手だなというものをあらためて感じました。もちろんストライカーなので、一番の仕事はゴール。それができたかというと、今日はできなかった。でもおそらく２つくらいチャンスがあって、どちらかは仕留められたんじゃないかと、おそらく本人が一番感じていたのではないでしょうか。

－－３バックに入った永戸 勝也選手について。
今季にずっとキャンプからあのポジションでやって、彼の良さを発揮するための役割だということを認識させてトライさせてきました。最初は戸惑った部分も多分あったと思いますけれども、日に日にプレーの整理がついてきて、しっかりとパスを供給できる場所を探せています。おそらく、あとはちょっとした精度のところであったり、タイミングのズレをなくしたりしていければ、もっと相手のプレッシャーを回避してわれわれが前進できるようなシーンを作れるのかなと思っています。","[ オズワルド オリヴェイラ監督 ]
２チームとも、相手の良さを消そうと良い守備をした、激しい戦いとなった試合でした。先週の試合と比較すると、浦和の内容は良くなっていたと思います。選手たちもよりフィットしていました。距離感を大事にするような、お互いを探し合うシーンもあった。今後の試合でさらに良くなる兆候が見られました。

－－興梠 慎三選手が精彩を欠いていたように見えたが、負傷はあったか。また、普段は代えない選手だが、代えた理由は？
接触はあったが、通常のプレーはできていたと思う。選手には波が必ずあると思っている。そのような時間帯もある。FWは常にゴールを求められるポジションであり、たとえ良くてもゴールはないとそう見られる。ただ今季、必ず良いシーンを彼は見せてくれると思う。

－－負けなかったとも、勝てなかったとも言える。結果をどう捉える？
ドローはドローとして捉えている。勝てなかった、負けなかったとも言えますが、勝ったかもしれない、負けたかもしれない試合でした。

－－マルティノス選手、アンドリュー ナバウト選手にはどういう指示を？
マルティノスは昨季と違って練習でもかなり良くなっている。ポジション争いをしている選手です。アンドリューはアグレッシブで、スピードがある選手。プレースピードを上げるため、攻撃のために投入しました。"
明治安田生命Ｊ１リーグ　第2節,横浜FM,仙台,2,1,0,"横浜FMにとって、２年ぶりの日産スタジアムでのホーム開幕戦。昨季は日産スタジアムの工事の影響でホーム開幕戦はニッパツ三ツ沢球技場で行われたが、今季はメインスタジアムでスタートを切る。

横浜FMはＧ大阪と対戦した開幕戦を３－２で制した。主力の移籍や新戦力の加入により、キャンプでの練習試合や横浜に戻ってきてからのトレーニングでは選手たちも連係面などにやや不安を抱えていたが、フタを開けてみれば良好なコンビネーションを披露。広瀬 陸斗、高野 遼の両SBは偽SBと言われる特殊な役割をスムーズにこなし、マルコス ジュニオール、エジガル ジュニオも攻守にわたってチームに貢献しながら、後者は決勝ゴールもマーク。三好 康児は早くも攻撃の中心選手として振る舞い、豪快なミドルシュートも決めた。

守備でもミス絡みで２失点を喫したものの、流れの中で崩されてピンチを迎えることは皆無。オフサイドは横浜FMがわずか『１』だったのに対し、Ｇ大阪は『11』を数えた。アンジェ ポステコグルー監督の代名詞の１つであるハイラインでＧ大阪のチャンスを未然につぶした。

アンジェ ポステコグルー監督率いる横浜FMにとって、仙台は“お得意さま”と表現して差し支えない。昨季、カップ戦では１分２敗と勝利できなかったが、主力で臨んだリーグ戦はアウェイで８－２、ホームでも５－２といずれも大勝している。

ただ、アンジェ ポステコグルー監督が「去年は去年の結果」と言うように、今回の試合が同じ展開になるかどうかは分からない。横浜FMにとってＧ大阪戦は、選手たちも認めているとおり相手のプレッシャーや球際の戦いがやや緩く、自分たちの攻撃サッカーを展開しやすかった。それに加えて、仙台も昨季とは状況が異なる。

仙台はホームで浦和と対戦した開幕戦をスコアレスドローで終えた。昨年度の天皇杯決勝の雪辱とはならなかったが、杉本 健勇や鈴木 大輔、エヴェルトン、そして横浜FMから山中 亮輔などを獲得して昨季以上に戦力を充実させている浦和を完封。就任は2014年途中だったが、現在は長崎を率いる手倉森 誠監督と並ぶ歴代最長タイの６シーズン目を迎える渡邉 晋監督は「もっといろいろなことをやりたい」としながらも、「締まったゲーム」と評価したように、昨季はＪ２に降格した柏と並んでリーグで４番目に失点が多かったチームにとって決して小さくない手ごたえになったはずだ。

その組織的で強固な守備の一端を担うのが、渡邉監督も「守備でファイトするところも含めて、非常に締まったものを見せてくれた」と評価する兵藤 慎剛。兵藤はご存じのとおり、プロ入りした2008年から2016年まで横浜FMで活躍。日産スタジアムでの活躍を期しているだろう。

横浜FMが自慢の攻撃力で圧倒するのか。それとも仙台が昨季のリーグ戦の雪辱を果たすのか。横浜FMの年間テーマ『横浜沸騰』のとおり、日産スタジアムで熱く燃え上がるような戦いに期待したい。

［ 文：菊地 正典 ］","ホーム開幕戦となる横浜FMは３－２で勝利した前節・Ｇ大阪戦とまったく同じ11人で開幕２連勝を狙う。一方、ホームで迎えた浦和との開幕戦を０－０で終えた仙台は、負傷のハモン ロペスに代わって、パナシナイコス（ギリシャ）やレバンテ（スペイン）で活躍した実績もあるモザンビーク出身の新戦力・シマオ マテがボランチで先発出場。「ハモン ロペスと（横浜FMから期限付き移籍のため、契約上の都合により）吉尾 海夏が出られない。プラス、マリノスさんの試合を見て、ボールを奪ったあとの出どころを増やしたい」（渡邉 晋監督）ことを狙いとし、基本である［３－４－２－１］ではなく石原 直樹と長沢 駿の２トップ、中盤は逆三角形で前に兵藤 慎剛と富田 晋伍、アンカーにシマオ マテが入る［３－５－２］で臨んだ。

両チーム通じて最初の決定機を迎えたのは横浜FMだった。５分、畠中 槙之輔の鋭いクサビのパスを受けたマルコス ジュニオールがターンして前方にショートパスを送ると、天野 純がグラウンダーのクロス。ファーサイドにフリーで走り込んだ広瀬 陸斗がワンタッチで合わせたボールは枠の右へ外れたが、横浜FMらしい展開でチャンスを作った。

その後も横浜FMが優位に試合を進めると、25分、CKのセカンドボールを拾い、つないで右サイドに運ぶと、広瀬とのワンツーからペナルティーエリアに進入したマルコス ジュニオールが富田に後ろから倒されてPKを獲得。これをエジガル ジュニオが決めて27分に横浜FMが先制に成功した。

さらに攻撃の手を緩めず、ボールを支配し続けることで仙台にチャンスを作らせなかった横浜FMは39分、右サイドで三好 康児からの優しいパスを受けた仲川 輝人が低いクロスをゴール前に送ると、ファーサイドのエジガル ジュニオが押し込んでリードを広げた。

後半に入り48分、仙台がペナルティーエリアのわずかに外、右45度の位置でFKを得る。永戸 勝也が左足で直接狙ったものの、シュートはGK飯倉 大樹にキャッチされて得点には至らなかった。

横浜FMは61分、足を痛めた天野に代えて大津 祐樹を投入。仙台も富田から梁 勇基、長沢からジャーメイン 良と２枚代えで状況の打破を狙う。横浜FMはさらに64分にエジガル ジュニオがお役御免となり、李 忠成がピッチへ。直後の66分には大津のロングパスを李が頭で丁寧に落とすと、走り込んだマルコス ジュニオールがペナルティーアークからシュートを放ったが、ボールは枠の左へ外れた。

その後も横浜FMが主導権を握り続けたものの、仙台は81分に関口 訓充に代えて阿部 拓馬がピッチに入り、中盤をひし形にする［４－４－２］に変更。徐々に横浜FMゴール前に迫る機会が増えると、88分、ペナルティーエリア内でこぼれ球を拾った石原 直樹が畠中に倒されてPKを獲得。これを石原 直樹が自らきっちり決め、89分に仙台が１点差に迫った。

しかし、４分のアディショナルタイムで同点ゴールを挙げることはできず、そのまま２－１でタイムアップ。横浜FMは２連勝を果たし、仙台は２試合勝利なしと明暗が分かれる結果となった。

［ 文：菊地 正典 ］","[ アンジェ ポステコグルー監督 ]
ホーム開幕ということもあるがすごく良い試合ができたし、良いパフォーマンスを見せられたと思う。２点とも良いゴールだった。もっともっとチャンスを作れたと思うが、Ｇ大阪との開幕戦、そしてホームの開幕戦と２連勝できて良い結果だと思う。

－－とても良いスタートを切れたと思うが、昨季と比べて選手が替わりながらチームの成熟度が上がっていると思う。その点の手ごたえは？
言われるとおり良いスタートを切れているし、自分が望んだ選手たちが入ってくれたので、そういう部分でも彼らがこれだけ早く自分たちがやろうとしているサッカーを理解し、しっかりピッチ上で見せられているのはすごく良い。それから若いチームになった。DFは４人とも23歳前後だし、喜田（拓也）も24歳、レンタルで来てくれている三好（康児）は21歳。本当に若いチームだが、良い形で進んでいると思う。

－－エジガル ジュニオが２得点。彼の評価とストロングポイントは？
彼はほかの選手よりも遅れて合流したが、自分たちがやろうとしているサッカーをしっかり学んでくれていると思う。彼が２点決めたが、彼以外にも４、５回の得点できるチャンスがほかの選手にもあったし、彼以外の選手もすごくよくやってくれていると思う。エジガルはメンタルが強く、しっかり頭の中で理解しながらプレーしている選手だと思う。","[ 渡邉 晋監督 ]
ゲームそのものは、しっかりと守備から入って、そこから攻撃に転じていくというプランがあったのですけれども、前半の立ち上がりに１本、ゴール前を横切られたクロス、そこのピンチを相手のミスもあってなんとかゼロで抑えられた。でもそのあと、われわれがボールを奪った先に、サイドチェンジを２回して、逆にチャンスを作れた。そこでわれわれが成功体験を得たので、そのイメージで奪ったあとに出ていけるかなと思っていたのですけれども、思いの外そこを探すことができず、あるいは前へボールを供給することができず、なかなか攻撃に出ていく時間を作れなかったのがちょっと残念だったと思っています。

最後はほとんどやり慣れていない４バックで点を取りにいくという形にトライしたのですけれども、選手はそこに対して非常に前向きに取り組んでくれましたし、最後にPKという形でしたけれども、ゴールを挙げることができたので、この石原 直樹のPKによる１点が焼け石に水にならないように、次のゲームに向けて、勢いにして向かっていきたいと思います。

－－攻撃の課題について。
まずは、横浜FMさんの攻撃から守備への切り替えは速い。それをいかにして外そうかというトレーニングはしてきたつもりです。まずはボール保持者に対する判断がなければ、周りの選手がまず見えるところを作って、見えているところにどんどん展開していこうと。１つ飛ばして潜っていければ、われわれは数的優位になる。あるいは、多少判断がなくても、逆サイドに大きく振ってしまえば、われわれには前進できるスペースがある、というところの狙いはありました。

－－あそこまで引かされたのは意図的か。
トータルの回数というか頻度でいえば、もう少し１メートルでも２メートルでも押し上げたところで守備がしたかったという事実はあります。それでもああいうシチュエーションがくるということは、ある程度想定はしていたので、やはりしのぎ切ることはトレーニングもしてきましたし、ある程度は覚悟していた部分でもあります。そこは、もう２メートルでもラインを上げるだけでも変わったので、そこに関してはやはり、奪ったあとのミスが多かったり、預ける場所がなかなか探せなかったりというところは、しっかりと反省しなければいけないと思います。"
明治安田生命Ｊ１リーグ　第3節,仙台,神戸,1,3,0,"明治安田Ｊ１は、第２節の後にＪリーグYBCルヴァンカップを挟み、第３節を迎える。３月10日にユアテックスタジアム仙台で開催される一戦では仙台と神戸が対戦。それぞれ、カップ戦で得た収穫も加え、第３節に臨む。

アウェイの神戸は、リーグ戦２試合を終えて１勝１敗の勝点３。今季は山口 蛍や西 大伍といった実力者を補強。さらに、前線にはこれまでのルーカス ポドルスキやアンドレス イニエスタというＷ杯優勝経験者に加え、今季からは世界的ストライカーのダビド ビジャが仲間入り。７日にはバルセロナで技を磨いたセルジ サンペールの加入も発表され、タレント軍団と言うべき陣容になりつつある。

神戸は、Ｊ１開幕戦はＣ大阪の堅い守りを崩せず０－１で敗戦したものの、第２節では鳥栖を相手にダビド ビジャが待望の来日初ゴールを決め、これが決勝点に。１－０で今季初勝利を挙げた。６日のルヴァンカップでは名古屋と引き分け、仙台戦に向かう。

ホームの仙台は、リーグ戦２試合で１分１敗の勝点１。今季初勝利を目指し、このホームゲームに向かう。仙台は昨季の主力だった野津田 岳人や奥埜 博亮、板倉 滉といった選手たちが他クラブに籍を移したものの、実力者を補強し、彼らを組み込んで仙台が長期にわたって磨いてきたスタイルを表現しようとしている。長身FW長沢 駿や、運動量豊富な兵藤 慎剛といった新加入選手は、開幕戦から先発の座をつかんでチームに貢献している。

開幕２戦の仙台はどちらかというと守備的なプランを組んだ中で、持ち味を出し切れず我慢する展開も経験。しかし７日のルヴァンカップＢグループ第１節・鳥栖戦では、新たに出場のチャンスを得た選手たちが躍動。敵地で攻守ともに互いをカバーする連動性と、相手を振り回すパスワークを見せて３－１で勝利した。この鳥栖戦で２得点を挙げたジャーメイン 良は「良い勢いを持ってリーグ戦につなげられたかなと思います」と先を見ている。フレッシュな力を組み込み、カップ戦での今季公式戦初勝利に続き、リーグ戦でも初勝利を目指す。

この２チームが激突する戦いでは、神戸のタレント、仙台の組織力のいずれにおいても攻撃に目が行きそうだが、ここではその攻撃を食い止める役割の選手に注目したい。両チームとも、楽しみな外国籍選手の新戦力がDFに加わったからだ。

神戸は前節からブラジル国籍CBのダンクレーが加わった。大柄な体格を生かした対人守備には迫力がある。また、攻撃面では最終ラインから最前線まで一気に鋭いパスを通せる力を持っており、前節の鳥栖戦でもダビド ビジャに絶妙な１本を送って決定機につなげた。チームへのフィットが進むと思われる今節は、さらに面白い存在となるだろう。

仙台には、今季加わったモザンビーク国籍のシマオ マテがいる。最終ラインでもボランチでもプレーできる彼は、前節の横浜FM戦ではボランチでＪリーグデビュー。連係はさらに深める必要があるが、個人としては体の強さ、読みの鋭さ、そして間合いのはかり方で高いレベルのプレーを見せている。スペインのレバンテでプレーしていたときにはアンドレス イニエスタらとも対戦経験がある、このDFの守備にも注目だ。

［ 文：板垣 晴朗 ］","アウェイの神戸は、前節と同じ先発メンバーでスタート。攻撃陣ではアンドレス イニエスタ、ダビド ビジャ、ルーカス ポドルスキ、最終ラインには前節から加わったダンクレーが先発出場した。

ホームの仙台は、前節から先発を３選手変更。ジャーメイン 良、阿部 拓馬、石原 崇兆といった、６日のＪリーグYBCルヴァンカップＢグループ第１節・鳥栖戦で先発して勝利に貢献したメンバーが続けてスターティングメンバーに名を連ねた。

立ち上がりは神戸がボールを保持して、仙台陣内に攻め入ろうとする。しかし仙台は神戸の攻撃の傾向を分析して、ボールを追い出す守備を整理し、ボールを持たれても慌てず対処。返す刀でカウンターを仕掛け、ジャーメインや阿部がゴールに迫った。神戸のフアン マヌエル リージョ監督は「試合の立ち上がりは、われわれの習慣として２分10秒ほど相手にボールを触らせないようにできましたけれども、そういったいつもどおりの立ち上がりをしても、うまくいかないところがあった前半でした」と、試合後にもどかしさがあったことを認めた。

その流れの中で、先制点を取ったのは仙台。12分、永戸 勝也の蹴ったCKに、これが仙台加入後ホームゲーム初先発となるシマオ マテが頭で合わせる。「練習どおり。ニア（サイド）に行ってジャンプし、ヘッドを狙いました」。シマオ マテの仙台初ゴールで、ホームチームが先手をとった。

神戸も１点を追い、攻勢を強める。アンドレス イニエスタとルーカス ポドルスキの連続シュートはGKシュミット ダニエルや蜂須賀 孝治の懸命な守備によってコースを塞がれてしまった。しかし32分、右に流れながらアンドレス イニエスタがクロスを送ると、古橋 亨梧が頭で押し込み、試合は１－１となった。

後半にどちらが勝ち越し点を奪うのか、注目が集まるところだったが、46分に呆気なくそのゴールが決まる。前がかりになったところで仙台が不用意にボールを失うと、左サイドに抜けた古橋のクロスにダビド ビジャが合わせ、２試合連続ゴール。神戸が逆転した。

１点を追う形になった仙台は62分にジャーメインに代えて吉尾 海夏を投入したが、それから間もない64分、痛恨のミスからカウンターを許したばかりでなく、ルーカス ポドルスキのクロスからオウンゴールが生まれてしまった。

２点を追うことになり、仙台は72分に梁 勇基と長沢 駿を同時投入。攻勢を強め、長沢だけでも三度の決定機を迎えたが、いずれも決まらず。神戸も攻撃がトーンダウンしたところで試合は終わり、アウェイチームが３－１で勝利した。

東日本大震災発生から間もなく８年を迎えるということで、このホームでいつも以上に勝利が欲しかった仙台だが、渡邉 晋監督が「被災地に勝利を届けることができなくて、非常に残念」と悔やむような結果になった。

しかし渡邉監督は「今日、われわれができなかったこと、味わった悔しさというものをはね返すことが、ここからのわれわれにとって非常に大事」とも続けた。ホームチームはこの敗戦を糧に、長いシーズンでの巻き返しを図る。

［ 文：板垣 晴朗 ］","[ 渡邉 晋監督 ]
震災から８年が経って、この３月10日に神戸さんとこのユアテックスタジアム仙台で試合ができるということに対して、関わる１人の人間として、まずは感謝をしなければいけないと思っています。サッカーをやれることは当たり前ではないし、こうして試合をやれることが当たり前ではないということ、それを選手にもしっかりと伝えて、選手も同じような思いを持ってピッチに立ってくれたと思います。その中で、19,000人を超える大勢のサポーターに集まっていただき、ありがとうございます。このような素晴らしい環境、舞台でプレーできること、またその喜びというものも、今日のわれわれにとってのエネルギーに変えたかった。そういう一戦です。

これからまだまだシーズンは続いていきます。今日、われわれができなかったこと、味わった悔しさというものをはね返すことが、ここからのわれわれにとって非常に大事で、そういう姿を見せ続けることが、おそらくは今日できなかった、被災地へのわれわれがやるべきこと、見せるべき姿というものを、「残りのゲームでやってみせろ」と言われているものだと思っていますので、なんとかここからひっくり返して、シーズンが終わった頃には、被災地を含めて、いろいろな方々に歓喜や勇気を届けられるように頑張っていきたいと思います。

－－後半立ち上がりにオープンな展開から失点したことについて。
前半に少し苦しんだのは、われわれが取ったところで出ていくところでの失い方です。そこを１つ解放しさえすれば、われわれは相当今日は前進できましたから、前半に苦労した部分はそこです。でも、後半の立ち上がりのところは、完全にわれわれがマイボールにして、いまから押し込もうとか、いまから前進していこう、いまから相手の背中を取ってやろうというようなところでの失い方だと思います。非常にもったいないと思います。

－－東日本大震災のことは意識させて選手を送り出したか？
今日のゲームに関して言うと、「被災地東北のためにやってやろうぜ」と言って送り出した部分はあります。それはなぜかというと、今季が始まるにあたって、「反骨心を持ってシーズンを戦っていこう」という話を選手にはしていました。そして、その反骨心というものは、われわれは東北の、Ｊリーグの中では決して大きくない規模のクラブなので、いかにしてビッグクラブに立ち向かっていくのかと。そしてそういうものを「今季１年かけて見せてやろうぜ」というところで、シーズンの頭に選手に話をしていました。

その反骨心というものは何かというと、まさに、震災のあと、本当に何もなくなってしまったような場所から、復興というものを少しずつ積み上げていって、立ち上がってきた、はい上がってきた東北の人たちの精神というものと同じだと思うのです。もちろん、復興はまだ道半ばで、まだまだ時間がかかることは承知していますけれども、それでもこうやって立ち上がってきたこの東北の人たちの思いというものは、おそらくわれわれのクラブにも、重なる部分はたくさんあるだろうと。そういう反骨心という話をシーズンの頭にしていたので、今年に関して言えば、そういうものとリンクさせて、選手を送り出しました。","[ フアン マヌエル リージョ監督 ]
試合の立ち上がりは、われわれの習慣として２分10秒ほど相手にボールを触らせないようにできましたけれども、そういったいつもどおりの立ち上がりをしても、うまくいかないところがあった前半でした。

後半立ち上がりのゴールは、こういったレベルの選手たちがそろっているチームにとっては非常に大きなゴールで、そうしてそのゴールによって気持ちが１つになり、整ってきた。それによってチームのコントロールも戻ってきて、レベルという意味でも飛躍することができたと思います。結果としてもっとゴールを生むチャンスも、多く生まれていたかと思います。

－－古橋 亨梧選手の評価について。
こういった世界でチャンピオンになった３人の選手を含むグループの中で、特に古橋は彼らと連係をする場面はどちらかというと多いと思います。でもその３人の中でのプレーでも、彼は常に努力を怠らない、全力をチームのためにささげていく。そういった側面においては確かな貢献をしてくれたと思います。

－－外国籍選手の感覚に少しずつ日本人選手が合ってきて、レベルが上がっているのか？
実際に、成長が見える部分は多くあると思います。われわれには、自分のプレーによって周りの選手たちをより良い選手に変えていくことを実際にプレーを通じて達成できるという意味で、歴史的にも名が残っていくであろうアンドレス イニエスタという選手がいますので、彼と一緒にそういうプレーをしているということは、当然周りの選手のプレーが上がっていくということも起こると思います。"
